structure_id,cell_id,source_cell_id,cell_type,node_ids,edge_ids,boundary_cell,periodic_cell,cell_role_hint,layout_x,layout_y,layout_z,coordinate_status
nanotube_zigzag_repaired,nanotube_zigzag_repaired_cell_02_04,nanotube_zigzag_repaired_cell_02_04,hexagon,nanotube_zigzag_repaired_n0045;nanotube_zigzag_repaired_n0058;nanotube_zigzag_repaired_n0055;nanotube_zigzag_repaired_n0040;nanotube_zigzag_repaired_n0039;nanotube_zigzag_repaired_n0042,nanotube_zigzag_repaired_n0045--nanotube_zigzag_repaired_n0058;nanotube_zigzag_repaired_n0055--nanotube_zigzag_repaired_n0058;nanotube_zigzag_repaired_n0040--nanotube_zigzag_repaired_n0055;nanotube_zigzag_repaired_n0039--nanotube_zigzag_repaired_n0040;nanotube_zigzag_repaired_n0039--nanotube_zigzag_repaired_n0042;nanotube_zigzag_repaired_n0042--nanotube_zigzag_repaired_n0045,0,0,zigzag_repaired_tube_hex_cell,-1.1102228835988255,-0.43956833562494696,3.464101615137755,inspection_layout_only
nanotube_zigzag_repaired,nanotube_zigzag_repaired_cell_02_05,nanotube_zigzag_repaired_cell_02_05,hexagon,nanotube_zigzag_repaired_n0059;nanotube_zigzag_repaired_n0060;nanotube_zigzag_repaired_n0061;nanotube_zigzag_repaired_n0058;nanotube_zigzag_repaired_n0045;nanotube_zigzag_repaired_n0044,nanotube_zigzag_repaired_n0059--nanotube_zigzag_repaired_n0060;nanotube_zigzag_repaired_n0060--nanotube_zigzag_repaired_n0061;nanotube_zigzag_repaired_n0058--nanotube_zigzag_repaired_n0061;nanotube_zigzag_repaired_n0045--nanotube_zigzag_repaired_n0058;nanotube_zigzag_repaired_n0044--nanotube_zigzag_repaired_n0045;nanotube_zigzag_repaired_n0044--nanotube_zigzag_repaired_n0059,0,0,zigzag_repaired_tube_hex_cell,-0.5084124195789292,-1.0804313881818113,4.330127018922193,inspection_layout_only
nanotube_zigzag_repaired,nanotube_zigzag_repaired_cell_02_06,nanotube_zigzag_repaired_cell_02_06,hexagon,nanotube_zigzag_repaired_n0047;nanotube_zigzag_repaired_n0062;nanotube_zigzag_repaired_n0059;nanotube_zigzag_repaired_n0044;nanotube_zigzag_repaired_n0043;nanotube_zigzag_repaired_n0046,nanotube_zigzag_repaired_n0047--nanotube_zigzag_repaired_n0062;nanotube_zigzag_repaired_n0059--nanotube_zigzag_repaired_n0062;nanotube_zigzag_repaired_n0044--nanotube_zigzag_repaired_n0059;nanotube_zigzag_repaired_n0043--nanotube_zigzag_repaired_n0044;nanotube_zigzag_repaired_n0043--nanotube_zigzag_repaired_n0046;nanotube_zigzag_repaired_n0046--nanotube_zigzag_repaired_n0047,0,0,zigzag_repaired_tube_hex_cell,0.36898947626992357,-1.1356328365068633,3.464101615137755,inspection_layout_only
nanotube_zigzag_repaired,nanotube_zigzag_repaired_cell_02_07,nanotube_zigzag_repaired_cell_02_07,hexagon,nanotube_zigzag_repaired_n0049;nanotube_zigzag_repaired_n0066;nanotube_zigzag_repaired_n0063;nanotube_zigzag_repaired_n0062;nanotube_zigzag_repaired_n0047;nanotube_zigzag_repaired_n0050,nanotube_zigzag_repaired_n0049--nanotube_zigzag_repaired_n0066;nanotube_zigzag_repaired_n0063--nanotube_zigzag_repaired_n0066;nanotube_zigzag_repaired_n0062--nanotube_zigzag_repaired_n0063;nanotube_zigzag_repaired_n0047--nanotube_zigzag_repaired_n0062;nanotube_zigzag_repaired_n0047--nanotube_zigzag_repaired_n0050;nanotube_zigzag_repaired_n0049--nanotube_zigzag_repaired_n0050,0,1,zigzag_repaired_tube_hex_cell,-0.2085099634626093,-0.44310622753910045,4.330127018922193,inspection_layout_only
nanotube_zigzag_repaired,nanotube_zigzag_repaired_cell_03_00,nanotube_zigzag_repaired_cell_03_00,hexagon,nanotube_zigzag_repaired_n0053;nanotube_zigzag_repaired_n0064;nanotube_zigzag_repaired_n0065;nanotube_zigzag_repaired_n0066;nanotube_zigzag_repaired_n0049;nanotube_zigzag_repaired_n0048,nanotube_zigzag_repaired_n0053--nanotube_zigzag_repaired_n0064;nanotube_zigzag_repaired_n0064--nanotube_zigzag_repaired_n0065;nanotube_zigzag_repaired_n0065--nanotube_zigzag_repaired_n0066;nanotube_zigzag_repaired_n0049--nanotube_zigzag_repaired_n0066;nanotube_zigzag_repaired_n0048--nanotube_zigzag_repaired_n0049;nanotube_zigzag_repaired_n0048--nanotube_zigzag_repaired_n0053,0,1,zigzag_repaired_tube_hex_cell,-0.20850996346260922,0.4431062275391005,5.196152422706631,inspection_layout_only
nanotube_zigzag_repaired,nanotube_zigzag_repaired_cell_03_01,nanotube_zigzag_repaired_cell_03_01,hexagon,nanotube_zigzag_repaired_n0067;nanotube_zigzag_repaired_n0068;nanotube_zigzag_repaired_n0069;nanotube_zigzag_repaired_n0064;nanotube_zigzag_repaired_n0053;nanotube_zigzag_repaired_n0052,nanotube_zigzag_repaired_n0067--nanotube_zigzag_repaired_n0068;nanotube_zigzag_repaired_n0068--nanotube_zigzag_repaired_n0069;nanotube_zigzag_repaired_n0064--nanotube_zigzag_repaired_n0069;nanotube_zigzag_repaired_n0053--nanotube_zigzag_repaired_n0064;nanotube_zigzag_repaired_n0052--nanotube_zigzag_repaired_n0053;nanotube_zigzag_repaired_n0052--nanotube_zigzag_repaired_n0067,0,0,zigzag_repaired_tube_hex_cell,0.3689894762699239,1.1356328365068633,6.06217782649107,inspection_layout_only
nanotube_zigzag_repaired,nanotube_zigzag_repaired_cell_03_02,nanotube_zigzag_repaired_cell_03_02,hexagon,nanotube_zigzag_repaired_n0057;nanotube_zigzag_repaired_n0070;nanotube_zigzag_repaired_n0067;nanotube_zigzag_repaired_n0052;nanotube_zigzag_repaired_n0051;nanotube_zigzag_repaired_n0054,nanotube_zigzag_repaired_n0057--nanotube_zigzag_repaired_n0070;nanotube_zigzag_repaired_n0067--nanotube_zigzag_repaired_n0070;nanotube_zigzag_repaired_n0052--nanotube_zigzag_repaired_n0067;nanotube_zigzag_repaired_n0051--nanotube_zigzag_repaired_n0052;nanotube_zigzag_repaired_n0051--nanotube_zigzag_repaired_n0054;nanotube_zigzag_repaired_n0054--nanotube_zigzag_repaired_n0057,0,0,zigzag_repaired_tube_hex_cell,-0.5084124195789291,1.0804313881818113,5.196152422706631,inspection_layout_only
nanotube_zigzag_repaired,nanotube_zigzag_repaired_cell_03_03,nanotube_zigzag_repaired_cell_03_03,hexagon,nanotube_zigzag_repaired_n0071;nanotube_zigzag_repaired_n0072;nanotube_zigzag_repaired_n0073;nanotube_zigzag_repaired_n0070;nanotube_zigzag_repaired_n0057;nanotube_zigzag_repaired_n0056,nanotube_zigzag_repaired_n0071--nanotube_zigzag_repaired_n0072;nanotube_zigzag_repaired_n0072--nanotube_zigzag_repaired_n0073;nanotube_zigzag_repaired_n0070--nanotube_zigzag_repaired_n0073;nanotube_zigzag_repaired_n0057--nanotube_zigzag_repaired_n0070;nanotube_zigzag_repaired_n0056--nanotube_zigzag_repaired_n0057;nanotube_zigzag_repaired_n0056--nanotube_zigzag_repaired_n0071,0,0,zigzag_repaired_tube_hex_cell,-1.1102228835988253,0.43956833562494735,6.06217782649107,inspection_layout_only
nanotube_zigzag_repaired,nanotube_zigzag_repaired_cell_03_04,nanotube_zigzag_repaired_cell_03_04,hexagon,nanotube_zigzag_repaired_n0061;nanotube_zigzag_repaired_n0074;nanotube_zigzag_repaired_n0071;nanotube_zigzag_repaired_n0056;nanotube_zigzag_repaired_n0055;nanotube_zigzag_repaired_n0058,nanotube_zigzag_repaired_n0061--nanotube_zigzag_repaired_n0074;nanotube_zigzag_repaired_n0071--nanotube_zigzag_repaired_n0074;nanotube_zigzag_repaired_n0056--nanotube_zigzag_repaired_n0071;nanotube_zigzag_repaired_n0055--nanotube_zigzag_repaired_n0056;nanotube_zigzag_repaired_n0055--nanotube_zigzag_repaired_n0058;nanotube_zigzag_repaired_n0058--nanotube_zigzag_repaired_n0061,0,0,zigzag_repaired_tube_hex_cell,-1.1102228835988255,-0.43956833562494696,5.196152422706631,inspection_layout_only
nanotube_zigzag_repaired,nanotube_zigzag_repaired_cell_03_05,nanotube_zigzag_repaired_cell_03_05,hexagon,nanotube_zigzag_repaired_n0075;nanotube_zigzag_repaired_n0076;nanotube_zigzag_repaired_n0077;nanotube_zigzag_repaired_n0074;nanotube_zigzag_repaired_n0061;nanotube_zigzag_repaired_n0060,nanotube_zigzag_repaired_n0075--nanotube_zigzag_repaired_n0076;nanotube_zigzag_repaired_n0076--nanotube_zigzag_repaired_n0077;nanotube_zigzag_repaired_n0074--nanotube_zigzag_repaired_n0077;nanotube_zigzag_repaired_n0061--nanotube_zigzag_repaired_n0074;nanotube_zigzag_repaired_n0060--nanotube_zigzag_repaired_n0061;nanotube_zigzag_repaired_n0060--nanotube_zigzag_repaired_n0075,0,0,zigzag_repaired_tube_hex_cell,-0.5084124195789292,-1.0804313881818113,6.06217782649107,inspection_layout_only
