run_id,t,p_family,theta,packet_model,source_feature,p0,sigma_p,alpha_pref_source_model,branch_pref_source_model,source_score_model,alpha_pref_readout,branch_pref_readout,readout_score,delta_alpha,branch_match_flag,alpha_match_flag,loss_total
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,neg,3.0,1.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,neg,3.0,1.3,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,neg,3.0,1.7,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,neg,3.0,2.2,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,neg,3.0,3.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,neg,3.5,0.3,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,neg,3.5,0.5,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,neg,3.5,0.8,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,neg,3.5,1.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,neg,3.5,1.3,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,neg,3.5,1.7,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,neg,3.5,2.2,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,neg,3.5,3.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,neg,4.0,0.3,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,neg,4.0,0.5,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,neg,4.0,0.8,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,neg,4.0,1.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,neg,4.0,1.3,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,neg,4.0,1.7,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,neg,4.0,2.2,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,neg,4.0,3.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-4.0,0.3,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-4.0,0.5,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-4.0,0.8,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-4.0,1.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-4.0,1.3,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-4.0,1.7,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-4.0,2.2,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-4.0,3.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-3.5,0.3,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-3.5,0.5,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-3.5,0.8,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-3.5,1.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-3.5,1.3,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-3.5,1.7,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-3.5,2.2,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-3.5,3.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-3.0,0.3,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-3.0,0.5,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-3.0,0.8,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-3.0,1.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-3.0,1.3,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-3.0,1.7,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-3.0,2.2,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-3.0,3.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-2.5,0.3,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-2.5,0.5,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-2.5,0.8,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-2.5,1.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-2.5,1.3,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-2.5,1.7,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-2.5,2.2,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-2.5,3.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-2.0,0.3,1.73,S3,0.08083047909249297,1.78,S3,0.1133343782261398,0.050000000000000044,1,1,-1.0470824286593163
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-2.0,0.5,1.73,S3,0.07364512874308204,1.78,S3,0.1133343782261398,0.050000000000000044,1,1,-1.0434897534846108
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-2.0,0.8,1.78,S3,0.015664140020056005,1.78,S3,0.1133343782261398,0.0,1,1,-1.064499259123098
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-2.0,1.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-2.0,1.3,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-2.0,1.7,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-2.0,2.2,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-2.0,3.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-1.5,0.3,1.73,S3,0.08082980866468858,1.78,S3,0.1133343782261398,0.050000000000000044,1,1,-1.0470820934454141
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-1.5,0.5,1.73,S3,0.07196117521604939,1.78,S3,0.1133343782261398,0.050000000000000044,1,1,-1.0426477767210947
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-1.5,0.8,1.73,S3,0.06195095541952145,1.78,S3,0.1133343782261398,0.050000000000000044,1,1,-1.0376426668228307
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-1.5,1.0,1.73,S3,0.06565080596117812,1.78,S3,0.1133343782261398,0.050000000000000044,1,1,-1.0394925920936589
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-1.5,1.3,1.78,S3,0.016642132997280012,1.78,S3,0.1133343782261398,0.0,1,1,-1.0649882556117098
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-1.5,1.7,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-1.5,2.2,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-1.5,3.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-1.0,0.3,1.66,S2,0.08225248509419658,1.78,S3,0.1133343782261398,0.1200000000000001,0,0,1.022206568339832
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-1.0,0.5,1.66,S2,0.0678146347787878,1.78,S3,0.1133343782261398,0.1200000000000001,0,0,1.0294254934975362
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-1.0,0.8,1.66,S2,0.050274610252633245,1.78,S3,0.1133343782261398,0.1200000000000001,0,0,1.0381955057606136
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-1.0,1.0,1.66,S2,0.03994374874445761,1.78,S3,0.1133343782261398,0.1200000000000001,0,0,1.0433609365147014
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-1.0,1.3,1.73,S3,0.04978717873261629,1.78,S3,0.1133343782261398,0.050000000000000044,1,1,-1.031560778479378
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-1.0,1.7,1.78,S3,0.010962413547962346,1.78,S3,0.1133343782261398,0.0,1,1,-1.062148395887051
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-1.0,2.2,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-1.0,3.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-0.5,0.3,1.58,S2,0.01407960975104694,1.78,S3,0.1133343782261398,0.19999999999999996,0,0,1.1362930060114065
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-0.5,0.5,1.58,S2,0.009057362801328628,1.78,S3,0.1133343782261398,0.19999999999999996,0,0,1.1388041294862659
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-0.5,0.8,1.63,S2,0.023091686032325476,1.78,S3,0.1133343782261398,0.15000000000000013,0,0,1.0817869678707674
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-0.5,1.0,1.64,S2,0.005641848020865092,1.78,S3,0.1133343782261398,0.14000000000000012,0,0,1.0805118868764978
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-0.5,1.3,1.66,S2,0.04076541180192861,1.78,S3,0.1133343782261398,0.1200000000000001,0,0,1.042950104985966
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-0.5,1.7,1.73,S3,0.04885181664747418,1.78,S3,0.1133343782261398,0.050000000000000044,1,1,-1.0310930974368069
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-0.5,2.2,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,-0.5,3.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,0.0,0.3,1.58,S2,0.014192444266062365,1.78,S3,0.1133343782261398,0.19999999999999996,0,0,1.136236588753899
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,0.0,0.5,1.58,S2,0.015525201952426904,1.78,S3,0.1133343782261398,0.19999999999999996,0,0,1.1355702099107166
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,0.0,0.8,1.58,S2,0.010114497080021989,1.78,S3,0.1133343782261398,0.19999999999999996,0,0,1.1382755623469192
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,0.0,1.0,1.63,S2,0.013396416455476179,1.78,S3,0.1133343782261398,0.15000000000000013,0,0,1.0866346026591922
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,0.0,1.3,1.64,S2,0.002597649118590395,1.78,S3,0.1133343782261398,0.14000000000000012,0,0,1.082033986327635
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,0.0,1.7,1.73,S3,0.045106167774220496,1.78,S3,0.1133343782261398,0.050000000000000044,1,1,-1.02922027300018
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,0.0,2.2,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,0.0,3.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,0.5,0.3,1.58,S2,0.014083849334036835,1.78,S3,0.1133343782261398,0.19999999999999996,0,0,1.1362908862199117
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,0.5,0.5,1.58,S2,0.013430923448877308,1.78,S3,0.1133343782261398,0.19999999999999996,0,0,1.1366173491624914
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,0.5,0.8,1.58,S2,0.010895771533620868,1.78,S3,0.1133343782261398,0.19999999999999996,0,0,1.1378849251201195
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,0.5,1.0,1.63,S2,0.017603525947034293,1.78,S3,0.1133343782261398,0.15000000000000013,0,0,1.0845310479134131
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,0.5,1.3,1.66,S2,0.03924861278602365,1.78,S3,0.1133343782261398,0.1200000000000001,0,0,1.0437085044939185
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,0.5,1.7,1.73,S3,0.04877017891184776,1.78,S3,0.1133343782261398,0.050000000000000044,1,1,-1.0310522785689937
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,0.5,2.2,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,0.5,3.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,1.0,0.3,1.58,S2,0.014082981634766623,1.78,S3,0.1133343782261398,0.19999999999999996,0,0,1.1362913200695468
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,1.0,0.5,1.58,S2,0.011662749301962316,1.78,S3,0.1133343782261398,0.19999999999999996,0,0,1.1375014362359488
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,1.0,0.8,1.64,S2,0.005932755813737645,1.78,S3,0.1133343782261398,0.14000000000000012,0,0,1.0803664329800615
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,1.0,1.0,1.66,S2,0.03492107142824885,1.78,S3,0.1133343782261398,0.1200000000000001,0,0,1.0458722751728058
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,1.0,1.3,1.73,S3,0.05593829690594132,1.78,S3,0.1133343782261398,0.050000000000000044,1,1,-1.0346363375660406
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,1.0,1.7,1.78,S3,0.01179008272342097,1.78,S3,0.1133343782261398,0.0,1,1,-1.0625622304747804
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,1.0,2.2,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,1.0,3.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,1.5,0.3,1.78,S3,0.036398470485964673,1.78,S3,0.1133343782261398,0.0,1,1,-1.0748664243560522
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,1.5,0.5,1.78,S3,0.03387227458613029,1.78,S3,0.1133343782261398,0.0,1,1,-1.073603326406135
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,1.5,0.8,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,1.5,1.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,1.5,1.3,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,1.5,1.7,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,1.5,2.2,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,1.5,3.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,2.0,0.3,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,2.0,0.5,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,2.0,0.8,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,2.0,1.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,2.0,1.3,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,2.0,1.7,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,2.0,2.2,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,2.0,3.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,2.5,0.3,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,2.5,0.5,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,2.5,0.8,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,2.5,1.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,2.5,1.3,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,2.5,1.7,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,2.5,2.2,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,2.5,3.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,3.0,0.3,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,3.0,0.5,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,3.0,0.8,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,3.0,1.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,3.0,1.3,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,3.0,1.7,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,3.0,2.2,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,3.0,3.0,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,3.5,0.3,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,3.5,0.5,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
M33_V0_alpha_peak_robustness,10.0,P2,3e-09,gaussian,abs,3.5,0.8,1.8,S3,0.0,1.78,S3,0.1133343782261398,0.020000000000000018,1,1,-1.0366671891130699
