run_id,t,p_family,theta,scope,rank_in_scope,alpha_chi,alpha_lambda2,alpha_wclust,alpha_coherent,chi_value,lambda2_value,wclust_value,chi_prominence,lambda2_prominence,wclust_prominence,delta_chi_lambda2,delta_chi_wclust,coherence_score,is_band_candidate
M33_V0_alpha_peak_robustness,10.0,P0,3e-09,band,9,1.46,1.58,1.54,1.52,0.24833377926649267,1.9100138344249334e-07,0.29063106215742973,0.08484898335775592,2.9906360249000885e-08,0.013973862141567983,0.1200000000000001,0.020000000000000018,0.023342478799508112,1
M33_V0_alpha_peak_robustness,10.0,P0,3e-09,global,14,1.46,1.32,1.42,1.3900000000000001,0.24833377926649267,2.3705116710136458e-07,0.38586803445529444,0.08484898335775592,4.4068102023755854e-08,0.04026249008559585,0.1399999999999999,0.029999999999999805,0.017414649947257013,0
M33_V0_alpha_peak_robustness,10.0,P0,3e-09,global,15,1.86,1.82,1.88,1.84,0.8349654481308025,2.6929441329311884e-07,0.38155346933972567,0.005657496950070562,1.550543519607682e-08,0.02347296178553604,0.040000000000000036,0.039999999999999813,-0.018474247098110203,0
M33_V0_alpha_peak_robustness,10.0,P0,3e-09,global,16,1.86,1.78,1.8,1.82,0.8349654481308025,2.0384788181205563e-07,0.24038486490382988,0.005657496950070562,8.095196667714003e-08,0.029235837802556258,0.08000000000000007,0.020000000000000018,-0.032033462647323735,0
M33_V0_alpha_peak_robustness,10.0,P0,3e-09,global,17,1.9,1.82,1.88,1.8599999999999999,0.8223026649952814,2.6929441329311884e-07,0.38155346933972567,0.005856232420957785,1.550543519607682e-08,0.02347296178553604,0.07999999999999985,0.020000000000000018,-0.033275511627222934,0
M33_V0_alpha_peak_robustness,10.0,P0,3e-09,global,18,1.9,2.0,1.88,1.95,0.8223026649952814,2.1502706594181467e-07,0.38155346933972567,0.005856232420957785,1.5127809907348432e-07,0.02347296178553604,0.10000000000000009,0.07000000000000006,-0.05577537585455919,0
M33_V0_alpha_peak_robustness,10.0,P0,3e-09,global,19,1.9,1.78,1.8,1.8399999999999999,0.8223026649952814,2.0384788181205563e-07,0.24038486490382988,0.005856232420957785,8.095196667714003e-08,0.029235837802556258,0.11999999999999988,0.039999999999999813,-0.05683472717643637,0
M33_V0_alpha_peak_robustness,10.0,P0,3e-09,global,20,1.86,2.0,1.88,1.9300000000000002,0.8349654481308025,2.1502706594181467e-07,0.38155346933972567,0.005657496950070562,1.5127809907348432e-07,0.02347296178553604,0.1399999999999999,0.050000000000000266,-0.07097411132544637,0
M33_V0_alpha_peak_robustness,10.0,P0,1e-08,global,1,2.2,2.2,2.2,2.2,0.6246075507405204,2.3899766539778702e-23,0.5213876706298953,0.41681422136142543,3.612065084243991e-07,0.24727269879569502,0.0,0.0,0.4786327572668576,0
M33_V0_alpha_peak_robustness,10.0,P0,1e-08,global,2,0.6,0.7,0.6,0.6499999999999999,0.8410482774337048,2.7386520277944185e-07,0.2880858478299162,0.3170093507498696,6.589790539093863e-08,0.03008721540943987,0.09999999999999998,0.04999999999999993,0.26203122050013494,0
M33_V0_alpha_peak_robustness,10.0,P0,1e-08,band,1,1.58,1.58,1.6,1.58,0.5670120315007054,1.8231827824267696e-07,0.30378367599487316,0.18932235885165843,2.8318592933765845e-08,0.03866444962722204,0.0,0.020000000000000018,0.19398849957705688,1
M33_V0_alpha_peak_robustness,10.0,P0,1e-08,global,4,0.9,0.9,0.8,0.9,0.1951789718031902,3.392023938439579e-07,0.3409323059704636,0.18272172757229455,5.607143264225649e-10,0.09104834975471032,0.0,0.09999999999999998,0.18048381557168647,0
M33_V0_alpha_peak_robustness,10.0,P0,1e-08,band,2,1.58,1.64,1.6,1.6099999999999999,0.5670120315007054,2.870342364738308e-07,0.30378367599487316,0.18932235885165843,7.594162696551713e-08,0.03866444962722204,0.05999999999999983,0.009999999999999787,0.16648854720009104,1
M33_V0_alpha_peak_robustness,10.0,P0,1e-08,band,3,1.58,1.5,1.54,1.54,0.5670120315007054,2.7975251075037235e-07,0.29063106215742973,0.18932235885165843,8.643436770521308e-08,0.008330422834430251,0.08000000000000007,0.0,0.1514050509946337,1
M33_V0_alpha_peak_robustness,10.0,P0,1e-08,band,4,1.58,1.7,1.66,1.6400000000000001,0.5670120315007054,1.86961038849741e-07,0.28509703464822217,0.18932235885165843,1.3221726437388736e-07,0.006718988434273543,0.11999999999999988,0.019999999999999796,0.12600223817749132,1
M33_V0_alpha_peak_robustness,10.0,P0,1e-08,band,5,1.58,1.44,1.48,1.51,0.5670120315007054,2.1432527798480556e-07,0.2847878294621893,0.18932235885165843,8.150431242042751e-08,0.00501398986280821,0.14000000000000012,0.030000000000000027,0.11307593782167283,1
M33_V0_alpha_peak_robustness,10.0,P0,1e-08,band,6,1.46,1.44,1.42,1.45,0.24857458831262758,2.1432527798480556e-07,0.38586803445529444,0.0842336319399391,8.150431242042751e-08,0.04026249008559585,0.020000000000000018,0.030000000000000027,0.07679933596565047,1
M33_V0_alpha_peak_robustness,10.0,P0,1e-08,band,7,1.46,1.5,1.48,1.48,0.24857458831262758,2.7975251075037235e-07,0.2847878294621893,0.0842336319399391,8.643436770521308e-08,0.00501398986280821,0.040000000000000036,0.0,0.06548721584000884,1
M33_V0_alpha_peak_robustness,10.0,P0,1e-08,band,8,1.46,1.36,1.42,1.4100000000000001,0.24857458831262758,2.1121918593516775e-07,0.38586803445529444,0.0842336319399391,6.990008318995269e-08,0.04026249008559585,0.09999999999999987,0.009999999999999787,0.04179932436142138,1
M33_V0_alpha_peak_robustness,10.0,P0,1e-08,global,12,2.7,2.7,2.8,2.7,0.17669648352900336,1.5508709121559157e-07,0.31858545729296833,0.05223180719350512,1.3321551975895054e-07,0.037767273630362364,0.0,0.09999999999999964,0.03667375881661556,0
M33_V0_alpha_peak_robustness,10.0,P0,1e-08,band,9,1.46,1.58,1.54,1.52,0.24857458831262758,1.8231827824267696e-07,0.29063106215742973,0.0842336319399391,2.8318592933765845e-08,0.008330422834430251,0.1200000000000001,0.020000000000000018,0.021316265967139536,1
M33_V0_alpha_peak_robustness,10.0,P0,1e-08,global,14,1.46,1.32,1.42,1.3900000000000001,0.24857458831262758,2.2893625123614986e-07,0.38586803445529444,0.0842336319399391,4.6109928016813535e-08,0.04026249008559585,0.1399999999999999,0.029999999999999805,0.016799300571266176,0
M33_V0_alpha_peak_robustness,10.0,P0,1e-08,global,15,1.86,1.82,1.88,1.84,0.8349654481308025,2.6227698329960355e-07,0.38155346933972567,0.004813040786550649,2.0474191922757937e-08,0.02347296178553604,0.040000000000000036,0.039999999999999813,-0.01931869829287339,0
M33_V0_alpha_peak_robustness,10.0,P0,1e-08,global,16,1.9,1.82,1.88,1.8599999999999999,0.8223026649952814,2.6227698329960355e-07,0.38155346933972567,0.005856232420957785,2.0474191922757937e-08,0.02347296178553604,0.07999999999999985,0.020000000000000018,-0.03327550665846621,0
M33_V0_alpha_peak_robustness,10.0,P0,1e-08,global,17,1.86,1.78,1.8,1.82,0.8349654481308025,2.0384788181205563e-07,0.24038486490382988,0.004813040786550649,8.095196667714003e-08,0.010456898552047539,0.08000000000000007,0.020000000000000018,-0.03757265362347083,0
M33_V0_alpha_peak_robustness,10.0,P0,1e-08,global,18,1.9,2.0,1.88,1.95,0.8223026649952814,2.011312705273036e-07,0.38155346933972567,0.005856232420957785,1.6517389448799538e-07,0.02347296178553604,0.10000000000000009,0.07000000000000006,-0.05577536195876377,0
M33_V0_alpha_peak_robustness,10.0,P0,1e-08,global,19,1.9,1.78,1.8,1.8399999999999999,0.8223026649952814,2.0384788181205563e-07,0.24038486490382988,0.005856232420957785,8.095196667714003e-08,0.010456898552047539,0.11999999999999988,0.039999999999999813,-0.06152946198906355,0
M33_V0_alpha_peak_robustness,10.0,P0,1e-08,global,20,1.86,2.0,1.88,1.9300000000000002,0.8349654481308025,2.011312705273036e-07,0.38155346933972567,0.004813040786550649,1.6517389448799538e-07,0.02347296178553604,0.1399999999999999,0.050000000000000266,-0.07181855359317087,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,global,1,2.2,2.2,2.3,2.2,0.6221421572716852,1.7009213305707404e-08,0.24677414407731052,0.3344780080751039,2.8279212809716045e-07,0.0646311679671818,0.0,0.09999999999999964,0.32563608285902756,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,global,2,0.6,0.6,0.6,0.6,0.8853164662860808,1.389297915788559e-07,0.24586485672635422,0.28004517181893185,5.1255556309996056e-08,0.03638530044641636,0.0,0.0,0.2891415481860922,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,band,1,1.58,1.58,1.56,1.58,0.5346694644501763,1.786501345772201e-07,0.2577917493362559,0.06899959238036124,1.503308120034791e-08,0.007866657556937218,0.0,0.020000000000000018,0.06596627180267674,1
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,global,4,1.86,1.86,1.88,1.86,0.8921148507450175,8.871923361528445e-08,0.3417192170735054,0.05702592360324377,1.3363471738997968e-07,0.04417927508656422,0.0,0.019999999999999796,0.06307087600960226,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,global,5,0.9,0.9,0.8,0.9,0.14344417893603523,2.3512491989911897e-07,0.29809984097161807,0.04986692706101846,5.811865520035255e-08,0.09316358070828407,0.0,0.09999999999999998,0.048157880356744676,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,band,2,1.46,1.4,1.42,1.43,0.2853249454200769,2.0826256519170823e-07,0.3662106223750123,0.05328949225264931,4.031719505717864e-08,0.09646584612349246,0.06000000000000005,0.010000000000000009,0.04490599410071745,1
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,band,3,1.46,1.44,1.46,1.45,0.2853249454200769,9.206643432350258e-08,0.24447856584034683,0.05328949225264931,1.6705901703139871e-07,0.0022442635908448694,0.020000000000000018,0.010000000000000009,0.04135072520937755,1
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,band,4,1.46,1.48,1.46,1.47,0.2853249454200769,2.3201591755435288e-07,0.24447856584034683,0.05328949225264931,2.4491347489189048e-08,0.0022442635908448694,0.020000000000000018,0.010000000000000009,0.04135058264170801,1
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,global,9,1.86,1.82,1.84,1.84,0.8921148507450175,1.8394653502480362e-07,0.2604509561664294,0.05702592360324377,3.840741598046052e-08,0.015362202320247015,0.040000000000000036,0.0,0.040866512590721486,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,band,5,1.58,1.66,1.6,1.62,0.5346694644501763,2.0992937928400665e-07,0.25346193991032057,0.06899959238036124,6.63144715992292e-08,0.010278885363529638,0.07999999999999985,0.020000000000000018,0.026569380035715323,1
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,global,11,1.9,1.86,1.88,1.88,0.8691558750292047,8.871923361528445e-08,0.3417192170735054,0.03406694788743092,1.3363471738997968e-07,0.04417927508656422,0.039999999999999813,0.0,0.025111900293789458,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,band,6,1.46,1.36,1.42,1.4100000000000001,0.2853249454200769,1.4959234162495023e-07,0.3662106223750123,0.05328949225264931,8.570175399530219e-08,0.09646584612349246,0.09999999999999987,0.009999999999999787,0.024906039485276532,1
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,global,13,1.86,1.78,1.8,1.82,0.8921148507450175,1.3486319626282078e-07,0.21032297844453446,0.05702592360324377,1.0291637176410762e-07,0.02138277813739592,0.08000000000000007,0.020000000000000018,0.01737172105396447,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,band,7,1.58,1.48,1.56,1.53,0.5346694644501763,2.3201591755435288e-07,0.2577917493362559,0.06899959238036124,2.4491347489189048e-08,0.007866657556937218,0.10000000000000009,0.030000000000000027,0.013466281260942986,1
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,global,15,1.3,1.32,1.3,1.31,-0.5054056165327346,1.6936703734901687e-07,0.2448162411860373,0.01567408126446157,4.901231037653492e-08,0.025909533160977077,0.020000000000000018,0.010000000000000009,0.009651513567016205,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,global,16,2.8,2.7,2.8,2.75,0.2338286932831391,1.174791654502516e-07,0.2527290230913344,0.06052696474236374,5.1457998845622415e-08,0.041873451910133225,0.09999999999999964,0.04999999999999982,0.008495379177896112,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,band,8,1.86,1.74,1.8,1.8,0.8921148507450175,2.092192570722236e-07,0.21032297844453446,0.05702592360324377,2.8560310954704783e-08,0.02138277813739592,0.1200000000000001,0.0,0.0023716466979036496,1
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,band,9,1.58,1.7,1.68,1.6400000000000001,0.5346694644501763,1.0572060455289365e-07,0.2479153491726302,0.06899959238036124,1.707011694898416e-07,0.011362244049469505,0.11999999999999988,0.039999999999999813,0.001840324093898213,1
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,global,19,1.46,1.32,1.42,1.3900000000000001,0.2853249454200769,1.6936703734901687e-07,0.3662106223750123,0.05328949225264931,4.901231037653492e-08,0.09646584612349246,0.1399999999999999,0.029999999999999805,-9.399720416709834e-05,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,global,20,1.9,1.82,1.84,1.8599999999999999,0.8691558750292047,1.8394653502480362e-07,0.2604509561664294,0.03406694788743092,3.840741598046052e-08,0.015362202320247015,0.07999999999999985,0.019999999999999796,-0.007092463125091215,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,global,21,1.3,1.36,1.34,1.33,-0.5054056165327346,1.4959234162495023e-07,0.20532200863127406,0.01567408126446157,8.570175399530219e-08,0.023804407538093403,0.06000000000000005,0.010000000000000009,-0.010874731149261112,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,band,10,1.58,1.44,1.46,1.51,0.5346694644501763,9.206643432350258e-08,0.24447856584034683,0.06899959238036124,1.6705901703139871e-07,0.0022442635908448694,0.14000000000000012,0.050000000000000044,-0.012939174662910585,1
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,global,23,1.86,2.0,1.88,1.9300000000000002,0.8921148507450175,2.3230072836955166e-07,0.3417192170735054,0.05702592360324377,5.5703415461592566e-09,0.04417927508656422,0.1399999999999999,0.050000000000000266,-0.014429252054773647,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,band,11,1.46,1.58,1.56,1.52,0.2853249454200769,1.786501345772201e-07,0.2577917493362559,0.05328949225264931,1.503308120034791e-08,0.007866657556937218,0.1200000000000001,0.040000000000000036,-0.014743828325035242,1
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,global,25,1.9,1.78,1.84,1.8399999999999999,0.8691558750292047,1.3486319626282078e-07,0.2604509561664294,0.03406694788743092,1.0291637176410762e-07,0.015362202320247015,0.11999999999999988,2.220446049250313e-16,-0.02209239861613556,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,global,26,1.9,2.0,1.88,1.95,0.8691558750292047,2.3230072836955166e-07,0.3417192170735054,0.03406694788743092,5.5703415461592566e-09,0.04417927508656422,0.10000000000000009,0.07000000000000006,-0.022388227770586536,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,global,27,1.3,1.4,1.34,1.35,-0.5054056165327346,2.0826256519170823e-07,0.20532200863127406,0.01567408126446157,4.031719505717864e-08,0.023804407538093403,0.09999999999999987,0.010000000000000009,-0.030874776533819957,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,global,28,1.3,1.44,1.34,1.37,-0.5054056165327346,9.206643432350258e-08,0.20532200863127406,0.01567408126446157,1.6705901703139871e-07,0.023804407538093403,0.1399999999999999,0.030000000000000027,-0.05587464979199801,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,global,1,2.2,2.2,2.3,2.2,0.6232425643939948,1.328577885134189e-08,0.24677414407731052,0.33557841519741355,2.8453902121270043e-07,0.021302255141104093,0.0,0.09999999999999964,0.3159042635217109,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,global,2,0.6,0.6,0.6,0.6,0.8853164662860808,1.389297915788559e-07,0.24586485672635422,0.28004517181893185,5.1255556309996056e-08,0.03638530044641636,0.0,0.0,0.2891415481860922,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,band,1,1.58,1.58,1.56,1.58,0.5346694644501763,1.786501345772201e-07,0.2577917493362559,0.06899959238036124,1.503308120034791e-08,0.007866657556937218,0.0,0.020000000000000018,0.06596627180267674,1
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,global,4,1.86,1.86,1.88,1.86,0.8921148507450175,8.871923361528445e-08,0.3417192170735054,0.05702592360324377,1.3363471738997968e-07,0.04417927508656422,0.0,0.019999999999999796,0.06307087600960226,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,global,5,0.9,0.9,0.8,0.9,0.14476730313665684,2.2860344920583063e-07,0.29809984097161807,0.05119005126164007,6.464012589364089e-08,0.07966576478599005,0.0,0.09999999999999998,0.04610655709826347,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,band,2,1.46,1.4,1.42,1.43,0.2853249454200769,2.0826256519170823e-07,0.3662106223750123,0.05328949225264931,4.031719505717864e-08,0.09646584612349246,0.06000000000000005,0.010000000000000009,0.04490599410071745,1
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,band,3,1.46,1.44,1.46,1.45,0.2853249454200769,9.080996467878283e-08,0.24447856584034683,0.05328949225264931,1.6831548667611845e-07,0.0022442635908448694,0.020000000000000018,0.010000000000000009,0.04135072646584719,1
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,band,4,1.46,1.48,1.46,1.47,0.2853249454200769,2.3201591755435288e-07,0.24447856584034683,0.05328949225264931,2.4439956948635315e-08,0.0022442635908448694,0.020000000000000018,0.010000000000000009,0.041350582590317465,1
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,global,9,1.86,1.82,1.84,1.84,0.8921148507450175,1.8394653502480362e-07,0.2604509561664294,0.05702592360324377,3.840741598046052e-08,0.015362202320247015,0.040000000000000036,0.0,0.040866512590721486,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,band,5,1.58,1.66,1.6,1.62,0.5346694644501763,2.0992937928400665e-07,0.25346193991032057,0.06899959238036124,6.629916953640586e-08,0.010278885363529638,0.07999999999999985,0.020000000000000018,0.026569380020413258,1
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,global,11,1.9,1.86,1.88,1.88,0.8691558750292047,8.871923361528445e-08,0.3417192170735054,0.03406694788743092,1.3363471738997968e-07,0.04417927508656422,0.039999999999999813,0.0,0.025111900293789458,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,band,6,1.46,1.36,1.42,1.4100000000000001,0.2853249454200769,1.485493468326853e-07,0.3662106223750123,0.05328949225264931,8.674474878756712e-08,0.09646584612349246,0.09999999999999987,0.009999999999999787,0.024906040528271334,1
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,global,13,1.86,1.78,1.84,1.82,0.8921148507450175,1.325849935759555e-07,0.2604509561664294,0.05702592360324377,1.0519457445097289e-07,0.015362202320247015,0.08000000000000007,0.020000000000000018,0.015866579377879934,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,band,7,1.58,1.48,1.56,1.53,0.5346694644501763,2.3201591755435288e-07,0.2577917493362559,0.06899959238036124,2.4439956948635315e-08,0.007866657556937218,0.10000000000000009,0.030000000000000027,0.013466281209552441,1
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,global,15,1.3,1.32,1.3,1.31,-0.5055322627360069,1.6536748769621483e-07,0.25818301738769905,0.015701402995740965,5.147008080636178e-08,0.039276309362638845,0.020000000000000018,0.010000000000000009,0.01302053180648147,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,global,16,2.8,2.7,2.8,2.75,0.2338286932831391,1.174790899555541e-07,0.2527290230913344,0.060425690515745034,5.145807434031992e-08,0.041873451910133225,0.09999999999999964,0.04999999999999982,0.008394104951352899,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,band,8,1.58,1.7,1.68,1.6400000000000001,0.5346694644501763,1.0572060455289365e-07,0.2479153491726302,0.06899959238036124,1.707011694898416e-07,0.011362244049469505,0.11999999999999988,0.039999999999999813,0.001840324093898213,1
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,global,18,1.46,1.32,1.42,1.3900000000000001,0.2853249454200769,1.6536748769621483e-07,0.3662106223750123,0.05328949225264931,5.147008080636178e-08,0.09646584612349246,0.1399999999999999,0.029999999999999805,-9.399474639666672e-05,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,band,9,1.86,1.74,1.78,1.8,0.8921148507450175,2.092192570722236e-07,0.21496687592771,0.05702592360324377,2.8560310954704783e-08,0.004643897483175535,0.1200000000000001,0.020000000000000018,-0.006813073465651451,1
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,global,20,1.9,1.82,1.84,1.8599999999999999,0.8691558750292047,1.8394653502480362e-07,0.2604509561664294,0.03406694788743092,3.840741598046052e-08,0.015362202320247015,0.07999999999999985,0.019999999999999796,-0.007092463125091215,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,band,10,1.58,1.44,1.46,1.51,0.5346694644501763,9.080996467878283e-08,0.24447856584034683,0.06899959238036124,1.6831548667611845e-07,0.0022442635908448694,0.14000000000000012,0.050000000000000044,-0.012939173406440935,1
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,global,22,1.86,2.0,1.88,1.9300000000000002,0.8921148507450175,2.3230072836955166e-07,0.3417192170735054,0.05702592360324377,5.5703415461592566e-09,0.04417927508656422,0.1399999999999999,0.050000000000000266,-0.014429252054773647,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,band,11,1.46,1.58,1.56,1.52,0.2853249454200769,1.786501345772201e-07,0.2577917493362559,0.05328949225264931,1.503308120034791e-08,0.007866657556937218,0.1200000000000001,0.040000000000000036,-0.014743828325035242,1
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,global,24,1.3,1.36,1.34,1.33,-0.5055322627360069,1.485493468326853e-07,0.20532200863127406,0.015701402995740965,8.674474878756712e-08,0.004860186656478804,0.06000000000000005,0.010000000000000009,-0.015583463595390576,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,global,25,1.9,1.78,1.84,1.8399999999999999,0.8691558750292047,1.325849935759555e-07,0.2604509561664294,0.03406694788743092,1.0519457445097289e-07,0.015362202320247015,0.11999999999999988,2.220446049250313e-16,-0.02209239633793287,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,global,26,1.9,2.0,1.88,1.95,0.8691558750292047,2.3230072836955166e-07,0.3417192170735054,0.03406694788743092,5.5703415461592566e-09,0.04417927508656422,0.10000000000000009,0.07000000000000006,-0.022388227770586536,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,global,27,1.3,1.4,1.34,1.35,-0.5055322627360069,2.0826256519170823e-07,0.20532200863127406,0.015701402995740965,4.031719505717864e-08,0.004860186656478804,0.09999999999999987,0.010000000000000009,-0.035583510022944215,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,global,28,1.3,1.44,1.34,1.37,-0.5055322627360069,9.080996467878283e-08,0.20532200863127406,0.015701402995740965,1.6831548667611845e-07,0.004860186656478804,0.1399999999999999,0.030000000000000027,-0.06058338202465262,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,global,1,2.2,2.2,2.2,2.2,0.6249153271398148,1.1154371569022735e-22,0.5211763242772707,0.3368156592924833,2.8822625518067785e-07,0.25134652326881374,0.0,0.0,0.3996525783359419,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,global,2,0.6,0.6,0.6,0.6,0.8854573928657817,1.299460653069982e-07,0.25613767002605453,0.28018609839863273,4.205207302328288e-08,0.025671396422836168,0.0,0.0,0.2866039895564148,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,band,1,1.58,1.58,1.56,1.58,0.5538485728161309,1.6736650107103868e-07,0.25749489559897776,0.08590667496386267,2.538652913879601e-08,0.007569803819659049,0.0,0.020000000000000018,0.08279915130530657,1
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,global,4,1.86,1.86,1.88,1.86,0.8928480095459843,8.370669387469082e-08,0.3417192170735054,0.05775908240421057,1.3113086998876868e-07,0.04417927508656422,0.0,0.019999999999999796,0.06380403230672166,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,global,5,0.9,0.9,0.8,0.9,0.14358187614638296,2.2859867662061118e-07,0.3097352903549951,0.050190921324233986,6.254105005545072e-08,0.0775589448425632,0.0,0.09999999999999998,0.04458072007592484,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,band,2,1.46,1.44,1.46,1.45,0.28532907825168724,9.070397736606551e-08,0.25361116439354087,0.05329362508425964,1.5894960843849576e-07,0.008563741369947836,0.020000000000000018,0.010000000000000009,0.04293471937635503,1
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,band,3,1.46,1.48,1.46,1.47,0.28532907825168724,2.3201591755435288e-07,0.25361116439354087,0.05329362508425964,1.76376682502084e-08,0.008563741369947836,0.020000000000000018,0.010000000000000009,0.042934578064414836,1
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,band,4,1.58,1.66,1.6,1.62,0.5538485728161309,2.0992937928400665e-07,0.25346193991032057,0.08590667496386267,6.629916953640586e-08,0.007351257792721166,0.07999999999999985,0.020000000000000018,0.04274455571121258,1
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,band,5,1.46,1.4,1.42,1.43,0.28532907825168724,2.0053431651908778e-07,0.3662106223750123,0.05329362508425964,3.3242878003690347e-08,0.08615763465206772,0.06000000000000005,0.010000000000000009,0.042333066990154544,1
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,global,10,1.86,1.82,1.84,1.84,0.8928480095459843,1.7564846051350447e-07,0.2748895225476146,0.05775908240421057,3.918910334995502e-08,0.01686873946391615,0.040000000000000036,0.0,0.04197630645929294,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,band,6,1.58,1.48,1.56,1.53,0.5538485728161309,2.3201591755435288e-07,0.25749489559897776,0.08590667496386267,1.76376682502084e-08,0.007569803819659049,0.10000000000000009,0.030000000000000027,0.03029914355644564,1
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,global,12,1.9,1.86,1.88,1.88,0.8691558750292047,8.370669387469082e-08,0.3417192170735054,0.03406694788743092,1.3113086998876868e-07,0.04417927508656422,0.039999999999999813,0.0,0.025111897789942057,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,band,7,1.46,1.36,1.42,1.4100000000000001,0.28532907825168724,1.2930562800561353e-07,0.3662106223750123,0.05329362508425964,1.0447156651716459e-07,0.08615763465206772,0.09999999999999987,0.009999999999999787,0.022333138218843196,1
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,band,8,1.58,1.7,1.68,1.6400000000000001,0.5538485728161309,9.855550009880273e-08,0.2479153491726302,0.08590667496386267,1.7786627394393253e-07,0.011362244049469505,0.11999999999999988,0.039999999999999813,0.0187474138425041,1
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,global,15,1.86,1.78,1.84,1.82,0.8928480095459843,1.325849935759555e-07,0.2748895225476146,0.05775908240421057,9.244316557311066e-08,0.01686873946391615,0.08000000000000007,0.020000000000000018,0.016976359713355142,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,global,16,1.3,1.32,1.3,1.31,-0.5066483334802633,1.6444227208068954e-07,0.2740894468937329,0.014927544386025282,4.691001165025695e-08,0.03550975296495659,0.020000000000000018,0.010000000000000009,0.011305029537276069,0
