run_id,t,p_family,theta,alpha,kernel_mode,chi,rho_pos,rho_neg,lambda_max_pos,lambda_max_neg,lambda_max_abs,lambda2_abs,weighted_clustering_abs,natural_connectivity_abs,global_efficiency_abs,n_components_abs,finite_fraction,peak_flag_chi,peak_flag_lambda2,peak_flag_wclust
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.38,abs,-0.11641432037780572,0.42857142857142855,0.47619047619047616,4.113930270873498e-07,3.4345814348465083e-07,5.835612266792109e-07,2.3377719452277813e-07,0.22278664265004347,4.57411886145554e-14,1.0665029111975991e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.4,abs,0.021262196148290315,0.5238095238095238,0.47619047619047616,4.1965786243122777e-07,4.3392318631604094e-07,6.70924291419456e-07,2.0826256519170823e-07,0.2697447762515198,5.1958437552455976e-14,1.2318098846894132e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.4,abs,0.021262196148290315,0.5238095238095238,0.47619047619047616,4.1965786243122777e-07,4.3392318631604094e-07,6.70924291419456e-07,2.0826256519170823e-07,0.2697447762515198,5.1958437552455976e-14,1.2318098846894132e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.4,abs,0.020678874629205646,0.5238095238095238,0.42857142857142855,4.1965786243122777e-07,4.335230993540025e-07,6.70502489685404e-07,2.0053431651908778e-07,0.28005298772294457,5.2180482157380994e-14,1.2318098846894132e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.42,abs,0.07521737603433044,0.5238095238095238,0.47619047619047616,4.084962816121104e-07,4.610167231047932e-07,6.982487858751091e-07,3.483847220584521e-07,0.3662106223750123,5.462297281155621e-14,1.2950463437274867e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.42,abs,0.07521737603433044,0.5238095238095238,0.47619047619047616,4.084962816121104e-07,4.610167231047932e-07,6.982487858751091e-07,3.483847220584521e-07,0.3662106223750123,5.462297281155621e-14,1.2950463437274867e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.42,abs,0.07521737603433044,0.5238095238095238,0.47619047619047616,4.084962816121104e-07,4.610167231047932e-07,6.982487858751091e-07,3.483847220584521e-07,0.3662106223750123,5.462297281155621e-14,1.2950463437274867e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.44,abs,0.1537490461733442,0.38095238095238093,0.5714285714285714,3.3934241803545056e-07,4.358779207644542e-07,6.278770836741634e-07,9.206643432350258e-08,0.21583214108367615,4.5519144009630383e-14,1.005655536610105e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.44,abs,0.15370525910844843,0.38095238095238093,0.5238095238095238,3.3934241803545056e-07,4.358445532525283e-07,6.278388636591125e-07,9.080996467878283e-08,0.22982242879178064,4.5519144009630383e-14,1.005655536610105e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.44,abs,0.1540779815893473,0.3333333333333333,0.5238095238095238,3.3922644665148176e-07,4.358445532525283e-07,6.270727692848135e-07,9.070397736606551e-08,0.24504742302359303,4.5519144009630383e-14,1.005655536610105e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.46,abs,0.2853249454200769,0.42857142857142855,0.5714285714285714,2.906975894023227e-07,4.7234873636817535e-07,6.36646566946371e-07,2.591254513549013e-07,0.24447856584034683,4.951594689828076e-14,1.1590784226677676e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.46,abs,0.2853249454200769,0.42857142857142855,0.5714285714285714,2.906975894023227e-07,4.7234873636817535e-07,6.36646566946371e-07,2.591254513549013e-07,0.24447856584034683,4.951594689828076e-14,1.1590784226677676e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.46,abs,0.28532907825168724,0.42857142857142855,0.5238095238095238,2.906975894023227e-07,4.7199806632506474e-07,6.354083433543981e-07,2.496535858045613e-07,0.25361116439354087,4.951594689828076e-14,1.1590784226677676e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.48,abs,0.2320354531674276,0.47619047619047616,0.47619047619047616,3.1242453034489944e-07,4.5730443962771717e-07,6.243869516710368e-07,2.3201591755435288e-07,0.24223430224950196,5.062616992290586e-14,1.1849371900281903e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.48,abs,0.2320354531674276,0.47619047619047616,0.47619047619047616,3.1242453034489944e-07,4.5730443962771717e-07,6.243869516710368e-07,2.3201591755435288e-07,0.24223430224950196,5.062616992290586e-14,1.1849371900281903e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.48,abs,0.2320354531674276,0.47619047619047616,0.47619047619047616,3.1242453034489944e-07,4.5730443962771717e-07,6.243869516710368e-07,2.3201591755435288e-07,0.24223430224950196,5.062616992290586e-14,1.1849371900281903e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.5,abs,0.11637668579585773,0.42857142857142855,0.5714285714285714,3.4744802482347446e-07,4.180487425646815e-07,6.066568854267887e-07,2.5650726504354193e-07,0.21198131052491018,4.7961634663805614e-14,1.1088080151955575e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.5,abs,0.11641084072719471,0.42857142857142855,0.5238095238095238,3.4744802482347446e-07,4.180234395931696e-07,6.062615331082998e-07,2.564558745029882e-07,0.22397933386056115,4.7961634663805614e-14,1.1088080151955575e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.5,abs,0.11641084072719471,0.42857142857142855,0.5238095238095238,3.4744802482347446e-07,4.180234395931696e-07,6.062615331082998e-07,2.564558745029882e-07,0.22397933386056115,4.7961634663805614e-14,1.1088080151955575e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.52,abs,0.09892508295360365,0.42857142857142855,0.5714285714285714,3.1502734804051856e-07,3.694799128697023e-07,5.504424479959471e-07,3.1232900159526667e-07,0.22884620192875885,4.019007349142986e-14,1.078232306245613e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.52,abs,0.09892508295360365,0.42857142857142855,0.5714285714285714,3.1502734804051856e-07,3.694799128697023e-07,5.504424479959471e-07,3.1232900159526667e-07,0.22884620192875885,4.019007349142986e-14,1.078232306245613e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.52,abs,0.09892508295360365,0.42857142857142855,0.5714285714285714,3.1502734804051856e-07,3.694799128697023e-07,5.504424479959471e-07,3.1232900159526667e-07,0.22884620192875885,4.019007349142986e-14,1.078232306245613e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.54,abs,0.19924643322204985,0.42857142857142855,0.5714285714285714,2.2655946846089113e-07,3.138323612271529e-07,4.380148309555967e-07,2.1108347861343764e-07,0.2499250917793187,2.3980817331903094e-14,8.473869730760737e-08,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.54,abs,0.19924643322204985,0.42857142857142855,0.5714285714285714,2.2655946846089113e-07,3.138323612271529e-07,4.380148309555967e-07,2.1108347861343764e-07,0.2499250917793187,2.3980817331903094e-14,8.473869730760737e-08,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.54,abs,0.19924643322204985,0.42857142857142855,0.5714285714285714,2.2655946846089113e-07,3.138323612271529e-07,4.380148309555967e-07,2.1108347861343764e-07,0.2499250917793187,2.3980817331903094e-14,8.473869730760737e-08,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.56,abs,0.465669872069815,0.47619047619047616,0.5238095238095238,1.1420247594439407e-07,2.8324988995458773e-07,3.6301986482142313e-07,2.0582834241932536e-07,0.2577917493362559,1.976196983832759e-14,7.607177574273745e-08,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.56,abs,0.465669872069815,0.47619047619047616,0.5238095238095238,1.1420247594439407e-07,2.8324988995458773e-07,3.6301986482142313e-07,2.0582834241932536e-07,0.2577917493362559,1.976196983832759e-14,7.607177574273745e-08,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.56,abs,0.4679418978522682,0.42857142857142855,0.42857142857142855,1.1103697830742423e-07,2.778729359328418e-07,3.5653135227076553e-07,1.9275303020983469e-07,0.25749489559897776,1.976196983832759e-14,7.607177574273745e-08,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.58,abs,0.5346694644501763,0.47619047619047616,0.5238095238095238,9.43336029401514e-08,2.8402104992001327e-07,3.54775164081842e-07,1.786501345772201e-07,0.24318305454679093,1.976196983832759e-14,7.422258722427028e-08,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.58,abs,0.5346694644501763,0.47619047619047616,0.5238095238095238,9.43336029401514e-08,2.8402104992001327e-07,3.54775164081842e-07,1.786501345772201e-07,0.24318305454679093,1.976196983832759e-14,7.422258722427028e-08,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.58,abs,0.5538485728161309,0.38095238095238093,0.47619047619047616,8.939263729078615e-08,2.8285599450005014e-07,3.49307313776343e-07,1.6736650107103868e-07,0.2461106821175994,1.976196983832759e-14,7.422258722427028e-08,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.6,abs,0.3109455375062448,0.42857142857142855,0.5714285714285714,1.8247612021630022e-07,3.164854022695401e-07,4.309734853504645e-07,1.93683215777568e-07,0.25346193991032057,2.309263891220299e-14,8.329622851364486e-08,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.6,abs,0.3109455375062448,0.42857142857142855,0.5714285714285714,1.8247612021630022e-07,3.164854022695401e-07,4.309734853504645e-07,1.93683215777568e-07,0.25346193991032057,2.309263891220299e-14,8.329622851364486e-08,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.6,abs,0.3109455375062448,0.42857142857142855,0.5714285714285714,1.8247612021630022e-07,3.164854022695401e-07,4.309734853504645e-07,1.93683215777568e-07,0.25346193991032057,2.309263891220299e-14,8.329622851364486e-08,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.62,abs,0.057716679725707265,0.42857142857142855,0.5714285714285714,3.115306582840542e-07,3.426837109886246e-07,5.397582267833528e-07,3.04623614272623e-07,0.2265020985461154,3.86357612569547e-14,1.0686601542067848e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.62,abs,0.057716679725707265,0.42857142857142855,0.5714285714285714,3.115306582840542e-07,3.426837109886246e-07,5.397582267833528e-07,3.04623614272623e-07,0.2265020985461154,3.86357612569547e-14,1.0686601542067848e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.62,abs,0.057716679725707265,0.42857142857142855,0.5714285714285714,3.115306582840542e-07,3.426837109886246e-07,5.397582267833528e-07,3.04623614272623e-07,0.2265020985461154,3.86357612569547e-14,1.0686601542067848e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.64,abs,-0.09314204975840644,0.47619047619047616,0.5238095238095238,3.7689527645375503e-07,3.2040128079634795e-07,6.065358858210899e-07,2.7624385088323586e-07,0.21377817678503636,4.773959005888059e-14,1.1151123724746699e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.64,abs,-0.093806074321159,0.47619047619047616,0.47619047619047616,3.7689527645375503e-07,3.2002167856574165e-07,6.062890734911066e-07,2.762285488204125e-07,0.22733376336657582,4.773959005888059e-14,1.1151123724746699e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.64,abs,-0.093806074321159,0.47619047619047616,0.47619047619047616,3.7689527645375503e-07,3.2002167856574165e-07,6.062890734911066e-07,2.762285488204125e-07,0.22733376336657582,4.773959005888059e-14,1.1151123724746699e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.66,abs,-0.17727044300872968,0.6190476190476191,0.3333333333333333,4.0174397721014895e-07,2.9162192059852676e-07,6.212093496387282e-07,2.0992937928400665e-07,0.2365531051231607,5.040412531798084e-14,1.1732100736914067e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.66,abs,-0.17727044300872968,0.6190476190476191,0.3333333333333333,4.0174397721014895e-07,2.9162192059852676e-07,6.212093496387282e-07,2.0992937928400665e-07,0.2365531051231607,5.040412531798084e-14,1.1732100736914067e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.66,abs,-0.17727044300872968,0.6190476190476191,0.3333333333333333,4.0174397721014895e-07,2.9162192059852676e-07,6.212093496387282e-07,2.0992937928400665e-07,0.2365531051231607,5.040412531798084e-14,1.1732100736914067e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.68,abs,-0.12479889883643533,0.6190476190476191,0.38095238095238093,4.130130124716942e-07,3.3328171395281015e-07,6.388782213806386e-07,2.7642177404273526e-07,0.2479153491726302,4.9960036108130795e-14,1.1741990806507291e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.68,abs,-0.12479889883643533,0.6190476190476191,0.38095238095238093,4.130130124716942e-07,3.3328171395281015e-07,6.388782213806386e-07,2.7642177404273526e-07,0.2479153491726302,4.9960036108130795e-14,1.1741990806507291e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.68,abs,-0.12479889883643533,0.6190476190476191,0.38095238095238093,4.130130124716942e-07,3.3328171395281015e-07,6.388782213806386e-07,2.7642177404273526e-07,0.2479153491726302,4.9960036108130795e-14,1.1741990806507291e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.7,abs,-0.07119221789196832,0.6190476190476191,0.38095238095238093,4.0799336043313353e-07,3.6351762786599514e-07,6.247274475228282e-07,1.0572060455289365e-07,0.20528463868796246,4.507505479978034e-14,9.790772456023562e-08,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.7,abs,-0.07119221789196832,0.6190476190476191,0.38095238095238093,4.0799336043313353e-07,3.6351762786599514e-07,6.247274475228282e-07,1.0572060455289365e-07,0.20528463868796246,4.507505479978034e-14,9.790772456023562e-08,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.7,abs,-0.07104329532291223,0.5714285714285714,0.3333333333333333,4.0784538963342833e-07,3.6351331429169687e-07,6.240149072509857e-07,9.855550009880273e-08,0.22127843326248134,4.507505479978034e-14,9.790772456023562e-08,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.72,abs,-0.022171995815299866,0.6190476190476191,0.38095238095238093,4.332182904880278e-07,4.178130857610029e-07,6.948046019562411e-07,3.4324775385637123e-07,0.3552439675431221,5.395683899678115e-14,1.286288264679172e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.72,abs,-0.022171995815299866,0.6190476190476191,0.38095238095238093,4.332182904880278e-07,4.178130857610029e-07,6.948046019562411e-07,3.4324775385637123e-07,0.3552439675431221,5.395683899678115e-14,1.286288264679172e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.72,abs,-0.022171995815299866,0.6190476190476191,0.38095238095238093,4.332182904880278e-07,4.178130857610029e-07,6.948046019562411e-07,3.4324775385637123e-07,0.3552439675431221,5.395683899678115e-14,1.286288264679172e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.74,abs,0.06463050595733189,0.6190476190476191,0.38095238095238093,4.055794948291272e-07,4.4919904932940626e-07,6.749065917737992e-07,2.092192570722236e-07,0.27396221942858723,5.262457136723104e-14,1.2504226097824844e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.74,abs,0.06463050595733189,0.6190476190476191,0.38095238095238093,4.055794948291272e-07,4.4919904932940626e-07,6.749065917737992e-07,2.092192570722236e-07,0.27396221942858723,5.262457136723104e-14,1.2504226097824844e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.74,abs,0.06643203132754705,0.5238095238095238,0.3333333333333333,4.044293386472145e-07,4.4914939695237976e-07,6.731701170579954e-07,1.8292086218899103e-07,0.31573117452990307,5.2846615972156057e-14,1.2504226097824844e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.76,abs,0.1601619189337452,0.5238095238095238,0.47619047619047616,3.638698874258604e-07,4.589314639408132e-07,5.935342005628524e-07,2.377795680269284e-07,0.20774813213702734,4.6185277824405446e-14,1.0752417279402292e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.76,abs,0.1601619189337452,0.5238095238095238,0.47619047619047616,3.638698874258604e-07,4.589314639408132e-07,5.935342005628524e-07,2.377795680269284e-07,0.20774813213702734,4.6185277824405446e-14,1.0752417279402292e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.76,abs,0.16221321253032323,0.47619047619047616,0.42857142857142855,3.629220429574522e-07,4.587525429512107e-07,5.907687696885019e-07,2.2502815914906617e-07,0.22611391761226138,4.596323321948043e-14,1.0752417279402292e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.78,abs,0.3297124629168102,0.38095238095238093,0.42857142857142855,3.021249027945212e-07,4.702019539781371e-07,5.097685713688761e-07,1.3486319626282078e-07,0.1443303572881268,4.26325641456051e-14,1.0003759925409967e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.78,abs,0.3305408629522327,0.2857142857142857,0.38095238095238093,3.018643048115425e-07,4.70168083777264e-07,5.091769213116731e-07,1.325849935759555e-07,0.21496687592771,4.241051954068008e-14,1.0003759925409967e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.78,abs,0.3305408629522327,0.2857142857142857,0.38095238095238093,3.018643048115425e-07,4.70168083777264e-07,5.091769213116731e-07,1.325849935759555e-07,0.21496687592771,4.241051954068008e-14,1.0003759925409967e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.8,abs,0.45689936862990105,0.42857142857142855,0.5714285714285714,2.440904799786293e-07,5.062948736669364e-07,5.738777763571363e-07,2.418509190897091e-07,0.21032297844453446,3.885780586187972e-14,9.814520177311069e-08,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.8,abs,0.45689936862990105,0.42857142857142855,0.5714285714285714,2.440904799786293e-07,5.062948736669364e-07,5.738777763571363e-07,2.418509190897091e-07,0.21032297844453446,3.885780586187972e-14,9.814520177311069e-08,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.8,abs,0.45689936862990105,0.42857142857142855,0.5714285714285714,2.440904799786293e-07,5.062948736669364e-07,5.738777763571363e-07,2.418509190897091e-07,0.21032297844453446,3.885780586187972e-14,9.814520177311069e-08,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.82,abs,0.6949395857220456,0.3333333333333333,0.6666666666666666,1.5218078038583936e-07,5.739209331306072e-07,6.068731173323186e-07,1.8394653502480362e-07,0.18894020030713854,4.374278717023021e-14,1.1220571240590669e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.82,abs,0.6949395857220456,0.3333333333333333,0.6666666666666666,1.5218078038583936e-07,5.739209331306072e-07,6.068731173323186e-07,1.8394653502480362e-07,0.18894020030713854,4.374278717023021e-14,1.1220571240590669e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.82,abs,0.6958304659785767,0.3333333333333333,0.5714285714285714,1.5218078038583936e-07,5.736962379258693e-07,6.057732136623745e-07,1.7564846051350447e-07,0.20098827234958108,4.3964831775155233e-14,1.1220571240590669e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.84,abs,0.7243118332873519,0.2857142857142857,0.6666666666666666,1.6083488269095375e-07,6.713829897502888e-07,7.04873348185088e-07,2.2235395100526414e-07,0.2604509561664294,5.773159728050647e-14,1.2561297859745585e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.84,abs,0.7243118332873519,0.2857142857142857,0.6666666666666666,1.6083488269095375e-07,6.713829897502888e-07,7.04873348185088e-07,2.2235395100526414e-07,0.2604509561664294,5.773159728050647e-14,1.2561297859745585e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.84,abs,0.7244849164137114,0.2857142857142857,0.6190476190476191,1.6083488269095375e-07,6.709416191267448e-07,7.04095730468595e-07,2.148375638634595e-07,0.2748895225476146,5.795364188543149e-14,1.2561297859745585e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.86,abs,0.8921148507450175,0.2857142857142857,0.7142857142857143,6.572957583725896e-08,7.604736792234937e-07,7.787608319781296e-07,8.871923361528445e-08,0.24508875384618237,7.216449660063258e-14,1.266091573110425e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.86,abs,0.8921148507450175,0.2857142857142857,0.7142857142857143,6.572957583725896e-08,7.604736792234937e-07,7.787608319781296e-07,8.871923361528445e-08,0.24508875384618237,7.216449660063258e-14,1.266091573110425e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.86,abs,0.8928480095459843,0.23809523809523808,0.7142857142857143,6.52709259076831e-08,7.604736792234937e-07,7.786350486118272e-07,8.370669387469082e-08,0.25802078308369847,7.216449660063258e-14,1.266091573110425e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.88,abs,0.8350889271417737,0.3333333333333333,0.6666666666666666,1.0042174296492437e-07,8.313089755711357e-07,8.752208403813837e-07,3.839835111104124e-07,0.3417192170735054,9.037215420448365e-14,1.5454025054303133e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.88,abs,0.8350889271417737,0.3333333333333333,0.6666666666666666,1.0042174296492437e-07,8.313089755711357e-07,8.752208403813837e-07,3.839835111104124e-07,0.3417192170735054,9.037215420448365e-14,1.5454025054303133e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.88,abs,0.8350889271417737,0.3333333333333333,0.6666666666666666,1.0042174296492437e-07,8.313089755711357e-07,8.752208403813837e-07,3.839835111104124e-07,0.3417192170735054,9.037215420448365e-14,1.5454025054303133e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,1.9,abs,0.8691558750292047,0.3333333333333333,0.6666666666666666,8.005134884024662e-08,8.037192444043049e-07,8.326100258365534e-07,2.3787106991571092e-07,0.29753994198694117,8.215650382225821e-14,1.4461694479803245e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,1.9,abs,0.8691558750292047,0.3333333333333333,0.6666666666666666,8.005134884024662e-08,8.037192444043049e-07,8.326100258365534e-07,2.3787106991571092e-07,0.29753994198694117,8.215650382225821e-14,1.4461694479803245e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,1.9,abs,0.8691558750292047,0.3333333333333333,0.6666666666666666,8.005134884024662e-08,8.037192444043049e-07,8.326100258365534e-07,2.3787106991571092e-07,0.29753994198694117,8.215650382225821e-14,1.4461694479803245e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,2.0,abs,0.2324919227146396,0.5238095238095238,0.47619047619047616,3.3643899962650885e-07,4.638904622551791e-07,5.481973788186357e-07,2.3230072836955166e-07,0.18373425315419661,4.418687638008025e-14,1.0511576618848293e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,2.0,abs,0.2324919227146396,0.5238095238095238,0.47619047619047616,3.3643899962650885e-07,4.638904622551791e-07,5.481973788186357e-07,2.3230072836955166e-07,0.18373425315419661,4.418687638008025e-14,1.0511576618848293e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,2.0,abs,0.23579117093708318,0.42857142857142855,0.42857142857142855,3.356377270407921e-07,4.6374252845946445e-07,5.432977024099638e-07,2.2188477105959657e-07,0.20481851154566305,4.440892098500528e-14,1.0511576618848293e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,2.1,abs,-0.15524106605954996,0.6190476190476191,0.38095238095238093,4.110532538860059e-07,3.120657659612768e-07,6.376372595042464e-07,2.9980134140286784e-07,0.24111485488967616,5.173639294753096e-14,1.21142854892435e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,2.1,abs,-0.1559133727280156,0.6190476190476191,0.3333333333333333,4.110532538860059e-07,3.116852894363934e-07,6.373280412768428e-07,2.978248000640423e-07,0.2550393977518521,5.173639294753096e-14,1.21142854892435e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,2.1,abs,-0.15562240362412433,0.5714285714285714,0.3333333333333333,4.1075308080013675e-07,3.116852894363934e-07,6.365908060578626e-07,2.8822625518067795e-07,0.26892080886354297,5.173639294753096e-14,1.21142854892435e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,2.2,abs,0.6221421572716852,0.42857142857142855,0.42857142857142855,7.053432421391499e-08,2.6420722848898017e-07,3.1130008151897276e-07,1.7009213305707404e-08,0.13395565706823612,1.976196983832759e-14,5.6747481945061086e-08,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,2.2,abs,0.6232425643939948,0.2857142857142857,0.38095238095238093,7.037645756264963e-08,2.6413311560639824e-07,3.1088482897849964e-07,1.328577885134189e-08,0.22547188893620643,1.976196983832759e-14,5.6747481945061086e-08,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-08,2.2,abs,0.6249153271398148,0.19047619047619047,0.23809523809523808,6.991302298440075e-08,2.638435033663104e-07,3.103308111668716e-07,1.1154371569022735e-22,0.5211763242772707,1.976196983832759e-14,5.318585251236226e-08,2,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,1e-09,2.3,abs,0.2876641491965813,0.42857142857142855,0.5714285714285714,2.9250641054766066e-07,4.7654359683526964e-07,6.397640679299364e-07,3.077612788504405e-07,0.24677414407731052,5.173639294753096e-14,1.212007042923624e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,10.0,P1,3e-09,2.3,abs,0.2876641491965813,0.42857142857142855,0.5714285714285714,2.9250641054766066e-07,4.7654359683526964e-07,6.397640679299364e-07,3.077612788504405e-07,0.24677414407731052,5.173639294753096e-14,1.212007042923624e-07,1,1.0,0,0,0
