run_id,t,p_family,theta,packet_model,source_feature,p0,sigma_p,alpha_candidate,candidate_value,candidate_prominence,source_branch_id,source_branch_center,delta_to_branch_center
M33_V0_alpha_peak_robustness,5.0,P3,3e-09,gaussian,abs,3.5,0.8,1.46,1.941741781054252e-07,3.4635534192255274e-08,S1,1.42,0.040000000000000036
M33_V0_alpha_peak_robustness,5.0,P3,3e-09,gaussian,abs,3.5,1.0,1.46,1.7500022607605037e-07,3.192510165932172e-08,S1,1.42,0.040000000000000036
M33_V0_alpha_peak_robustness,5.0,P3,3e-09,gaussian,abs,3.5,1.3,1.76,1.4019747568309033e-07,2.6910207639984853e-08,S3,1.77,0.010000000000000009
M33_V0_alpha_peak_robustness,5.0,P3,3e-09,gaussian,abs,3.5,1.7,1.76,1.1252825366313396e-07,2.1460718320131807e-08,S3,1.77,0.010000000000000009
M33_V0_alpha_peak_robustness,5.0,P3,3e-09,gaussian,abs,3.5,2.2,1.68,9.349179745933627e-08,1.6281964466833714e-08,,,
M33_V0_alpha_peak_robustness,5.0,P3,3e-09,gaussian,abs,3.5,3.0,1.68,8.28875413831023e-08,1.1746196649210442e-08,,,
M33_V0_alpha_peak_robustness,5.0,P3,3e-09,gaussian,abs,4.0,0.3,1.56,2.0300432446726852e-07,3.585983791029934e-08,S2,1.6,0.040000000000000036
M33_V0_alpha_peak_robustness,5.0,P3,3e-09,gaussian,abs,4.0,0.5,1.56,2.0300366384280766e-07,3.585973965792028e-08,S2,1.6,0.040000000000000036
M33_V0_alpha_peak_robustness,5.0,P3,3e-09,gaussian,abs,4.0,0.8,1.46,2.0125171277676288e-07,3.5672527632297875e-08,S1,1.42,0.040000000000000036
M33_V0_alpha_peak_robustness,5.0,P3,3e-09,gaussian,abs,4.0,1.0,1.46,1.9334646182729715e-07,3.4781776125843217e-08,S1,1.42,0.040000000000000036
M33_V0_alpha_peak_robustness,5.0,P3,3e-09,gaussian,abs,4.0,1.3,1.46,1.679344891953929e-07,3.121994268943912e-08,S1,1.42,0.040000000000000036
M33_V0_alpha_peak_robustness,5.0,P3,3e-09,gaussian,abs,4.0,1.7,1.76,1.3049288420371633e-07,2.5425444692142968e-08,S3,1.77,0.010000000000000009
M33_V0_alpha_peak_robustness,5.0,P3,3e-09,gaussian,abs,4.0,2.2,1.76,1.0349136139463701e-07,1.91479453238119e-08,S3,1.77,0.010000000000000009
M33_V0_alpha_peak_robustness,5.0,P3,3e-09,gaussian,abs,4.0,3.0,1.68,8.596255562653312e-08,1.3355227090013946e-08,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-4.0,0.3,1.4,1.3977094304824334e-07,5.045152167131696e-09,S1,1.42,0.020000000000000018
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-4.0,0.5,1.4,1.3976973518527928e-07,5.0451085682811785e-09,S1,1.42,0.020000000000000018
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-4.0,0.8,1.4,1.3819884949954095e-07,4.988405995438101e-09,S1,1.42,0.020000000000000018
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-4.0,1.0,1.86,1.3181157560610066e-07,4.767031995326617e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-4.0,1.3,1.86,1.1306974969547254e-07,4.104260877289505e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-4.0,1.7,1.84,8.841104862516365e-08,3.4429001276079166e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-4.0,2.2,1.84,6.860337503648153e-08,2.719278982585789e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-4.0,3.0,1.82,5.230785142429488e-08,2.025916552444716e-09,S3,1.77,0.050000000000000044
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-3.5,0.3,1.4,1.3977094304770364e-07,5.045152167112214e-09,S1,1.42,0.020000000000000018
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-3.5,0.5,1.4,1.397599470070196e-07,5.044755255584821e-09,S1,1.42,0.020000000000000018
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-3.5,0.8,1.86,1.3597711109332792e-07,4.911631946719827e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-3.5,1.0,1.86,1.2550431315936163e-07,4.5360514014342e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-3.5,1.3,1.86,1.0260247173995834e-07,3.714693245675291e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-3.5,1.7,1.84,8.03207249857202e-08,3.13373392859026e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-3.5,2.2,1.82,6.301188317727899e-08,2.5142578519413157e-09,S3,1.77,0.050000000000000044
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-3.5,3.0,1.82,4.930409897172451e-08,1.847084547183208e-09,S3,1.77,0.050000000000000044
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-3.0,0.3,1.4,1.3977094280408855e-07,5.045152158318715e-09,S1,1.42,0.020000000000000018
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-3.0,0.5,1.4,1.396639861254644e-07,5.041291465193349e-09,S1,1.42,0.020000000000000018
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-3.0,0.8,1.86,1.3032862457379702e-07,4.6997380301153415e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-3.0,1.0,1.86,1.1398174640614278e-07,4.096701068999252e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-3.0,1.3,1.84,9.094531834231573e-08,3.4426737256229154e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-3.0,1.7,1.84,7.148993207665064e-08,2.773947223299089e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-3.0,2.2,1.82,5.8036105301043895e-08,2.257047332998996e-09,S3,1.77,0.050000000000000044
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-3.0,3.0,1.82,4.632996879960427e-08,1.6551896893558397e-09,S3,1.77,0.050000000000000044
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-2.5,0.3,1.4,1.397707734345165e-07,5.045146044778638e-09,S1,1.42,0.020000000000000018
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-2.5,0.5,1.4,1.3818843265505886e-07,4.988030096065601e-09,S1,1.42,0.020000000000000018
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-2.5,0.8,1.86,1.1472570868483951e-07,4.07134917890198e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-2.5,1.0,1.84,9.601954177400367e-08,3.4947273254093274e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-2.5,1.3,1.84,7.775821507833223e-08,2.9049511019972784e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-2.5,1.7,1.82,6.349492899873409e-08,2.4353901849504317e-09,S3,1.77,0.050000000000000044
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-2.5,2.2,1.82,5.299893958738651e-08,1.973516136266008e-09,S3,1.77,0.050000000000000044
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-2.5,3.0,1.82,4.341449639000018e-08,1.447035384581811e-09,S3,1.77,0.050000000000000044
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-2.0,0.3,1.86,1.3186095711920866e-07,4.669897446246442e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-2.0,0.5,1.84,1.0843777207755168e-07,3.5125522682989194e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-2.0,0.8,1.84,8.639074008064699e-08,2.8207596945501507e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-2.0,1.0,1.82,7.655178467859803e-08,2.558939980140423e-09,S3,1.77,0.050000000000000044
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-2.0,1.3,1.82,6.570615388665404e-08,2.3412739470543484e-09,S3,1.77,0.050000000000000044
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-2.0,1.7,1.82,5.5872045739621874e-08,2.030548361965324e-09,S3,1.77,0.050000000000000044
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-2.0,2.2,1.82,4.805203161307585e-08,1.665231776016553e-09,S3,1.77,0.050000000000000044
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-2.0,3.0,1.82,4.058435048470287e-08,1.2172117899124943e-09,S3,1.77,0.050000000000000044
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-1.5,0.3,1.7,1.3955202049818505e-07,1.535907662847196e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-1.5,0.5,1.7,1.2940493134741525e-07,1.4315028287890248e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-1.5,0.8,1.7,7.803929098982987e-08,8.950461482114069e-10,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-1.5,1.0,1.8,6.327761676150315e-08,1.631110165085198e-09,S3,1.77,0.030000000000000027
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-1.5,1.3,1.8,5.522740271615065e-08,1.6376672084742777e-09,S3,1.77,0.030000000000000027
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-1.5,1.7,1.8,4.872883947410505e-08,1.382395506495946e-09,S3,1.77,0.030000000000000027
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-1.5,2.2,1.82,4.3361623059171826e-08,1.332344115087755e-09,S3,1.77,0.050000000000000044
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-1.5,3.0,1.68,3.675636233604464e-08,1.3607219798522812e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-1.0,0.3,1.7,1.0335009429026004e-07,1.1384164867630013e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-1.0,0.5,1.7,8.023258774529787e-08,9.044758451667834e-10,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-1.0,0.8,1.7,6.410004942058486e-08,7.504531202912837e-10,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-1.0,1.0,1.7,5.4583974069362065e-08,6.523687891505567e-10,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-1.0,1.3,1.78,4.6790936642728056e-08,9.985205758862332e-10,S3,1.77,0.010000000000000009
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-1.0,1.7,1.8,4.308204090993769e-08,8.357533745660284e-10,S3,1.77,0.030000000000000027
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-1.0,2.2,1.68,3.86355533015406e-08,9.867323869435115e-10,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-1.0,3.0,1.68,3.734024215357151e-08,1.5557071352849724e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-0.5,0.3,1.7,1.204055989100645e-11,1.4062073816014575e-13,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-0.5,0.5,1.7,5.794010230680802e-09,6.666994335286813e-11,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-0.5,0.8,1.7,3.3913370277920906e-08,3.555965197489822e-10,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-0.5,1.0,1.7,4.1526052899930844e-08,4.437407642241182e-10,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-0.5,1.3,1.7,4.3033026989792536e-08,5.49475998399121e-10,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-0.5,1.7,1.7,4.117210281977036e-08,6.839013060822769e-10,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-0.5,2.2,1.68,3.9131446369571756e-08,1.1500966011511456e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,-0.5,3.0,1.68,3.786496227963471e-08,1.7998935424364768e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,0.0,0.3,1.74,1.2412738504532294e-09,3.216044705546838e-12,S3,1.77,0.030000000000000027
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,0.0,0.5,1.74,1.731057929457508e-08,4.705371203985132e-11,S3,1.77,0.030000000000000027
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,0.0,0.8,1.72,3.43384930082223e-08,1.6465451825841642e-10,S3,1.77,0.050000000000000044
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,0.0,1.0,1.72,3.936962895080903e-08,2.7046791529816647e-10,S3,1.77,0.050000000000000044
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,0.0,1.3,1.7,4.169464097296633e-08,5.010656560574015e-10,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,0.0,1.7,1.7,4.079854891643357e-08,7.000175928723686e-10,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,0.0,2.2,1.68,3.931706959269303e-08,1.3952495879582227e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,0.0,3.0,1.68,3.839443455804053e-08,2.1054669485892472e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,0.5,0.3,1.74,1.0680229310943958e-07,2.7671196586230636e-10,S3,1.77,0.030000000000000027
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,0.5,0.5,1.74,9.325199827137324e-08,2.4165856049930355e-10,S3,1.77,0.030000000000000027
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,0.5,0.8,1.74,6.002760599618123e-08,1.9037693294573005e-10,S3,1.77,0.030000000000000027
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,0.5,1.0,1.84,4.5291560206863165e-08,2.8686969460669077e-10,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,0.5,1.3,1.7,4.237288350815859e-08,5.01287736635796e-10,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,0.5,1.7,1.68,3.9942458017796826e-08,1.0926791478788059e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,0.5,2.2,1.68,3.9400172268022537e-08,1.7711901269214723e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,0.5,3.0,1.68,3.901400040157974e-08,2.4855169208453284e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,1.0,0.3,1.74,1.0697065823598729e-07,2.771481797675798e-10,S3,1.77,0.030000000000000027
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,1.0,0.5,1.74,1.0294165665786887e-07,2.6686663099141237e-10,S3,1.77,0.030000000000000027
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,1.0,0.8,1.86,6.768412190371863e-08,5.871923387586103e-10,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,1.0,1.0,1.88,5.481388712225716e-08,9.918555742015074e-10,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,1.0,1.3,1.88,4.4143473444913627e-08,1.4235442471989492e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,1.0,1.7,1.88,3.764949160320708e-08,1.930936147438921e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,1.0,2.2,1.68,3.9725617630143155e-08,2.3415070684830576e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,1.0,3.0,1.68,3.9828230829872104e-08,2.9531332693988084e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,1.5,0.3,1.5,1.750188193939605e-08,7.136274823755549e-10,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,1.5,0.5,1.52,2.6664596717650634e-08,6.764304473995175e-10,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,1.5,0.8,1.54,4.2665316714712915e-08,1.1413778366574566e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,1.5,1.0,1.56,4.475850419787411e-08,1.2651662640280958e-09,S2,1.6,0.040000000000000036
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,1.5,1.3,1.88,4.923873363990493e-08,3.1256805321640546e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,1.5,1.7,1.88,4.532072467491472e-08,3.9089364016727495e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,1.5,2.2,1.88,4.075158073703442e-08,3.809514308887243e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,1.5,3.0,1.68,4.095486420530178e-08,3.520183266167203e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,2.0,0.3,1.5,1.6941622050515512e-08,7.195784449135353e-10,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,2.0,0.5,1.5,1.7047845657544135e-08,7.223111498286021e-10,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,2.0,0.8,1.76,7.239586774851654e-09,4.857367499719898e-10,S3,1.77,0.010000000000000009
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,2.0,1.0,1.88,4.376991039719849e-08,4.208247334888256e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,2.0,1.3,1.88,5.655474023142962e-08,6.5874807206790164e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,2.0,1.7,1.88,5.5554886458030975e-08,6.9473236806396276e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,2.0,2.2,1.88,4.860473034483477e-08,5.933002343772019e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,2.0,3.0,1.88,4.096478282441603e-08,4.388311562797267e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,2.5,0.3,1.5,1.694258414490256e-08,7.190721916222465e-10,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,2.5,0.5,1.48,1.9013537632796585e-08,1.2768755989850284e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,2.5,0.8,1.88,4.925354774292709e-08,7.838007878828029e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,2.5,1.0,1.88,6.73915687578362e-08,1.1328828751259024e-08,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,2.5,1.3,1.88,7.569992371383186e-08,1.2580447885212446e-08,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,2.5,1.7,1.88,6.986549152015954e-08,1.1072291752403967e-08,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,2.5,2.2,1.88,5.828358624475785e-08,8.541468062147364e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,2.5,3.0,1.88,4.599973113779516e-08,5.7556136461988425e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,3.0,0.3,1.46,2.0256891723334186e-07,3.5781435340642066e-08,S1,1.42,0.040000000000000036
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,3.0,0.5,1.46,1.8896582948492497e-07,3.327570743134394e-08,S1,1.42,0.040000000000000036
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,3.0,0.8,1.46,1.4703793178978055e-07,2.6384618553513715e-08,S1,1.42,0.040000000000000036
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,3.0,1.0,1.88,1.266410575177955e-07,2.3416249467116018e-08,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,3.0,1.3,1.88,1.0788011534751083e-07,2.0160555636099765e-08,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,3.0,1.7,1.88,8.843658306457261e-08,1.5890175357646128e-08,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,3.0,2.2,1.88,6.968336263323665e-08,1.152761963202433e-08,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,3.0,3.0,1.88,5.177649437434759e-08,7.288071030505466e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,3.5,0.3,1.46,2.027230986718003e-07,3.581016059450217e-08,S1,1.42,0.040000000000000036
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,3.5,0.5,1.46,2.0268749165177454e-07,3.580506742852138e-08,S1,1.42,0.040000000000000036
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,3.5,0.8,1.46,1.9417277485116e-07,3.463737507439978e-08,S1,1.42,0.040000000000000036
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,3.5,1.0,1.46,1.7495860046645803e-07,3.1964181334710154e-08,S1,1.42,0.040000000000000036
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,3.5,1.3,1.88,1.4143949956987682e-07,2.6787741343803766e-08,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,3.5,1.7,1.88,1.0935796634632496e-07,2.071273224979768e-08,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,3.5,2.2,1.88,8.243513990213928e-08,1.4715514839976575e-08,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,3.5,3.0,1.88,5.8220664608058186e-08,8.960306776821321e-09,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,4.0,0.3,1.46,2.0272309867548267e-07,3.5810160595086517e-08,S1,1.42,0.040000000000000036
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,4.0,0.5,1.46,2.027224944571054e-07,3.58101247515595e-08,S1,1.42,0.040000000000000036
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,4.0,0.8,1.46,2.012516659371733e-07,3.567259839075504e-08,S1,1.42,0.040000000000000036
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,4.0,1.0,1.46,1.9334151749560626e-07,3.4787009766905416e-08,S1,1.42,0.040000000000000036
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,4.0,1.3,1.46,1.6773501034107385e-07,3.1315503791410554e-08,S1,1.42,0.040000000000000036
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,4.0,1.7,1.88,1.2973453701199272e-07,2.4914611609468502e-08,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,4.0,2.2,1.88,9.593743734397274e-08,1.79034046325356e-08,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,neg,4.0,3.0,1.88,6.523199403985538e-08,1.0738498585111163e-08,,,
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,abs,-4.0,0.3,1.4,1.397709430482435e-07,5.045152167131696e-09,S1,1.42,0.020000000000000018
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,abs,-4.0,0.5,1.4,1.3976990516181078e-07,5.045123146969586e-09,S1,1.42,0.020000000000000018
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,abs,-4.0,0.8,1.4,1.3846635897863581e-07,5.007189520348708e-09,S1,1.42,0.020000000000000018
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,abs,-4.0,1.0,1.64,1.3321045008240816e-07,4.871140444431328e-09,S2,1.6,0.039999999999999813
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,abs,-4.0,1.3,1.64,1.2021548148529373e-07,4.462326517839226e-09,S2,1.6,0.039999999999999813
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,abs,-4.0,1.7,1.64,1.0272695358069383e-07,3.8099533136055386e-09,S2,1.6,0.039999999999999813
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,abs,-4.0,2.2,1.66,8.974018501648223e-08,3.2666616412744167e-09,S2,1.6,0.05999999999999983
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,abs,-4.0,3.0,1.66,8.249892305581203e-08,2.765048844821914e-09,S2,1.6,0.05999999999999983
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,abs,-3.5,0.3,1.4,1.397709430477795e-07,5.045152167118752e-09,S1,1.42,0.020000000000000018
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,abs,-3.5,0.5,1.4,1.3976153501423427e-07,5.044887428350163e-09,S1,1.42,0.020000000000000018
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,abs,-3.5,0.8,1.64,1.363462683421558e-07,4.950881984490375e-09,S2,1.6,0.039999999999999813
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,abs,-3.5,1.0,1.64,1.2906604209935664e-07,4.729619303794333e-09,S2,1.6,0.039999999999999813
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,abs,-3.5,1.3,1.64,1.1379071372605127e-07,4.190510814957355e-09,S2,1.6,0.039999999999999813
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,abs,-3.5,1.7,1.64,9.717866580408176e-08,3.5187949875791394e-09,S2,1.6,0.039999999999999813
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,abs,-3.5,2.2,1.66,8.733436803300777e-08,3.0667061534429193e-09,S2,1.6,0.05999999999999983
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,abs,-3.5,3.0,1.66,8.128676971068906e-08,2.639381340263465e-09,S2,1.6,0.05999999999999983
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,abs,-3.0,0.3,1.4,1.3977094283845845e-07,5.04515216126541e-09,S1,1.42,0.020000000000000018
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,abs,-3.0,0.5,1.4,1.396827042880614e-07,5.042532519917582e-09,S1,1.42,0.020000000000000018
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,abs,-3.0,0.8,1.64,1.3279339667551317e-07,4.821533220258916e-09,S2,1.6,0.039999999999999813
M33_V0_alpha_peak_robustness,5.0,P3,1e-08,gaussian,abs,-3.0,1.0,1.64,1.2230965912752226e-07,4.43567409310513e-09,S2,1.6,0.039999999999999813
