variant_id,i,j,base_distance,abs_K,phi_ij,cos_phi,sin_phi,distance_like_D,magnitude_edge_at_tau
phase_vortex_like,3,9,6,0.049787068368,-3.14159265359,-1.0,0.0,6.0,False
phase_vortex_like,3,10,5,0.082084998624,3.042993877991,-0.995143077441,0.098439094979,5.0,False
phase_vortex_like,3,11,4,0.135335283237,2.83051669561,-0.952004788423,0.306083130569,4.0,False
phase_vortex_like,4,5,1,0.606530659713,-0.948598775598,0.582822295698,-0.812599637975,1.0,True
phase_vortex_like,4,6,2,0.367879441171,-1.783319144413,-0.210926627469,-0.977501896584,2.0,True
phase_vortex_like,4,7,3,0.223130160148,-2.420796326795,-0.75128040514,-0.659983145885,3.0,False
phase_vortex_like,4,8,4,0.135335283237,-2.83051669561,-0.952004788423,-0.306083130569,4.0,False
phase_vortex_like,4,9,5,0.082084998624,-3.042993877991,-0.995143077441,-0.098439094979,5.0,False
phase_vortex_like,4,10,6,0.049787068368,-3.14159265359,-1.0,0.0,6.0,False
phase_vortex_like,4,11,5,0.082084998624,3.042993877991,-0.995143077441,0.098439094979,5.0,False
phase_vortex_like,5,6,1,0.606530659713,-0.948598775598,0.582822295698,-0.812599637975,1.0,True
phase_vortex_like,5,7,2,0.367879441171,-1.783319144413,-0.210926627469,-0.977501896584,2.0,True
phase_vortex_like,5,8,3,0.223130160148,-2.420796326795,-0.75128040514,-0.659983145885,3.0,False
phase_vortex_like,5,9,4,0.135335283237,-2.83051669561,-0.952004788423,-0.306083130569,4.0,False
phase_vortex_like,5,10,5,0.082084998624,-3.042993877991,-0.995143077441,-0.098439094979,5.0,False
phase_vortex_like,5,11,6,0.049787068368,-3.14159265359,-1.0,0.0,6.0,False
phase_vortex_like,6,7,1,0.606530659713,-0.948598775598,0.582822295698,-0.812599637975,1.0,True
phase_vortex_like,6,8,2,0.367879441171,-1.783319144413,-0.210926627469,-0.977501896584,2.0,True
phase_vortex_like,6,9,3,0.223130160148,-2.420796326795,-0.75128040514,-0.659983145885,3.0,False
phase_vortex_like,6,10,4,0.135335283237,-2.83051669561,-0.952004788423,-0.306083130569,4.0,False
phase_vortex_like,6,11,5,0.082084998624,-3.042993877991,-0.995143077441,-0.098439094979,5.0,False
phase_vortex_like,7,8,1,0.606530659713,-0.948598775598,0.582822295698,-0.812599637975,1.0,True
phase_vortex_like,7,9,2,0.367879441171,-1.783319144413,-0.210926627469,-0.977501896584,2.0,True
phase_vortex_like,7,10,3,0.223130160148,-2.420796326795,-0.75128040514,-0.659983145885,3.0,False
phase_vortex_like,7,11,4,0.135335283237,-2.83051669561,-0.952004788423,-0.306083130569,4.0,False
phase_vortex_like,8,9,1,0.606530659713,-0.948598775598,0.582822295698,-0.812599637975,1.0,True
phase_vortex_like,8,10,2,0.367879441171,-1.783319144413,-0.210926627469,-0.977501896584,2.0,True
phase_vortex_like,8,11,3,0.223130160148,-2.420796326795,-0.75128040514,-0.659983145885,3.0,False
phase_vortex_like,9,10,1,0.606530659713,-0.948598775598,0.582822295698,-0.812599637975,1.0,True
phase_vortex_like,9,11,2,0.367879441171,-1.783319144413,-0.210926627469,-0.977501896584,2.0,True
phase_vortex_like,10,11,1,0.606530659713,-0.948598775598,0.582822295698,-0.812599637975,1.0,True
