term,domain_guess,record_type,record_id,sample,notes
LambdaCDM,unknown,markdown_document,7a9e556eedcb1453bfcb4c9e15dc585539ee038c171caf5fff222730474186b9,"Claim Boundary and No-Go # Claim Boundary and No-GoBefund: PostgreSQL-DWH-Artefakt-Staging, generische Artefaktregistrierung, CSV/JSON/Markdown/SQLite-Staging, globale Suche und Metadata-Server-Readiness.Interpretation: Keine physikalische Auswertung wurde ausgefuehrt.Hypothese: Keine.Offene",record_id used; global search view has no relative_path column
LambdaCDM,metadata,markdown_document,c2718d757320e422cab54be52c204eb37a4241c274cf3751c51edf10551a54d2,"Claim Boundary and No-Go # Claim Boundary and No-GoBefund: Migration, Registrierung, Suchviews und read-only Server-Readiness.Interpretation: Keine Residualanalyse, keine RBCI_v1-Auswertung, kein QSB-Zusatzobservable.Claim Boundary: Keine Claims zu Dunkler Materie, RAR-Erklaerung, MOND, Lambda",record_id used; global search view has no relative_path column
LambdaCDM,sparc_rar,markdown_document,b8974560147db6699ef0b417d88703b2d5b8d14b638b472ccef6707249deac69,"Claim Boundary and No-Go # Claim Boundary and No-GoBefund: Dieser Run fuehrt ETL, DWH-Aufbau, Metadatenregistrierung, Checksum-Revalidierung und Such-Views aus.Interpretation: Die Baseline-Artefakte werden registriert und SQL-faehig gemacht.Hypothese: Keine neue physikalische Hypothese wird au",record_id used; global search view has no relative_path column
LambdaCDM,sparc_rar,markdown_document,5f312101873fe223ae5ceceb2e6499c33c6a0d9025ef59209fffffbc6bb6fba2,QSB-SPARC-RAR-RESIDUAL-SCOUT-01-BASELINE-RAR-REPRODUCTION # QSB-SPARC-RAR-RESIDUAL-SCOUT-01-BASELINE-RAR-REPRODUCTION## PurposeParse the registered SPARC/RAR MRT input files and produce standard baseline-only profiles and readouts. This run does not evaluate RBCI_v1 or any QSB Zusatzobservable.,record_id used; global search view has no relative_path column
LambdaCDM,sparc_rar,markdown_document,a1038d2081ca0e4aad20d35bfbec00286fec1dcc430e1c7420e9621cf1db08e4,Claim Boundary and No-Go # Claim Boundary and No-GoAllowed:- `standard_rar_baseline_reproduction_only`- `sparc_data_parser_and_profile`- `checksum_revalidation`- `unit_conversion_review`- `no_qsb_detection_claim`- `no_dark_matter_claim`- `no_mond_claim`- `no_lambdacdm_refutation_claim`- ,record_id used; global search view has no relative_path column
LambdaCDM,sparc_rar,markdown_document,842faabf40dd9b9010b4381fb6c3d1a2360d7483ab2cf37c943a03da1a884317,QSB-SPARC-RAR-RESIDUAL-SCOUT-01-BASELINE-RAR-REPRODUCTION # QSB-SPARC-RAR-RESIDUAL-SCOUT-01-BASELINE-RAR-REPRODUCTION## PurposeThis run parses the registered SPARC/RAR MRT files and writes baseline-only data products.## Results- Direct RAR rows parsed: `2693`- MassModels rows parsed: `3392`,record_id used; global search view has no relative_path column
LambdaCDM,sparc_rar,markdown_document,08375e3ada75ab0d0233ee24da7ee94d0ab79d35dc203324dff8ddc4d7f583ea,"QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW # QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW## PurposeReview the existing SPARC/RAR data contract for checksum consistency, raw data preservation, MRT structure readability, baseline-RAR readiness, RBCI_v1 formula-freeze readiness, a",record_id used; global search view has no relative_path column
LambdaCDM,sparc_rar,markdown_document,e0e1ca98c14ed37e8250252a5583a45f2d063255be2a99d88d32451cb4ff006f,Claim Boundary and No-Go # Claim Boundary and No-GoAllowed:- `sparc_rar_data_contract_review`- `checksum_review`- `raw_data_preservation_review`- `mrt_structure_review`- `baseline_rar_reproduction_readiness`- `rbci_v1_definition_readiness`- `methodological_preparation_only`- `no_qsb_detec,record_id used; global search view has no relative_path column
delta_phi,unknown,csv_column,32e5b8fb48a2098fd723cfa1063fee33013c510b9fa9bfae4744dbcf4004ce74,runs/QSB-ST-COMP01D1D/wave_identity_manifold_degeneracy_audit_open/pair_delta_vector_summary.csv wrapped_delta_phi_abs,record_id used; global search view has no relative_path column
delta_phi,unknown,csv_column,f57287f419265b3fba825713750a658aefd50e1abf0a1a5c297ccecf9739e729,runs/QSB-ST-COMP01D1D/wave_identity_manifold_degeneracy_audit_open/pair_delta_vector_summary.csv cos_delta_phi,record_id used; global search view has no relative_path column
delta_phi,unknown,csv_column,fa85c9b7cf595129970bf8221055a36408aa091cec606cc13fbe71a1b224500c,runs/QSB-ST-COMP01D1D/wave_identity_manifold_degeneracy_audit_open/pair_delta_vector_summary.csv sin_delta_phi,record_id used; global search view has no relative_path column
delta_phi,unknown,markdown_document,8a997adcec8b72060fbda9de528492c732b3ed808bdae128ff34ab96fc09759b,QSB-ST-COMP01-D1j Explicit Phase-Field Exposure and Cyclic Geometry Recheck Readout # QSB-ST-COMP01-D1j Explicit Phase-Field Exposure and Cyclic Geometry Recheck Readout## Befundrun_id: explicit_phase_field_exposure_cyclic_recheck_opencase_count: 9450specificity_established: falseexplicit_pha,record_id used; global search view has no relative_path column
delta_phi,relalg,sqlite_table,fa1a8940821393c8b5c9197f8a6ce5b877b823bffa78959bb0f5b17d1f942650,runs/QSB-ST-COMP01D1K/deterministic_synthetic_phase_field_exposure_open/d1k_phase_view_sandbox.sqlite st_comp01d1k_phase_exposed_case_profile_summary run_id case_id phase_source_label phase_exposure_mode phase_construction_rule phase_construction_inputs phase_is_synthetic_diagnostic phase_is_physica,record_id used; global search view has no relative_path column
delta_phi,relalg,csv_column,0ee76403d5f59f33d174b96a68e194f545632ea6bb3e13486903002ef7ada522,runs/QSB-ST-COMP01D1K/deterministic_synthetic_phase_field_exposure_open/phase_exposed_case_profile_summary.csv delta_phi_raw,record_id used; global search view has no relative_path column
delta_phi,relalg,csv_column,96c99730c58c4f02272b2bf392d94975449c01008e84c2f37b3305f7f2157ccb,runs/QSB-ST-COMP01D1K/deterministic_synthetic_phase_field_exposure_open/phase_exposed_case_profile_summary.csv delta_phi_wrapped,record_id used; global search view has no relative_path column
delta_phi,relalg,csv_column,d263daaa5f007f6aea9abbad9e6f392e3bf5924332ac7ae07efc4897da29680b,runs/QSB-ST-COMP01D1K/deterministic_synthetic_phase_field_exposure_open/phase_exposed_case_profile_summary.csv wrapped_delta_phi_abs,record_id used; global search view has no relative_path column
delta_phi,relalg,csv_column,5b83d284b8c7f8b887e12245d1318029034f3f6afad3b9b73d4fa17470240b15,runs/QSB-ST-COMP01D1K/deterministic_synthetic_phase_field_exposure_open/phase_exposed_case_profile_summary.csv cos_delta_phi,record_id used; global search view has no relative_path column
delta_phi,relalg,csv_column,83e468e1169580f44a2e26016a6888923a4ecd92b421096a5ef0bf3aec5caad5,runs/QSB-ST-COMP01D1K/deterministic_synthetic_phase_field_exposure_open/phase_exposed_case_profile_summary.csv sin_delta_phi,record_id used; global search view has no relative_path column
delta_phi,interface01,artifact,c391744a418176af45599d596d49ca6df1662cec45e50e082401ab11aa526588,runs/QSB-INTERFACE01F0/delta_phi_source_scout_provenance_preflight/01_interface01f0_search_terms.csv table_csv interface01,record_id used; global search view has no relative_path column
delta_phi,interface01,artifact,208071569cb688f094fbfecf9baed7db44e5abce8e0550eb4825dac0a3aa2d77,runs/QSB-INTERFACE01F0/delta_phi_source_scout_provenance_preflight/02_interface01f0_text_hits.csv table_csv interface01,record_id used; global search view has no relative_path column
delta_phi,interface01,artifact,57e06ac7f81f70d0de961f6023c7b06fd23a019223641dd2b8f2780842ff5a73,runs/QSB-INTERFACE01F0/delta_phi_source_scout_provenance_preflight/03_interface01f0_structured_column_hits.csv table_csv interface01,record_id used; global search view has no relative_path column
delta_phi,interface01,artifact,f9c05190dd8e70d84b07cc47aad5709f6b28b8990dae82930126789d75a74fe3,runs/QSB-INTERFACE01F0/delta_phi_source_scout_provenance_preflight/04_interface01f0_candidate_source_assessment.csv table_csv interface01,record_id used; global search view has no relative_path column
delta_phi,interface01,artifact,850e8d542b554af2c6b9b3c196e5a31866939852551362ed7cfd7327988a5135,runs/QSB-INTERFACE01F0/delta_phi_source_scout_provenance_preflight/05_interface01f0_provenance_preflight_matrix.csv table_csv interface01,record_id used; global search view has no relative_path column
delta_phi,interface01,artifact,1b79a025c1c8ea11da83b8f1dd95912500204a329fd14f3d7f6db4be2dbcaf6b,runs/QSB-INTERFACE01F0/delta_phi_source_scout_provenance_preflight/06_interface01f0_g02_g13_preflight_decision.csv table_csv interface01,record_id used; global search view has no relative_path column
delta_phi,interface01,artifact,251eab60ca5bda239f1a87235d59777f17b2e01dd3740c5c5c8687ff3cde287f,runs/QSB-INTERFACE01F0/delta_phi_source_scout_provenance_preflight/INTERFACE01F0_FINAL_RESULT_NOTE.md markdown_note interface01,record_id used; global search view has no relative_path column
delta_phi,interface01,artifact,1664c73270269c7852a5b82a3a767e5ce4a8f22366a38d02cb0496e892c37a9d,runs/QSB-INTERFACE01F0/delta_phi_source_scout_provenance_preflight/INTERFACE01F0_RUN_MANIFEST.json json_document interface01,record_id used; global search view has no relative_path column
delta_phi,interface01,artifact,5f202236313a6f27ca4212816ae217a529116342a2a355248773eb11afd6401a,runs/QSB-INTERFACE01F1/dwh_metadata_delta_phi_probe/DWH_METADATA_DELTA_PHI_PROBE_SUMMARY.md markdown_note interface01,record_id used; global search view has no relative_path column
delta_phi,interface01,artifact,a238c3e72435e24a039701f913580450cbf065a2a60f52b4fa8c7567ddfd7ce4,runs/QSB-INTERFACE01F1/dwh_metadata_delta_phi_probe/dwh_metadata_delta_phi_probe_hits.csv table_csv interface01,record_id used; global search view has no relative_path column
delta_phi,interface01,artifact,b181191ff806b679d507e2a691a953312808e8d8e4fdcf589b6659d378b40ea4,runs/QSB-INTERFACE01F1/dwh_metadata_delta_phi_probe/dwh_metadata_delta_phi_probe_summary.json summary_json interface01,record_id used; global search view has no relative_path column
delta_phi,interface01,artifact,52ca3500c72fd3b925b1d3db641eda19963c864703f38b4e5ee3f08c6c369b49,runs/QSB-INTERFACE01F1/dwh_metadata_delta_phi_probe/m33_archive_code_probe/M33_ARCHIVE_CODE_PROBE_SUMMARY.md markdown_note interface01,record_id used; global search view has no relative_path column
delta_phi,interface01,artifact,d18a99955729bf9e60b47f86ebc84107e5a31859be0927508b96d60acf43a7ce,runs/QSB-INTERFACE01F1/dwh_metadata_delta_phi_probe/m33_archive_code_probe/m33_archive_code_probe_summary.json summary_json interface01,record_id used; global search view has no relative_path column
delta_phi,interface01,artifact,52d2a2d0c801cedfe91069eec85d7f8e841c743518bd65efda9260cc535db52a,runs/QSB-INTERFACE01F1/dwh_metadata_delta_phi_probe/m33_archive_code_probe/m33_archive_code_term_hits.csv table_csv interface01,record_id used; global search view has no relative_path column
delta_phi,interface01,artifact,7623aa6046b89724813355f19b42e378bc5375f4ed9e9cb5d6bc236533628b42,runs/QSB-INTERFACE01F1/dwh_metadata_delta_phi_probe/m33_archive_code_probe/m33_archive_manifest_hits.csv table_csv interface01,record_id used; global search view has no relative_path column
INTERFACE01,interface01,artifact,9c22ee53f47018f56127229d2529fb6ddb9232d9854dc5198c2ccea18aa038c1,runs/QSB-INTERFACE01A/minimal_mechanism_skeleton/01_interface01a_input_anchor_register.csv table_csv interface01,record_id used; global search view has no relative_path column
INTERFACE01,interface01,artifact,7a25a7dd5f763755341c4745c86a66e6fdd58a1bf306a00ac3e57e375af14ecd,runs/QSB-INTERFACE01A/minimal_mechanism_skeleton/02_interface01a_quantity_dimension_contract.csv table_csv interface01,record_id used; global search view has no relative_path column
INTERFACE01,interface01,artifact,d44f98498a893444ba07587e33fc616645ece92d023d21117f0d8aff9955577b,runs/QSB-INTERFACE01A/minimal_mechanism_skeleton/03_interface01a_mechanism_arrow_map.csv table_csv interface01,record_id used; global search view has no relative_path column
INTERFACE01,interface01,artifact,8ca380aaf07af7d138df421bd64796f68489333458a56bfd0d7865061d43cb72,runs/QSB-INTERFACE01A/minimal_mechanism_skeleton/04_interface01a_phase_to_threshold_link_requirements.csv table_csv interface01,record_id used; global search view has no relative_path column
INTERFACE01,interface01,artifact,6ce1ac1dd278594c9a174fd61a423521f81896f1fd090884e9d001661933756f,runs/QSB-INTERFACE01A/minimal_mechanism_skeleton/05_interface01a_material_sensitivity_link_map.csv table_csv interface01,record_id used; global search view has no relative_path column
INTERFACE01,interface01,artifact,598a0bab93fdd72788c40c80f343497db0c6e1610ce8de02988406782ee8f178,runs/QSB-INTERFACE01A/minimal_mechanism_skeleton/06_interface01a_acceptance_tests.csv table_csv interface01,record_id used; global search view has no relative_path column
INTERFACE01,interface01,artifact,0e6a62bd5b67980dd0a716a6a24fa2ee5aba584499a7261d434f8bf73150c98e,runs/QSB-INTERFACE01A/minimal_mechanism_skeleton/07_interface01a_open_review_items.csv table_csv interface01,record_id used; global search view has no relative_path column
INTERFACE01,interface01,artifact,da89defe4625c64bfc268d6fa722e4f62ee9eef3cd14e917e86070741bb11d1d,runs/QSB-INTERFACE01A/minimal_mechanism_skeleton/08_interface01a_minimal_mechanism_skeleton.md markdown_note interface01,record_id used; global search view has no relative_path column
INTERFACE01,interface01,artifact,09a6ce40d5a0f609d7ee395756d105fb574cf1e79bc47ba1c42ba666ff6f141a,runs/QSB-INTERFACE01A/minimal_mechanism_skeleton/09_interface01a_final_assessment.md markdown_note interface01,record_id used; global search view has no relative_path column
INTERFACE01,interface01,artifact,2e580938b2a9f7a78caac4a65e47108cfc80af067c0fc40e872954066e51692f,runs/QSB-INTERFACE01A/minimal_mechanism_skeleton/10_interface01a_run_manifest.json json_document interface01,record_id used; global search view has no relative_path column
INTERFACE01,interface01,artifact,27d40400f9249492b6c4ada458b687bfa1ad43a78cb8f509f4ff3db8a75a6db8,runs/QSB-INTERFACE01B/candidate_bridge_forms/01_interface01b_input_anchor_register.csv table_csv interface01,record_id used; global search view has no relative_path column
INTERFACE01,interface01,artifact,a4a4cb9ef9a5d88c59bbfb288ea7c007d2de8d4d8e8cfc652129b438645c5d0f,runs/QSB-INTERFACE01B/candidate_bridge_forms/02_interface01b_bridge_candidate_registry.csv table_csv interface01,record_id used; global search view has no relative_path column
INTERFACE01,interface01,artifact,e982b1423320a66b1328deca653d1bc19caf0045c89852643431fa0cfd6e21e0,runs/QSB-INTERFACE01B/candidate_bridge_forms/03_interface01b_normalization_dimension_checks.csv table_csv interface01,record_id used; global search view has no relative_path column
INTERFACE01,interface01,artifact,9a8af1429186893fa6f18c68537cce8307cddc538b0f0111fd779715bc0fce60,runs/QSB-INTERFACE01B/candidate_bridge_forms/04_interface01b_null_model_designs.csv table_csv interface01,record_id used; global search view has no relative_path column
INTERFACE01,interface01,artifact,7e0b2f3950d0e5a9f00934790ef05a593ffefbb7508354594d1eaf6eee59aa27,runs/QSB-INTERFACE01B/candidate_bridge_forms/05_interface01b_candidate_acceptance_matrix.csv table_csv interface01,record_id used; global search view has no relative_path column
INTERFACE01,interface01,artifact,f58466e672dd6f45467e4779c9addee23dbd47bd22746526c02fdf696cb02222,runs/QSB-INTERFACE01B/candidate_bridge_forms/06_interface01b_abort_criteria.csv table_csv interface01,record_id used; global search view has no relative_path column
INTERFACE01,interface01,artifact,27f2689049667f099e794e65b23b5f912041d81b9c2256c424514b485cb0066a,runs/QSB-INTERFACE01B/candidate_bridge_forms/07_interface01b_recommended_candidate_set.csv table_csv interface01,record_id used; global search view has no relative_path column
INTERFACE01,interface01,artifact,7b44be96b1aaa17ceb4b06d70dcfefb7a360df509c00dbe4ee198d5768baf74b,runs/QSB-INTERFACE01B/candidate_bridge_forms/08_interface01b_open_review_items.csv table_csv interface01,record_id used; global search view has no relative_path column
INTERFACE01,interface01,artifact,8305743384af24a56aee7e702210f55487fbd356c579398af6e370d7444e87aa,runs/QSB-INTERFACE01B/candidate_bridge_forms/09_interface01b_final_assessment.md markdown_note interface01,record_id used; global search view has no relative_path column
INTERFACE01,interface01,artifact,8e5dba0b17f0b6c55e9c44b9a874b64496502b4c0695ac84782834eae23a59d4,runs/QSB-INTERFACE01B/candidate_bridge_forms/10_interface01b_run_manifest.json json_document interface01,record_id used; global search view has no relative_path column
INTERFACE01,interface01,artifact,8556609d04c96b4fd9f25c6ce3e69f15c830b0bb2e768912ffe8b5b2b9c921f2,runs/QSB-INTERFACE01C/minimal_candidate_test_design/01_interface01c_input_anchor_register.csv table_csv interface01,record_id used; global search view has no relative_path column
INTERFACE01,interface01,artifact,0b8ac2b57ab73cd4e9db678a8ccd48af2d2d83c0ebb13bf8bae6fe1aee30e315,runs/QSB-INTERFACE01C/minimal_candidate_test_design/02_interface01c_minimal_candidate_test_plan.csv table_csv interface01,record_id used; global search view has no relative_path column
INTERFACE01,interface01,artifact,5db624cd11db540aed0ff2d20249d2f67b7cda2d55dd5f24a05abc510dc4ea66,runs/QSB-INTERFACE01C/minimal_candidate_test_design/03_interface01c_theta_calibration_design.csv table_csv interface01,record_id used; global search view has no relative_path column
INTERFACE01,interface01,artifact,fd862f45c04ef481b9227a9c873e36a0b95bc6e06a5f244ca70aec9c37d302a8,runs/QSB-INTERFACE01C/minimal_candidate_test_design/04_interface01c_margin_audit_design.csv table_csv interface01,record_id used; global search view has no relative_path column
INTERFACE01,interface01,artifact,68ca1a94cd417e4bc40e9e53da1a59e1cc5d7a4e5d1b03e731b414babe80ccd0,runs/QSB-INTERFACE01C/minimal_candidate_test_design/05_interface01c_required_null_models.csv table_csv interface01,record_id used; global search view has no relative_path column
M33,interface01,artifact,52ca3500c72fd3b925b1d3db641eda19963c864703f38b4e5ee3f08c6c369b49,runs/QSB-INTERFACE01F1/dwh_metadata_delta_phi_probe/m33_archive_code_probe/M33_ARCHIVE_CODE_PROBE_SUMMARY.md markdown_note interface01,record_id used; global search view has no relative_path column
M33,interface01,artifact,d18a99955729bf9e60b47f86ebc84107e5a31859be0927508b96d60acf43a7ce,runs/QSB-INTERFACE01F1/dwh_metadata_delta_phi_probe/m33_archive_code_probe/m33_archive_code_probe_summary.json summary_json interface01,record_id used; global search view has no relative_path column
M33,interface01,artifact,52d2a2d0c801cedfe91069eec85d7f8e841c743518bd65efda9260cc535db52a,runs/QSB-INTERFACE01F1/dwh_metadata_delta_phi_probe/m33_archive_code_probe/m33_archive_code_term_hits.csv table_csv interface01,record_id used; global search view has no relative_path column
M33,interface01,artifact,7623aa6046b89724813355f19b42e378bc5375f4ed9e9cb5d6bc236533628b42,runs/QSB-INTERFACE01F1/dwh_metadata_delta_phi_probe/m33_archive_code_probe/m33_archive_manifest_hits.csv table_csv interface01,record_id used; global search view has no relative_path column
M33,interface01,artifact,0487f7e27cced4b35f9162e8d1d1b2b6b4721a7d29572e02fed5313ed335c4b3,runs/QSB-INTERFACE01F1/dwh_metadata_delta_phi_probe/m33_sourcehub_followup/M33_SOURCEHUB_FOLLOWUP_SUMMARY.md markdown_note interface01,record_id used; global search view has no relative_path column
M33,interface01,artifact,d500bc8d11835b2187e45fac6843234dbeceab614118a934c2da18cea4d16c7d,runs/QSB-INTERFACE01F1/dwh_metadata_delta_phi_probe/m33_sourcehub_followup/m33_generator_content_hits.csv table_csv interface01,record_id used; global search view has no relative_path column
M33,interface01,artifact,ebb106beaca1d8e5889c28f8455cdd365821cf4c72a3cf8cfb77919dbfbb9d32,runs/QSB-INTERFACE01F1/dwh_metadata_delta_phi_probe/m33_sourcehub_followup/m33_local_matches.txt text_note interface01,record_id used; global search view has no relative_path column
M33,interface01,artifact,851bf78cbff736985a987e153f4106068e97fcc8e601f4d46c0d9853e5b9e7cc,runs/QSB-INTERFACE01F1/dwh_metadata_delta_phi_probe/m33_sourcehub_followup/m33_sourcehub_followup_summary.json summary_json interface01,record_id used; global search view has no relative_path column
M33,interface01,artifact,39aaecb8ad9846f745e01f1df719c69ba1984e0cff978da44a5220e41922e789,runs/QSB-INTERFACE01F1/dwh_metadata_delta_phi_probe/m33_sourcehub_followup/m33_sourcehub_rows.csv table_csv interface01,record_id used; global search view has no relative_path column
M33,interface01,artifact,956ae0378f3ede5311d59ad5cb8bed4899ada6bdf19af06dc9275dad1522e5b4,runs/QSB-INTERFACE01F1/dwh_metadata_delta_phi_probe/m33_sourcehub_followup/m33_zip_relevant_entries.csv table_csv interface01,record_id used; global search view has no relative_path column
M33,interface01,artifact,67e8013abb0e6a4d0c77f34dab487615141c01645d39272e784c3025e0b9e548,runs/QSB-INTERFACE01F1/m33_phase_pair_stats_lineage_unit_periodicity_review/01_f1_candidate_file_inventory.csv table_csv interface01,record_id used; global search view has no relative_path column
M33,interface01,artifact,b451516dfd46b1e525b7bdc22a8e61043fc3df77f9b12418266626a1a7787aa0,runs/QSB-INTERFACE01F1/m33_phase_pair_stats_lineage_unit_periodicity_review/02_f1_schema_and_pair_structure_review.csv table_csv interface01,record_id used; global search view has no relative_path column
M33,interface01,artifact,01b31f336a97ba7509f68ad64e1e993ba3c249f3a815c7ce63d365584b63e247,runs/QSB-INTERFACE01F1/m33_phase_pair_stats_lineage_unit_periodicity_review/03_f1_phase_column_unit_periodicity_review.csv table_csv interface01,record_id used; global search view has no relative_path column
M33,interface01,artifact,630fc3cacba6d8ec5bac13b44fcfe08feb73d67a714bae5e0aa2f312c2294c2f,runs/QSB-INTERFACE01F1/m33_phase_pair_stats_lineage_unit_periodicity_review/04_f1_generator_lineage_review.csv table_csv interface01,record_id used; global search view has no relative_path column
M33,interface01,artifact,816328d3994570798ca621bcfa20885d1439a46d2eab98bbedb183a498e1f6dd,runs/QSB-INTERFACE01F1/m33_phase_pair_stats_lineage_unit_periodicity_review/05_f1_duplicate_origin_review.csv table_csv interface01,record_id used; global search view has no relative_path column
M33,interface01,artifact,b87e30583340a6a4d9b0238e74cb99a328175fdf57ee8ea50cd5c45cbf9ef9d4,runs/QSB-INTERFACE01F1/m33_phase_pair_stats_lineage_unit_periodicity_review/06_f1_interface_connection_review.csv table_csv interface01,record_id used; global search view has no relative_path column
M33,interface01,artifact,8de69329fa31a9e0c8dfa9ce87d666c42af478b257e9a3db1584bc88397db24f,runs/QSB-INTERFACE01F1/m33_phase_pair_stats_lineage_unit_periodicity_review/07_f1_g02_g13_review_decision.csv table_csv interface01,record_id used; global search view has no relative_path column
M33,interface01,artifact,6976e9c03cdeef63ec1ad768b2f0a6a1a01df568e8850c39fe9e7b2c2519bc33,runs/QSB-INTERFACE01F1/m33_phase_pair_stats_lineage_unit_periodicity_review/08_f1_final_assessment.md markdown_note interface01,record_id used; global search view has no relative_path column
M33,interface01,artifact,9f9b3fc36d8220713df5bc09e95a2fef94b27dfa8764ae94c9334394c713e6dd,runs/QSB-INTERFACE01F1/m33_phase_pair_stats_lineage_unit_periodicity_review/09_f1_run_manifest.json json_document interface01,record_id used; global search view has no relative_path column
M33,interface01,artifact,a076e146b5b491527b9ae21341d007b6f806e4ccdd87e497f6834969ddfa4ea0,runs/QSB-INTERFACE01F1/m33_phase_pair_stats_lineage_unit_periodicity_review/10_f1_review_items.csv table_csv interface01,record_id used; global search view has no relative_path column
M33,interface01,artifact,c86e4e9cc67a7e0c4f3684a6db90d7907bef4c16f60d362e6a39868d11527015,runs/QSB-INTERFACE01F3/github_public_repo_f3_scout/m33_manifest_candidate_profile/M33_MANIFEST_CANDIDATE_PROFILE.md markdown_note interface01,record_id used; global search view has no relative_path column
M33,interface01,artifact,ab3139e5f756a964467a8630271299018f552893666242af294cf87f623562e9,scripts/qsb_interface01f1/m33_phase_pair_stats_lineage_review.py python_script interface01,record_id used; global search view has no relative_path column
M33,interface01,artifact,1ebf0ec21b0e1e58ee2d344805cee0d700ae5a522d9e0edd8c6c3bf99d36f3c6,scripts/qsb_source_hub/M33_LINEAGE_USAGE_NOTE.md markdown_note interface01,record_id used; global search view has no relative_path column
M33,causality,markdown_document,eb7c517f9d754c871cb7a8736db1b6ef64cc2abc4d8813234201a7b7928ca208,BMC-08a – M39x1 to Featuretable Script Note # BMC-08a – M39x1 to Featuretable Script Note## StatusOffene Implementierung nach Mapping- und Feature-Spezifikation.## ZweckDieses Script baut aus dem realen M39x1-Familienblock eine offene`data/bmc08a_real_units_feature_table.csv`.## EingabeSta,record_id used; global search view has no relative_path column
M33,interface01,csv_column,23eac22ddc6954b2c7aad74930b2e84cb7501d8696bd808e9d0276a8bc25ce17,numerics/debroglie-phase-bridge/m33_v0_scaffold/runs/M33_V0_alpha_peak_robustness/M33_readout_scan/alpha_scan.csv run_id,record_id used; global search view has no relative_path column
matrix,causality,csv_column,be658346914cdec9d5a717011c3d58fd053e2253a3a61b2f82ebf9946db2e80f,docs/QSB-CAUSALITY01/QSB_CAUSALITY01_TAU_STATUS_MATRIX.csv tau_role,record_id used; global search view has no relative_path column
matrix,causality,csv_column,63aa97a0c1a277b872b1e56bbd74f9c58da059a8d624a2e036d776d37507fc26,docs/QSB-CAUSALITY01/QSB_CAUSALITY01_TAU_STATUS_MATRIX.csv definition,record_id used; global search view has no relative_path column
matrix,causality,csv_column,3e3d7902ea93c9e4677efa666028eb0a32298aefbf2ee6afe74b88220e33f7a5,docs/QSB-CAUSALITY01/QSB_CAUSALITY01_TAU_STATUS_MATRIX.csv fundamental,record_id used; global search view has no relative_path column
matrix,causality,csv_column,98925b9196384c2d67daf8629683ed21fe8aa7dfa281ff98b34aa3e7f126a8fe,docs/QSB-CAUSALITY01/QSB_CAUSALITY01_TAU_STATUS_MATRIX.csv derived,record_id used; global search view has no relative_path column
matrix,causality,csv_column,af0c16bb412d3e766a0fc331bee081486e9cde92a51ee974f6ca699d834b0a9a,docs/QSB-CAUSALITY01/QSB_CAUSALITY01_TAU_STATUS_MATRIX.csv context_dependent,record_id used; global search view has no relative_path column
matrix,causality,csv_column,cdccc53132d675404ed71a9b59ec3c47616a4f09d2be00a6d630882b135faa30,docs/QSB-CAUSALITY01/QSB_CAUSALITY01_TAU_STATUS_MATRIX.csv requires_background_time,record_id used; global search view has no relative_path column
matrix,causality,csv_column,f17d44125fb8889981f7853dd16ba6c2d1dbc6fae5e974f52ed173c79480ff8e,docs/QSB-CAUSALITY01/QSB_CAUSALITY01_TAU_STATUS_MATRIX.csv can_create_direction,record_id used; global search view has no relative_path column
matrix,causality,csv_column,ddeced9fc8dad341fd02c5301d747f1832f8a285f0e11beceb96d4469986612f,docs/QSB-CAUSALITY01/QSB_CAUSALITY01_TAU_STATUS_MATRIX.csv can_measure_direction,record_id used; global search view has no relative_path column
matrix,causality,csv_column,0ed62c91e5e08e6b07e74c24e25956ec1b8c10a86f0a39b8fd2c62316c307561,docs/QSB-CAUSALITY01/QSB_CAUSALITY01_TAU_STATUS_MATRIX.csv relation_to_proper_time,record_id used; global search view has no relative_path column
matrix,causality,csv_column,149e23052f52603a02d69bb3669a37cd9bf219dc4401a452d8d8ac92aba8c2e1,docs/QSB-CAUSALITY01/QSB_CAUSALITY01_TAU_STATUS_MATRIX.csv current_status,record_id used; global search view has no relative_path column
matrix,causality,csv_column,62ee9b007d77efb8940a3290d0dc789b18a62a743263d8da8e1e4d2ecdda8807,docs/QSB-CAUSALITY01/QSB_CAUSALITY01_TAU_STATUS_MATRIX.csv main_risk,record_id used; global search view has no relative_path column
matrix,causality,csv_column,9973774f54755c0609f92e45e441704918a34fea22fe0fd2d1c1b5c1008a96a3,docs/QSB-CAUSALITY01/QSB_CAUSALITY01_TAU_STATUS_MATRIX.csv notes,record_id used; global search view has no relative_path column
matrix,causality,csv_column,05c84bcca46b9498d055776c7e89021c0cbc1eff79a1f23a943375e20116e4a6,docs/QSB-CAUSALITY02A/QSB_CAUSALITY02A_DISTANCE_PROPERTY_MATRIX.csv status,record_id used; global search view has no relative_path column
matrix,causality,csv_column,a3bd494ba1a4e667a194d25112461e3e1f72d908af05a4ba6d854076600f13a4,docs/QSB-CAUSALITY02A/QSB_CAUSALITY02A_DISTANCE_PROPERTY_MATRIX.csv property_id,record_id used; global search view has no relative_path column
