run_id,case_id,reference_mode,class_mode,top_k,branch_label_none,branch_label_quadratic,class_overlap_none_vs_quadratic,weighted_class_shift,identity_preserved_flag
config_m33_v0,P0__k0=-4__sk=1__t=2__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-0.00014456814238206217,1
config_m33_v0,P0__k0=-4__sk=1__t=2__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-0.00014456814238206217,1
config_m33_v0,P0__k0=-4__sk=1__t=2__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-0.00014456814238206217,1
config_m33_v0,P0__k0=-4__sk=1__t=5__nu=0.02,weighted,delta_p,1,S1,S1,1.0,-3.8671860236316746e-07,1
config_m33_v0,P0__k0=-4__sk=1__t=5__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-3.8671860236316746e-07,1
config_m33_v0,P0__k0=-4__sk=1__t=5__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-3.8671860236316746e-07,1
config_m33_v0,P0__k0=-4__sk=1__t=5__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-3.8671860236316746e-07,1
config_m33_v0,P0__k0=-4__sk=1__t=5__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,0.0002697044991916142,1
config_m33_v0,P0__k0=-4__sk=1__t=5__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,0.0002697044991916142,1
config_m33_v0,P0__k0=-4__sk=1__t=5__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,0.0002697044991916142,1
config_m33_v0,P0__k0=-4__sk=1__t=5__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,0.0002697044991916142,1
config_m33_v0,P0__k0=-4__sk=1__t=10__nu=0.02,weighted,delta_p,1,S1,S1,1.0,-4.816440246635523e-09,1
config_m33_v0,P0__k0=-4__sk=1__t=10__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-4.816440246635523e-09,1
config_m33_v0,P0__k0=-4__sk=1__t=10__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-4.816440246635523e-09,1
config_m33_v0,P0__k0=-4__sk=1__t=10__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-4.816440246635523e-09,1
config_m33_v0,P0__k0=-4__sk=1__t=10__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,-0.00011609076093122006,1
config_m33_v0,P0__k0=-4__sk=1__t=10__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-0.00011609076093122006,1
config_m33_v0,P0__k0=-4__sk=1__t=10__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-0.00011609076093122006,1
config_m33_v0,P0__k0=-4__sk=1__t=10__nu=0.02,weighted,delta_p2,10,S1,S1,0.9,-0.00011609076093122006,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=2__nu=0.02,weighted,delta_p,1,S1,S1,1.0,2.220446049250313e-16,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=2__nu=0.02,weighted,delta_p,3,S1,S1,1.0,2.220446049250313e-16,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=2__nu=0.02,weighted,delta_p,5,S1,S1,1.0,2.220446049250313e-16,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=2__nu=0.02,weighted,delta_p,10,S1,S1,1.0,2.220446049250313e-16,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=2__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,3.6959224569699245e-10,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=2__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,3.6959224569699245e-10,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=2__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,3.6959224569699245e-10,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=2__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,3.6959224569699245e-10,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=5__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=5__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=5__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=5__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=5__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,-1.7373660701203164e-06,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=5__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-1.7373660701203164e-06,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=5__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-1.7373660701203164e-06,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=5__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-1.7373660701203164e-06,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=10__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=10__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=10__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=10__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=10__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,-4.85115639881073e-08,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=10__nu=0.02,weighted,delta_p2,3,S1,S1,0.6666666666666666,-4.85115639881073e-08,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=10__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-4.85115639881073e-08,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=10__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-4.85115639881073e-08,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=2__nu=0.02,weighted,delta_p,1,S1,S1,1.0,-8.058997913451549e-12,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=2__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-8.058997913451549e-12,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=2__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-8.058997913451549e-12,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=2__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-8.058997913451549e-12,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=2__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,3.980481202359165e-05,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=2__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,3.980481202359165e-05,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=2__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,3.980481202359165e-05,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=2__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,3.980481202359165e-05,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=5__nu=0.02,weighted,delta_p,1,S1,S1,1.0,-1.8916127553225692e-09,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=5__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-1.8916127553225692e-09,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=5__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-1.8916127553225692e-09,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=5__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-1.8916127553225692e-09,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=5__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,-0.04915465957726406,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=5__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-0.04915465957726406,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=5__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-0.04915465957726406,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=5__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-0.04915465957726406,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=10__nu=0.02,weighted,delta_p,1,S1,S1,1.0,1.187383524836605e-12,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=10__nu=0.02,weighted,delta_p,3,S1,S1,1.0,1.187383524836605e-12,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=10__nu=0.02,weighted,delta_p,5,S1,S1,1.0,1.187383524836605e-12,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=10__nu=0.02,weighted,delta_p,10,S1,S1,1.0,1.187383524836605e-12,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=10__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,-0.0020631565050096556,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=10__nu=0.02,weighted,delta_p2,3,S1,S1,0.6666666666666666,-0.0020631565050096556,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=10__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-0.0020631565050096556,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=10__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-0.0020631565050096556,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=2__nu=0.02,weighted,delta_p,1,S1,S1,1.0,-8.383898690622615e-06,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=2__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-8.383898690622615e-06,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=2__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-8.383898690622615e-06,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=2__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-8.383898690622615e-06,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=2__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,0.015816388401779014,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=2__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,0.015816388401779014,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=2__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,0.015816388401779014,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=2__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,0.015816388401779014,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=5__nu=0.02,weighted,delta_p,1,S1,S1,0.0,-0.0002642214521707542,0
config_m33_v0,P0__k0=-1.5__sk=0.8__t=5__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-0.0002642214521707542,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=5__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-0.0002642214521707542,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=5__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-0.0002642214521707542,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=5__nu=0.02,weighted,delta_p2,1,S1,S1,0.0,-0.010140172955651283,0
config_m33_v0,P0__k0=-1.5__sk=0.8__t=5__nu=0.02,weighted,delta_p2,3,S1,S1,0.6666666666666666,-0.010140172955651283,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=5__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-0.010140172955651283,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=5__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-0.010140172955651283,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=10__nu=0.02,weighted,delta_p,1,S1,S1,1.0,4.946533326499747e-06,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=10__nu=0.02,weighted,delta_p,3,S1,S1,1.0,4.946533326499747e-06,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=10__nu=0.02,weighted,delta_p,5,S1,S1,1.0,4.946533326499747e-06,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=10__nu=0.02,weighted,delta_p,10,S1,S1,1.0,4.946533326499747e-06,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=10__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,-0.06039853714726662,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=10__nu=0.02,weighted,delta_p2,3,S1,S1,0.6666666666666666,-0.06039853714726662,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=10__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-0.06039853714726662,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=10__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-0.06039853714726662,1
config_m33_v0,P0__k0=-1.5__sk=1__t=2__nu=0.02,weighted,delta_p,1,S2,S2,1.0,-0.00013088492061197332,1
config_m33_v0,P0__k0=-1.5__sk=1__t=2__nu=0.02,weighted,delta_p,3,S2,S2,1.0,-0.00013088492061197332,1
config_m33_v0,P0__k0=-1.5__sk=1__t=2__nu=0.02,weighted,delta_p,5,S2,S2,1.0,-0.00013088492061197332,1
config_m33_v0,P0__k0=-1.5__sk=1__t=2__nu=0.02,weighted,delta_p,10,S2,S2,1.0,-0.00013088492061197332,1
config_m33_v0,P0__k0=-1.5__sk=1__t=2__nu=0.02,weighted,delta_p2,1,S2,S2,1.0,0.038452340450988776,1
config_m33_v0,P0__k0=-1.5__sk=1__t=2__nu=0.02,weighted,delta_p2,3,S2,S2,1.0,0.038452340450988776,1
config_m33_v0,P0__k0=-1.5__sk=1__t=2__nu=0.02,weighted,delta_p2,5,S2,S2,1.0,0.038452340450988776,1
config_m33_v0,P0__k0=-1.5__sk=1__t=2__nu=0.02,weighted,delta_p2,10,S2,S2,1.0,0.038452340450988776,1
config_m33_v0,P0__k0=-1.5__sk=1__t=5__nu=0.02,weighted,delta_p,1,S2,S2,0.0,-0.0030027410136992394,0
config_m33_v0,P0__k0=-1.5__sk=1__t=5__nu=0.02,weighted,delta_p,3,S2,S2,1.0,-0.0030027410136992394,1
config_m33_v0,P0__k0=-1.5__sk=1__t=5__nu=0.02,weighted,delta_p,5,S2,S2,1.0,-0.0030027410136992394,1
config_m33_v0,P0__k0=-1.5__sk=1__t=5__nu=0.02,weighted,delta_p,10,S2,S2,1.0,-0.0030027410136992394,1
config_m33_v0,P0__k0=-1.5__sk=1__t=5__nu=0.02,weighted,delta_p2,1,S2,S2,0.0,0.07811755259074027,0
config_m33_v0,P0__k0=-1.5__sk=1__t=5__nu=0.02,weighted,delta_p2,3,S2,S2,0.6666666666666666,0.07811755259074027,1
config_m33_v0,P0__k0=-1.5__sk=1__t=5__nu=0.02,weighted,delta_p2,5,S2,S2,1.0,0.07811755259074027,1
config_m33_v0,P0__k0=-1.5__sk=1__t=5__nu=0.02,weighted,delta_p2,10,S2,S2,1.0,0.07811755259074027,1
config_m33_v0,P0__k0=-1.5__sk=1__t=10__nu=0.02,weighted,delta_p,1,S2,S2,1.0,0.00019312904072299464,1
config_m33_v0,P0__k0=-1.5__sk=1__t=10__nu=0.02,weighted,delta_p,3,S2,S2,1.0,0.00019312904072299464,1
config_m33_v0,P0__k0=-1.5__sk=1__t=10__nu=0.02,weighted,delta_p,5,S2,S2,1.0,0.00019312904072299464,1
config_m33_v0,P0__k0=-1.5__sk=1__t=10__nu=0.02,weighted,delta_p,10,S2,S2,1.0,0.00019312904072299464,1
config_m33_v0,P0__k0=-1.5__sk=1__t=10__nu=0.02,weighted,delta_p2,1,S2,S2,1.0,-0.10518034968438861,0
config_m33_v0,P0__k0=-1.5__sk=1__t=10__nu=0.02,weighted,delta_p2,3,S2,S2,0.6666666666666666,-0.10518034968438861,0
config_m33_v0,P0__k0=-1.5__sk=1__t=10__nu=0.02,weighted,delta_p2,5,S2,S2,1.0,-0.10518034968438861,0
config_m33_v0,P0__k0=-1.5__sk=1__t=10__nu=0.02,weighted,delta_p2,10,S2,S2,1.0,-0.10518034968438861,0
config_m33_v0,P0__k0=-1__sk=0.3__t=2__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=-1__sk=0.3__t=2__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=-1__sk=0.3__t=2__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=-1__sk=0.3__t=2__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=-1__sk=0.3__t=2__nu=0.02,weighted,delta_p2,1,S1,S1,0.0,-8.896439140926304e-12,0
config_m33_v0,P0__k0=-1__sk=0.3__t=2__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-8.896439140926304e-12,1
config_m33_v0,P0__k0=-1__sk=0.3__t=2__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-8.896439140926304e-12,1
config_m33_v0,P0__k0=-1__sk=0.3__t=2__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-8.896439140926304e-12,1
config_m33_v0,P0__k0=-1__sk=0.3__t=5__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=-1__sk=0.3__t=5__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=-1__sk=0.3__t=5__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=-1__sk=0.3__t=5__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=-1__sk=0.3__t=5__nu=0.02,weighted,delta_p2,1,S1,S1,0.0,-8.543998841759048e-11,0
config_m33_v0,P0__k0=-1__sk=0.3__t=5__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-8.543998841759048e-11,1
config_m33_v0,P0__k0=-1__sk=0.3__t=5__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-8.543998841759048e-11,1
config_m33_v0,P0__k0=-1__sk=0.3__t=5__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-8.543998841759048e-11,1
config_m33_v0,P0__k0=-1__sk=0.3__t=10__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=-1__sk=0.3__t=10__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=-1__sk=0.3__t=10__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=-1__sk=0.3__t=10__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0,1
config_m33_v0,P0__k0=-1__sk=0.3__t=10__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,-2.662647879958513e-12,1
config_m33_v0,P0__k0=-1__sk=0.3__t=10__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-2.662647879958513e-12,1
config_m33_v0,P0__k0=-1__sk=0.3__t=10__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-2.662647879958513e-12,1
config_m33_v0,P0__k0=-1__sk=0.3__t=10__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-2.662647879958513e-12,1
config_m33_v0,P0__k0=-1__sk=0.5__t=2__nu=0.02,weighted,delta_p,1,S1,S1,1.0,-5.4297011331527756e-11,1
config_m33_v0,P0__k0=-1__sk=0.5__t=2__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-5.4297011331527756e-11,1
config_m33_v0,P0__k0=-1__sk=0.5__t=2__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-5.4297011331527756e-11,1
config_m33_v0,P0__k0=-1__sk=0.5__t=2__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-5.4297011331527756e-11,1
config_m33_v0,P0__k0=-1__sk=0.5__t=2__nu=0.02,weighted,delta_p2,1,S1,S1,0.0,-7.179182043393073e-05,0
config_m33_v0,P0__k0=-1__sk=0.5__t=2__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-7.179182043393073e-05,1
config_m33_v0,P0__k0=-1__sk=0.5__t=2__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-7.179182043393073e-05,1
config_m33_v0,P0__k0=-1__sk=0.5__t=2__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-7.179182043393073e-05,1
config_m33_v0,P0__k0=-1__sk=0.5__t=5__nu=0.02,weighted,delta_p,1,S1,S1,1.0,-2.363839790575639e-09,1
config_m33_v0,P0__k0=-1__sk=0.5__t=5__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-2.363839790575639e-09,1
config_m33_v0,P0__k0=-1__sk=0.5__t=5__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-2.363839790575639e-09,1
config_m33_v0,P0__k0=-1__sk=0.5__t=5__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-2.363839790575639e-09,1
config_m33_v0,P0__k0=-1__sk=0.5__t=5__nu=0.02,weighted,delta_p2,1,S1,S1,0.0,-0.0005643032041395823,0
config_m33_v0,P0__k0=-1__sk=0.5__t=5__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-0.0005643032041395823,1
config_m33_v0,P0__k0=-1__sk=0.5__t=5__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-0.0005643032041395823,1
config_m33_v0,P0__k0=-1__sk=0.5__t=5__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-0.0005643032041395823,1
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,delta_p,1,S1,S1,1.0,4.712119583416552e-12,1
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,delta_p,3,S1,S1,1.0,4.712119583416552e-12,1
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,delta_p,5,S1,S1,1.0,4.712119583416552e-12,1
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,delta_p,10,S1,S1,1.0,4.712119583416552e-12,1
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,-2.3915383827177727e-05,1
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-2.3915383827177727e-05,1
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-2.3915383827177727e-05,1
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-2.3915383827177727e-05,1
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,delta_p,1,S1,S1,1.0,-1.2253816463969613e-05,1
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-1.2253816463969613e-05,1
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-1.2253816463969613e-05,1
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-1.2253816463969613e-05,1
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,delta_p2,1,S1,S1,0.0,-0.008924144237792975,0
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-0.008924144237792975,1
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-0.008924144237792975,1
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-0.008924144237792975,1
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,delta_p,1,S1,S1,0.0,-0.00033453405871441966,0
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-0.00033453405871441966,1
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-0.00033453405871441966,1
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-0.00033453405871441966,1
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,delta_p2,1,S1,S1,0.0,-0.015066837032914004,0
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,delta_p2,3,S1,S1,0.6666666666666666,-0.015066837032914004,1
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-0.015066837032914004,1
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-0.015066837032914004,1
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,delta_p,1,S1,S1,1.0,9.54209776693471e-06,1
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,delta_p,3,S1,S1,1.0,9.54209776693471e-06,1
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,delta_p,5,S1,S1,1.0,9.54209776693471e-06,1
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,delta_p,10,S1,S1,1.0,9.54209776693471e-06,1
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,-0.005294189360461998,1
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-0.005294189360461998,1
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-0.005294189360461998,1
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-0.005294189360461998,1
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,delta_p,1,S2,S2,1.0,-0.00017054504752744837,1
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,delta_p,3,S2,S2,1.0,-0.00017054504752744837,1
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,delta_p,5,S2,S2,1.0,-0.00017054504752744837,1
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,delta_p,10,S2,S2,1.0,-0.00017054504752744837,1
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,delta_p2,1,S2,S2,0.0,-0.01580084709776841,0
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,delta_p2,3,S2,S2,1.0,-0.01580084709776841,1
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,delta_p2,5,S2,S2,1.0,-0.01580084709776841,1
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,delta_p2,10,S2,S2,1.0,-0.01580084709776841,1
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,delta_p,1,S2,S2,0.0,-0.003784415096365068,0
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,delta_p,3,S2,S2,1.0,-0.003784415096365068,1
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,delta_p,5,S2,S2,1.0,-0.003784415096365068,1
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,delta_p,10,S2,S2,1.0,-0.003784415096365068,1
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,delta_p2,1,S2,S2,1.0,0.0228976308620521,1
