run_id,case_id,reference_mode,top_k,pair_i,pair_j,present_in_none,present_in_quadratic,rank_none,rank_quadratic,weight_none,weight_quadratic,rank_shift,weight_shift,migration_type
config_m33_v0,P0__k0=-1__sk=0.5__t=5__nu=0.02,weighted,5,1,3,1,1,3,2,0.0685599786751971,0.1975554751888417,-1,0.12899549651364461,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=5__nu=0.02,weighted,5,2,3,1,1,2,1,0.4655395463225034,0.751591004890218,-1,0.28605145856771463,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=5__nu=0.02,weighted,5,2,4,1,1,5,5,0.0001699431963733,0.0004172752081205,0,0.00024733201174719996,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=5__nu=0.02,weighted,10,0,1,1,1,8,8,2.8603738314775366e-06,5.219177942980488e-06,0,2.358804111502951e-06,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=5__nu=0.02,weighted,10,0,2,1,1,4,4,0.0001699431963733,0.0004847954684556,0,0.00031485227208229995,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=5__nu=0.02,weighted,10,0,3,1,1,7,9,7.660490320493789e-06,9.200193875815198e-07,2,-6.740470932912269e-06,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=5__nu=0.02,weighted,10,0,4,1,1,10,10,5.078301941841015e-10,2.869837503894158e-09,0,2.3620073097100562e-09,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=5__nu=0.02,weighted,10,1,2,1,1,1,3,0.4655395463225034,0.0499227372969843,2,-0.41561680902551906,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=5__nu=0.02,weighted,10,1,3,1,1,3,2,0.0685599786751971,0.1975554751888417,-1,0.12899549651364461,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=5__nu=0.02,weighted,10,1,4,1,1,6,6,7.660490320493789e-06,1.3211230341044738e-05,0,5.550740020550949e-06,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=5__nu=0.02,weighted,10,2,3,1,1,2,1,0.4655395463225034,0.751591004890218,-1,0.28605145856771463,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=5__nu=0.02,weighted,10,2,4,1,1,5,5,0.0001699431963733,0.0004172752081205,0,0.00024733201174719996,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=5__nu=0.02,weighted,10,3,4,1,1,9,7,2.860373831477536e-06,9.358502887781404e-06,-2,6.498129056303868e-06,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,1,1,2,1,1,2,1,0.4939860881216107,0.5056461276048896,-1,0.011660039483278872,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,1,2,3,1,1,1,2,0.493986088121611,0.470610899275473,1,-0.023375188846137984,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,3,1,2,1,1,2,1,0.4939860881216107,0.5056461276048896,-1,0.011660039483278872,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,3,1,3,1,1,3,3,0.0119613388134296,0.0236517926417175,0,0.0116904538282879,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,3,2,3,1,1,1,2,0.493986088121611,0.470610899275473,1,-0.023375188846137984,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,5,0,2,1,1,5,4,2.9649194619632632e-05,5.621872521430145e-05,-1,2.6569530594668817e-05,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,5,1,2,1,1,2,1,0.4939860881216107,0.5056461276048896,-1,0.011660039483278872,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,5,1,3,1,1,3,3,0.0119613388134296,0.0236517926417175,0,0.0116904538282879,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,5,2,3,1,1,1,2,0.493986088121611,0.470610899275473,1,-0.023375188846137984,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,5,2,4,1,1,4,5,2.9649194619632662e-05,2.5472829217939355e-05,1,-4.176365401693307e-06,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,10,0,1,1,1,7,7,3.0351554250090765e-06,2.8315661033230542e-06,0,-2.0358932168602232e-07,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,10,0,2,1,1,5,4,2.9649194619632632e-05,5.621872521430145e-05,-1,2.6569530594668817e-05,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,10,0,3,1,1,8,6,5.579704574854648e-07,3.099169105447789e-06,-2,2.541198647962324e-06,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,10,0,4,1,1,10,10,2.9772624238204805e-10,2.9311804085897027e-10,0,-4.60820152307778e-12,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,10,1,2,1,1,2,1,0.4939860881216107,0.5056461276048896,-1,0.011660039483278872,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,10,1,3,1,1,3,3,0.0119613388134296,0.0236517926417175,0,0.0116904538282879,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,10,1,4,1,1,9,9,5.579704574854648e-07,1.3381212018665504e-06,0,7.801507443810855e-07,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,10,2,3,1,1,1,2,0.493986088121611,0.470610899275473,1,-0.023375188846137984,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,10,2,4,1,1,4,5,2.9649194619632662e-05,2.5472829217939355e-05,1,-4.176365401693307e-06,shared
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,10,3,4,1,1,6,8,3.0351554250090804e-06,2.2197598890685834e-06,2,-8.15395535940497e-07,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,1,1,2,1,1,1,2,0.3786106899741283,0.3079308041612599,1,-0.07067988581286838,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,1,2,3,1,1,2,1,0.3786106899741283,0.3839790384102379,-1,0.005368348436109616,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,3,1,2,1,1,1,2,0.3786106899741283,0.3079308041612599,1,-0.07067988581286838,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,3,1,3,1,1,3,3,0.1842249534861541,0.240085306944677,0,0.05586035345852289,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,3,2,3,1,1,2,1,0.3786106899741283,0.3839790384102379,-1,0.005368348436109616,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,5,0,2,1,1,5,4,0.0176795319628415,0.025827839158895,-1,0.0081483071960535,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,5,1,2,1,1,1,2,0.3786106899741283,0.3079308041612599,1,-0.07067988581286838,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,5,1,3,1,1,3,3,0.1842249534861541,0.240085306944677,0,0.05586035345852289,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,5,2,3,1,1,2,1,0.3786106899741283,0.3839790384102379,-1,0.005368348436109616,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,5,2,4,1,1,4,5,0.0176795319628415,0.0196641613390025,1,0.001984629376161,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,10,0,1,1,1,8,9,0.0034868839065204,0.0021174242705223,1,-0.0013694596359981,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,10,0,2,1,1,5,4,0.0176795319628415,0.025827839158895,-1,0.0081483071960535,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,10,0,3,1,1,7,7,0.0080452427508985,0.0074574160323305,0,-0.0005878267185680007,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,10,1,2,1,1,1,2,0.3786106899741283,0.3079308041612599,1,-0.07067988581286838,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,10,1,3,1,1,3,3,0.1842249534861541,0.240085306944677,0,0.05586035345852289,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,10,1,4,1,1,6,6,0.0080452427508985,0.0085722824313412,0,0.0005270396804426987,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,10,2,3,1,1,2,1,0.3786106899741283,0.3839790384102379,-1,0.005368348436109616,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,10,2,4,1,1,4,5,0.0176795319628415,0.0196641613390025,1,0.001984629376161,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,10,2,5,1,1,10,10,7.409412416240844e-05,8.468993772440366e-05,0,1.0595813561995227e-05,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,10,3,4,1,1,9,8,0.0034868839065204,0.0042140843004206,-1,0.0007272003939001997,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,1,1,2,1,1,1,5,0.3163844772327542,0.0217761503734367,4,-0.2946083268593175,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,1,1,3,1,1,3,1,0.2899171202077867,0.5361871320248252,-2,0.24627001181703845,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,3,0,2,1,1,4,3,0.0278225012208988,0.0509418916437935,-1,0.023119390422894702,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,3,1,2,1,1,1,5,0.3163844772327542,0.0217761503734367,4,-0.2946083268593175,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,3,1,3,1,1,3,1,0.2899171202077867,0.5361871320248252,-2,0.24627001181703845,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,3,2,3,1,1,2,2,0.3163844772327542,0.3278417736681372,0,0.011457296435383013,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,5,0,2,1,1,4,3,0.0278225012208988,0.0509418916437935,-1,0.023119390422894702,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,5,1,2,1,1,1,5,0.3163844772327542,0.0217761503734367,4,-0.2946083268593175,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,5,1,3,1,1,3,1,0.2899171202077867,0.5361871320248252,-2,0.24627001181703845,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,5,2,3,1,1,2,2,0.3163844772327542,0.3278417736681372,0,0.011457296435383013,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,5,2,4,1,1,5,4,0.0278225012208988,0.0438469206517827,-1,0.016024419430883903,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,10,0,1,1,1,8,8,0.0029138002997515,0.0034124258230627,0,0.0004986255233112003,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,10,0,2,1,1,4,3,0.0278225012208988,0.0509418916437935,-1,0.023119390422894702,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,10,0,3,1,1,6,9,0.0078035740456235,0.0006015311127922,3,-0.0072020429328313006,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,10,0,4,1,1,10,10,0.000124620447349,0.000452014349249,0,0.0003273939019,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,10,1,2,1,1,1,5,0.3163844772327542,0.0217761503734367,4,-0.2946083268593175,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,10,1,3,1,1,3,1,0.2899171202077867,0.5361871320248252,-2,0.24627001181703845,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,10,1,4,1,1,7,6,0.0078035740456235,0.0086378245889938,-1,0.0008342505433703001,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,10,2,3,1,1,2,2,0.3163844772327542,0.3278417736681372,0,0.011457296435383013,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,10,2,4,1,1,5,4,0.0278225012208988,0.0438469206517827,-1,0.016024419430883903,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,10,3,4,1,1,9,7,0.0029138002997515,0.0061188174207441,-2,0.0032050171209925997,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,1,1,2,1,1,1,1,0.454203616717711,0.4368528282373677,0,-0.01735078848034327,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,3,1,2,1,1,1,1,0.454203616717711,0.4368528282373677,0,-0.01735078848034327,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,3,1,3,1,1,3,3,0.0684321621204908,0.1271443683738959,0,0.05871220625340509,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,3,2,3,1,1,2,2,0.4542036167177109,0.4065841526793357,0,-0.04761946403837525,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,5,0,2,1,1,4,4,0.0065672351904624,0.0117004686915309,0,0.005133233501068501,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,5,1,2,1,1,1,1,0.454203616717711,0.4368528282373677,0,-0.01735078848034327,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,5,1,3,1,1,3,3,0.0684321621204908,0.1271443683738959,0,0.05871220625340509,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,5,2,3,1,1,2,2,0.4542036167177109,0.4065841526793357,0,-0.04761946403837525,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,5,2,4,1,1,5,5,0.0065672351904624,0.0053015083428713,0,-0.0012657268475910997,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,10,0,1,1,1,6,7,0.0041830706933409,0.0036668535896462,1,-0.0005162171036947002,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,10,0,2,1,1,4,4,0.0065672351904624,0.0117004686915309,0,0.005133233501068501,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,10,0,3,1,1,8,6,0.0007689984668414,0.0040133971606366,-2,0.0032443986937951996,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,10,0,4,1,1,10,10,9.88473848944614e-05,9.144147302608404e-05,0,-7.405911868377371e-06,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,10,1,2,1,1,1,1,0.454203616717711,0.4368528282373677,0,-0.01735078848034327,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,10,1,3,1,1,3,3,0.0684321621204908,0.1271443683738959,0,0.05871220625340509,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,10,1,4,1,1,9,9,0.0007689984668414,0.0017328553716926,0,0.0009638569048512001,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,10,2,3,1,1,2,2,0.4542036167177109,0.4065841526793357,0,-0.04761946403837525,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,10,2,4,1,1,5,5,0.0065672351904624,0.0053015083428713,0,-0.0012657268475910997,shared
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,10,3,4,1,1,7,8,0.0041830706933409,0.0028745698388716,1,-0.0013085008544693002,shared
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,1,2,3,1,1,1,1,0.2930335460267546,0.2855818248276598,0,-0.007451721199094763,shared
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,3,1,2,1,1,2,3,0.2930335460267544,0.2290214625702252,1,-0.0640120834565292,shared
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,3,1,3,1,1,3,2,0.2174157032802388,0.2722742776784169,-1,0.054858574398178095,shared
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,3,2,3,1,1,1,1,0.2930335460267546,0.2855818248276598,0,-0.007451721199094763,shared
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,5,0,2,1,1,5,4,0.0485120006917031,0.0681028167051519,-1,0.01959081601344881,shared
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,5,1,2,1,1,2,3,0.2930335460267544,0.2290214625702252,1,-0.0640120834565292,shared
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,5,1,3,1,1,3,2,0.2174157032802388,0.2722742776784169,-1,0.054858574398178095,shared
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,5,2,3,1,1,1,1,0.2930335460267546,0.2855818248276598,0,-0.007451721199094763,shared
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,5,2,4,1,1,4,5,0.0485120006917031,0.0518504380909236,1,0.0033384373992205035,shared
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,10,0,1,1,1,9,9,0.0145892811901116,0.0085133967374692,0,-0.006075884452642399,shared
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,10,0,2,1,1,5,4,0.0485120006917031,0.0681028167051519,-1,0.01959081601344881,shared
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,10,0,3,1,1,7,7,0.0336616623559155,0.0299835711734476,0,-0.0036780911824679,shared
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,10,1,2,1,1,2,3,0.2930335460267544,0.2290214625702252,1,-0.0640120834565292,shared
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,10,1,3,1,1,3,2,0.2174157032802388,0.2722742776784169,-1,0.054858574398178095,shared
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,10,1,4,1,1,6,6,0.0336616623559155,0.0344660455155929,0,0.000804383159677402,shared
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,10,2,3,1,1,1,1,0.2930335460267546,0.2855818248276598,0,-0.007451721199094763,shared
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,10,2,4,1,1,4,5,0.0485120006917031,0.0518504380909236,1,0.0033384373992205035,shared
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,10,2,5,1,1,10,10,0.0016759154850899,0.0018407666507743,0,0.00016485116568440016,shared
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,10,3,4,1,1,8,8,0.0145892811901116,0.0169433079775603,0,0.002354026787448702,shared
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,1,1,3,1,1,1,1,0.317054561309716,0.5047723044703948,0,0.1877177431606788,shared
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,3,0,2,1,1,4,3,0.0707444350408271,0.1115039283271213,-1,0.040759493286294204,shared
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,3,1,2,1,1,2,7,0.2269119282969739,0.0134444256410515,5,-0.2134675026559224,shared
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,3,1,3,1,1,1,1,0.317054561309716,0.5047723044703948,0,0.1877177431606788,shared
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,3,2,3,1,1,3,2,0.2269119282969739,0.2024069577278599,-1,-0.024504970569113993,shared
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,5,0,2,1,1,4,3,0.0707444350408271,0.1115039283271213,-1,0.040759493286294204,shared
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,5,1,2,1,1,2,7,0.2269119282969739,0.0134444256410515,5,-0.2134675026559224,shared
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,5,1,3,1,1,1,1,0.317054561309716,0.5047723044703948,0,0.1877177431606788,shared
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,5,1,4,1,1,7,5,0.0302557311713718,0.0288295235619498,-2,-0.0014262076094220012,shared
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,5,2,3,1,1,3,2,0.2269119282969739,0.2024069577278599,-1,-0.024504970569113993,shared
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,5,2,4,1,1,5,4,0.0707444350408271,0.0959741332714528,-1,0.025229698230625694,shared
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,10,0,1,1,1,8,8,0.0112972796876052,0.0113892809069943,0,9.200121938910018e-05,shared
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,10,0,2,1,1,4,3,0.0707444350408271,0.1115039283271213,-1,0.040759493286294204,shared
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,10,0,3,1,1,6,11,0.0302557311713719,0.0020076646858035,5,-0.0282480664855684,shared
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,10,0,4,1,1,10,9,0.0017129999751727,0.0053485894117113,-1,0.0036355894365386002,shared
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,10,1,2,1,1,2,7,0.2269119282969739,0.0134444256410515,5,-0.2134675026559224,shared
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,10,1,3,1,1,1,1,0.317054561309716,0.5047723044703948,0,0.1877177431606788,shared
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,10,1,4,1,1,7,5,0.0302557311713718,0.0288295235619498,-2,-0.0014262076094220012,shared
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,10,2,3,1,1,3,2,0.2269119282969739,0.2024069577278599,-1,-0.024504970569113993,shared
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,10,2,4,1,1,5,4,0.0707444350408271,0.0959741332714528,-1,0.025229698230625694,shared
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,10,2,5,1,1,11,10,0.0015063441563488,0.0024692259902526,-1,0.0009628818339038002,shared
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,10,3,4,1,1,9,6,0.0112972796876052,0.0204221085048869,-3,0.0091248288172817,shared
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,1,1,2,1,1,1,1,0.4070752639128867,0.3743112223322756,0,-0.03276404158061108,shared
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,3,1,2,1,1,1,1,0.4070752639128867,0.3743112223322756,0,-0.03276404158061108,shared
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,3,1,3,1,1,3,3,0.0935195420231095,0.1661165142886358,0,0.0725969722655263,shared
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,3,2,3,1,1,2,2,0.4070752639128867,0.3483759319686528,0,-0.05869933194423388,shared
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,5,0,2,1,1,4,4,0.0208670303886242,0.0355430677014806,0,0.0146760373128564,shared
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,5,0,3,1,1,9,5,0.003725817147805,0.0185901020394608,-4,0.0148642848916558,shared
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,5,1,2,1,1,1,1,0.4070752639128867,0.3743112223322756,0,-0.03276404158061108,shared
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,5,1,3,1,1,3,3,0.0935195420231095,0.1661165142886358,0,0.0725969722655263,shared
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,5,2,3,1,1,2,2,0.4070752639128867,0.3483759319686528,0,-0.05869933194423388,shared
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,5,2,4,1,1,5,7,0.0208670303886242,0.0161046428923855,2,-0.004762387496238699,shared
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,10,0,1,1,1,6,6,0.0202670839952971,0.0169849082128896,0,-0.003282175782407498,shared
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,10,0,2,1,1,4,4,0.0208670303886242,0.0355430677014806,0,0.0146760373128564,shared
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,10,0,3,1,1,9,5,0.003725817147805,0.0185901020394608,-4,0.0148642848916558,shared
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,10,0,4,1,1,10,10,0.0016979120910406,0.001501643365417,0,-0.00019626872562359993,shared
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,10,1,2,1,1,1,1,0.4070752639128867,0.3743112223322756,0,-0.03276404158061108,shared
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,10,1,3,1,1,3,3,0.0935195420231095,0.1661165142886358,0,0.0725969722655263,shared
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,10,1,4,1,1,8,9,0.003725817147805,0.0080266061119859,1,0.0043007889641809,shared
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,10,2,3,1,1,2,2,0.4070752639128867,0.3483759319686528,0,-0.05869933194423388,shared
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,10,2,4,1,1,5,7,0.0208670303886242,0.0161046428923855,2,-0.004762387496238699,shared
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,10,3,4,1,1,7,8,0.0202670839952971,0.0133150407211886,1,-0.0069520432741084996,shared
config_m33_v0,P0__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,1,5,6,1,1,1,1,0.9999999999999948,0.999999999999998,0,3.219646771412954e-15,shared
config_m33_v0,P0__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,3,4,5,1,1,3,3,1.9287498479639094e-22,1.7108262991261412e-22,0,-2.1792354883776817e-23,shared
config_m33_v0,P0__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,3,4,6,1,1,2,2,5.2433844216401945e-15,2.1691239083674896e-15,0,-3.074260513272705e-15,shared
config_m33_v0,P0__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,3,5,6,1,1,1,1,0.9999999999999948,0.999999999999998,0,3.219646771412954e-15,shared
config_m33_v0,P0__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,5,3,5,1,1,5,5,5.843139289558231e-44,3.3169133182058853e-44,0,-2.5262259713523457e-44,shared
config_m33_v0,P0__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,5,3,6,1,1,4,4,1.4855758794070309e-36,1.0908457511347313e-36,0,-3.947301282722996e-37,shared
config_m33_v0,P0__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,5,4,5,1,1,3,3,1.9287498479639094e-22,1.7108262991261412e-22,0,-2.1792354883776817e-23,shared
