run_id,case_id,reference_mode,top_k,branch_label_none,branch_label_quadratic,pair_overlap_none_vs_quadratic,weighted_pair_overlap,n_entering_pairs,n_leaving_pairs,mean_rank_shift_shared_pairs,dominant_pair_preserved_flag,pair_migration_label,identity_preserved_flag
config_m33_v0,P0__k0=-4__sk=0.5__t=10__nu=0.02,weighted,3,S1,S1,1.0,0.9999998463914718,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=0.5__t=10__nu=0.02,weighted,5,S1,S1,1.0,0.9999998463914719,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=0.5__t=10__nu=0.02,weighted,10,S1,S1,1.0,0.9999998463914719,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=0.8__t=2__nu=0.02,weighted,1,S1,S1,1.0,0.989220333983217,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=0.8__t=2__nu=0.02,weighted,3,S1,S1,1.0,0.9937656501811997,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=0.8__t=2__nu=0.02,weighted,5,S1,S1,1.0,0.9937674806312204,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=0.8__t=2__nu=0.02,weighted,10,S1,S1,1.0,0.9937674807057228,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=0.8__t=5__nu=0.02,weighted,1,S1,S1,1.0,0.9869726510777544,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=0.8__t=5__nu=0.02,weighted,3,S1,S1,1.0,0.9953454639722785,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=0.8__t=5__nu=0.02,weighted,5,S1,S1,1.0,0.9953456679894114,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=0.8__t=5__nu=0.02,weighted,10,S1,S1,1.0,0.9953456680780786,0,0,0.2,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=0.8__t=10__nu=0.02,weighted,1,S1,S1,1.0,0.997094347168643,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=0.8__t=10__nu=0.02,weighted,3,S1,S1,1.0,0.9985645684875987,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=0.8__t=10__nu=0.02,weighted,5,S1,S1,1.0,0.9985647231575103,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=0.8__t=10__nu=0.02,weighted,10,S1,S1,1.0,0.9985647232400718,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=1__t=2__nu=0.02,weighted,1,S1,S1,1.0,0.9151933004750488,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=1__t=2__nu=0.02,weighted,3,S1,S1,1.0,0.9531054639582568,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=1__t=2__nu=0.02,weighted,5,S1,S1,1.0,0.9533989770065849,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=1__t=2__nu=0.02,weighted,10,S1,S1,1.0,0.9533993542247822,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=1__t=5__nu=0.02,weighted,1,S1,S1,1.0,0.901722181304002,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=1__t=5__nu=0.02,weighted,3,S1,S1,1.0,0.9667215994007506,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=1__t=5__nu=0.02,weighted,5,S1,S1,1.0,0.9667770932178048,0,0,0.4,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=1__t=5__nu=0.02,weighted,10,S1,S1,1.0,0.9667775669950098,0,0,0.4,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=1__t=10__nu=0.02,weighted,1,S1,S1,1.0,0.974549074719282,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=1__t=10__nu=0.02,weighted,3,S1,S1,1.0,0.988274260137222,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=1__t=10__nu=0.02,weighted,5,S1,S1,1.0,0.9883028743256347,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-4__sk=1__t=10__nu=0.02,weighted,10,S1,S1,1.0,0.9883032922251653,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=2__nu=0.02,weighted,1,S1,S1,1.0,0.999999576391091,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=2__nu=0.02,weighted,3,S1,S1,1.0,0.9999997578937246,0,0,0.6666666666666666,1,partial_migration,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=2__nu=0.02,weighted,5,S1,S1,1.0,0.9999998588100449,0,0,0.8,1,partial_migration,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=2__nu=0.02,weighted,10,S1,S1,1.0,0.9999998588100526,0,0,0.4,1,partial_migration,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=5__nu=0.02,weighted,1,S1,S1,1.0,0.9999890084373072,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=5__nu=0.02,weighted,3,S1,S1,1.0,0.9999893502482581,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=5__nu=0.02,weighted,5,S1,S1,1.0,0.9999894658031756,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=5__nu=0.02,weighted,10,S1,S1,1.0,0.9999894658031846,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=10__nu=0.02,weighted,1,S1,S1,1.0,0.9999997872317116,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=10__nu=0.02,weighted,3,S1,S1,0.6666666666666666,0.9999998410058967,1,1,1.25,1,partial_migration,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=10__nu=0.02,weighted,5,S1,S1,1.0,0.9999999498649632,0,0,1.2,1,partial_migration,1
config_m33_v0,P0__k0=-1.5__sk=0.3__t=10__nu=0.02,weighted,10,S1,S1,1.0,0.9999999498649638,0,0,1.0,1,partial_migration,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=2__nu=0.02,weighted,1,S1,S1,1.0,0.9821351731830414,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=2__nu=0.02,weighted,3,S1,S1,1.0,0.9898238504408339,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=2__nu=0.02,weighted,5,S1,S1,1.0,0.9940890436074934,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=2__nu=0.02,weighted,10,S1,S1,1.0,0.994103099846241,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=5__nu=0.02,weighted,1,S1,S1,1.0,0.6795407944898897,0,0,0.0,1,stable_reweighting,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=5__nu=0.02,weighted,3,S1,S1,1.0,0.6939226358912443,0,0,0.6666666666666666,1,stable_reweighting,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=5__nu=0.02,weighted,5,S1,S1,1.0,0.6987846582832851,0,0,0.4,1,stable_reweighting,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=5__nu=0.02,weighted,10,S1,S1,1.0,0.698797265724184,0,0,0.2,1,stable_reweighting,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=10__nu=0.02,weighted,1,S1,S1,1.0,0.9909484151273914,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=10__nu=0.02,weighted,3,S1,S1,0.6666666666666666,0.9932345373827155,1,1,1.0,1,partial_migration,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=10__nu=0.02,weighted,5,S1,S1,1.0,0.9978666890133738,0,0,0.8,1,partial_migration,1
config_m33_v0,P0__k0=-1.5__sk=0.5__t=10__nu=0.02,weighted,10,S1,S1,1.0,0.997867819272014,0,0,0.8,1,partial_migration,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=2__nu=0.02,weighted,1,S1,S1,1.0,0.5771771061848634,0,0,0.0,1,stable_reweighting,0
config_m33_v0,P0__k0=-1.5__sk=0.8__t=2__nu=0.02,weighted,3,S1,S1,1.0,0.7757490286862245,0,0,0.6666666666666666,1,stable_reweighting,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=2__nu=0.02,weighted,5,S1,S1,1.0,0.8803164253389082,0,0,0.4,1,stable_reweighting,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=2__nu=0.02,weighted,10,S1,S1,1.0,0.8966273927207067,0,0,0.2,1,stable_reweighting,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=5__nu=0.02,weighted,1,S1,S1,0.0,0.0,1,1,3.0,0,major_migration,0
config_m33_v0,P0__k0=-1.5__sk=0.8__t=5__nu=0.02,weighted,3,S1,S1,0.6666666666666666,0.3172564973753511,1,1,1.75,1,partial_migration,0
config_m33_v0,P0__k0=-1.5__sk=0.8__t=5__nu=0.02,weighted,5,S1,S1,1.0,0.4760791001521315,0,0,1.6,1,stable_reweighting,0
config_m33_v0,P0__k0=-1.5__sk=0.8__t=5__nu=0.02,weighted,10,S1,S1,1.0,0.4804028020758543,0,0,1.2,1,stable_reweighting,0
config_m33_v0,P0__k0=-1.5__sk=0.8__t=10__nu=0.02,weighted,1,S1,S1,1.0,0.7334290378539964,0,0,0.0,1,stable_reweighting,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=10__nu=0.02,weighted,3,S1,S1,0.6666666666666666,0.7989372435546526,1,1,1.0,1,partial_migration,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=10__nu=0.02,weighted,5,S1,S1,1.0,0.9355771074361849,0,0,0.8,1,partial_migration,1
config_m33_v0,P0__k0=-1.5__sk=0.8__t=10__nu=0.02,weighted,10,S1,S1,1.0,0.9373746794171501,0,0,0.8,1,partial_migration,1
config_m33_v0,P0__k0=-1.5__sk=1__t=2__nu=0.02,weighted,1,S2,S2,1.0,0.3533592564957094,0,0,0.0,1,stable_reweighting,0
config_m33_v0,P0__k0=-1.5__sk=1__t=2__nu=0.02,weighted,3,S2,S2,1.0,0.6569382118292035,0,0,0.6666666666666666,1,stable_reweighting,1
config_m33_v0,P0__k0=-1.5__sk=1__t=2__nu=0.02,weighted,5,S2,S2,1.0,0.8124448163564659,0,0,0.8,1,stable_reweighting,1
config_m33_v0,P0__k0=-1.5__sk=1__t=2__nu=0.02,weighted,10,S2,S2,1.0,0.8788138757997672,0,0,0.4,1,stable_reweighting,1
config_m33_v0,P0__k0=-1.5__sk=1__t=5__nu=0.02,weighted,1,S2,S2,0.0,0.0,1,1,3.0,0,major_migration,0
config_m33_v0,P0__k0=-1.5__sk=1__t=5__nu=0.02,weighted,3,S2,S2,0.6666666666666666,0.44460948724380367,1,1,2.0,1,partial_migration,0
config_m33_v0,P0__k0=-1.5__sk=1__t=5__nu=0.02,weighted,5,S2,S2,1.0,0.616401872847595,0,0,1.6,1,stable_reweighting,1
config_m33_v0,P0__k0=-1.5__sk=1__t=5__nu=0.02,weighted,10,S2,S2,1.0,0.6428369770517481,0,0,1.4,1,stable_reweighting,1
config_m33_v0,P0__k0=-1.5__sk=1__t=10__nu=0.02,weighted,1,S2,S2,1.0,0.5306378929474682,0,0,0.0,1,stable_reweighting,0
config_m33_v0,P0__k0=-1.5__sk=1__t=10__nu=0.02,weighted,3,S2,S2,0.6666666666666666,0.640835415905685,1,1,1.0,1,partial_migration,1
config_m33_v0,P0__k0=-1.5__sk=1__t=10__nu=0.02,weighted,5,S2,S2,1.0,0.877591003248349,0,0,0.8,1,stable_reweighting,1
config_m33_v0,P0__k0=-1.5__sk=1__t=10__nu=0.02,weighted,10,S2,S2,1.0,0.8885884358380032,0,0,1.0,1,stable_reweighting,1
config_m33_v0,P0__k0=-1__sk=0.3__t=2__nu=0.02,weighted,1,S1,S1,1.0,0.4999056304618026,0,0,0.0,1,stable_reweighting,0
config_m33_v0,P0__k0=-1__sk=0.3__t=2__nu=0.02,weighted,3,S1,S1,1.0,0.9450192733935431,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-1__sk=0.3__t=2__nu=0.02,weighted,5,S1,S1,1.0,0.9450192734153529,0,0,0.4,1,partial_migration,1
config_m33_v0,P0__k0=-1__sk=0.3__t=2__nu=0.02,weighted,10,S1,S1,1.0,0.9450192734153633,0,0,0.4,1,partial_migration,1
config_m33_v0,P0__k0=-1__sk=0.3__t=5__nu=0.02,weighted,1,S1,S1,1.0,0.4998223101789382,0,0,0.0,1,stable_reweighting,0
config_m33_v0,P0__k0=-1__sk=0.3__t=5__nu=0.02,weighted,3,S1,S1,1.0,0.5623892253443044,0,0,0.0,1,stable_reweighting,0
config_m33_v0,P0__k0=-1__sk=0.3__t=5__nu=0.02,weighted,5,S1,S1,1.0,0.5623892253853703,0,0,0.0,1,stable_reweighting,0
config_m33_v0,P0__k0=-1__sk=0.3__t=5__nu=0.02,weighted,10,S1,S1,1.0,0.5623892253853787,0,0,0.6,1,stable_reweighting,0
config_m33_v0,P0__k0=-1__sk=0.3__t=10__nu=0.02,weighted,1,S1,S1,1.0,0.4999707758080669,0,0,0.0,1,stable_reweighting,0
config_m33_v0,P0__k0=-1__sk=0.3__t=10__nu=0.02,weighted,3,S1,S1,1.0,0.9820291964218966,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-1__sk=0.3__t=10__nu=0.02,weighted,5,S1,S1,1.0,0.9820291964282095,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-1__sk=0.3__t=10__nu=0.02,weighted,10,S1,S1,1.0,0.9820291964282128,0,0,0.4,1,partial_migration,1
config_m33_v0,P0__k0=-1__sk=0.5__t=2__nu=0.02,weighted,1,S1,S1,0.0,0.0,1,1,1.0,0,major_migration,0
config_m33_v0,P0__k0=-1__sk=0.5__t=2__nu=0.02,weighted,3,S1,S1,1.0,0.9401272251900206,0,0,0.6666666666666666,1,partial_migration,1
config_m33_v0,P0__k0=-1__sk=0.5__t=2__nu=0.02,weighted,5,S1,S1,1.0,0.9403137330283049,0,0,0.8,1,partial_migration,1
config_m33_v0,P0__k0=-1__sk=0.5__t=2__nu=0.02,weighted,10,S1,S1,1.0,0.9403322512335999,0,0,0.6,1,partial_migration,1
config_m33_v0,P0__k0=-1__sk=0.5__t=5__nu=0.02,weighted,1,S1,S1,0.0,0.0,1,1,1.5,0,major_migration,0
config_m33_v0,P0__k0=-1__sk=0.5__t=5__nu=0.02,weighted,3,S1,S1,1.0,0.5840222622946848,0,0,1.3333333333333333,1,stable_reweighting,0
config_m33_v0,P0__k0=-1__sk=0.5__t=5__nu=0.02,weighted,5,S1,S1,1.0,0.5843621486874314,0,0,0.8,1,stable_reweighting,0
config_m33_v0,P0__k0=-1__sk=0.5__t=5__nu=0.02,weighted,10,S1,S1,1.0,0.5843764504526326,0,0,0.8,1,stable_reweighting,0
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,1,S1,S1,0.0,0.0,1,1,1.0,0,major_migration,0
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,3,S1,S1,1.0,0.9765583262105133,0,0,0.6666666666666666,1,partial_migration,1
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,5,S1,S1,1.0,0.9766134482343509,0,0,0.8,1,partial_migration,1
config_m33_v0,P0__k0=-1__sk=0.5__t=10__nu=0.02,weighted,10,S1,S1,1.0,0.9766196157943763,0,0,0.8,1,partial_migration,1
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,1,S1,S1,0.0,0.0,1,1,1.0,0,major_migration,0
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,3,S1,S1,1.0,0.8707664476215423,0,0,0.6666666666666666,1,stable_reweighting,1
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,5,S1,S1,1.0,0.9061255115472253,0,0,0.8,1,partial_migration,1
config_m33_v0,P0__k0=-1__sk=0.8__t=2__nu=0.02,weighted,10,S1,S1,1.0,0.9273065726316594,0,0,0.6,1,partial_migration,1
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,1,S1,S1,0.0,0.0,1,1,3.0,0,major_migration,0
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,3,S1,S1,0.6666666666666666,0.6063015974405409,1,1,1.75,1,partial_migration,1
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,5,S1,S1,1.0,0.6837227502557752,0,0,1.6,1,stable_reweighting,1
config_m33_v0,P0__k0=-1__sk=0.8__t=5__nu=0.02,weighted,10,S1,S1,1.0,0.6980800764610429,0,0,1.4,1,stable_reweighting,1
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,1,S1,S1,1.0,0.4368528282373677,0,0,0.0,1,stable_reweighting,0
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,3,S1,S1,1.0,0.9118691430371941,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,5,S1,S1,1.0,0.9237378865705279,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=-1__sk=0.8__t=10__nu=0.02,weighted,10,S1,S1,1.0,0.9319087484057546,0,0,0.4,1,partial_migration,1
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,1,S2,S2,1.0,0.2855818248276598,0,0,0.0,1,stable_reweighting,0
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,3,S2,S2,1.0,0.7320189906781238,0,0,0.6666666666666666,1,stable_reweighting,1
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,5,S2,S2,1.0,0.82904299206153,0,0,0.8,1,stable_reweighting,1
config_m33_v0,P0__k0=-1__sk=1__t=2__nu=0.02,weighted,10,S2,S2,1.0,0.9174668190035639,0,0,0.4,1,partial_migration,1
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,1,S2,S2,1.0,0.317054561309716,0,0,0.0,1,stable_reweighting,0
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,3,S2,S2,0.6666666666666666,0.5194615190375759,1,1,1.75,1,partial_migration,0
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,5,S2,S2,0.8,0.6609503891192301,1,1,1.6666666666666667,1,stable_reweighting,1
config_m33_v0,P0__k0=-1__sk=1__t=5__nu=0.02,weighted,10,S2,S2,0.9,0.7275318976726145,1,1,1.8181818181818181,1,stable_reweighting,1
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,1,S1,S1,1.0,0.3743112223322756,0,0,0.0,1,stable_reweighting,0
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,3,S1,S1,1.0,0.8162066963240379,0,0,0.0,1,stable_reweighting,1
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,5,S1,S1,0.8,0.8370737267126621,1,1,1.0,1,stable_reweighting,1
config_m33_v0,P0__k0=-1__sk=1__t=10__nu=0.02,weighted,10,S1,S1,1.0,0.8924315962001528,0,0,0.8,1,stable_reweighting,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,1,S1,S1,1.0,0.9999999999999948,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,3,S1,S1,1.0,0.999999999999997,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,5,S1,S1,1.0,0.999999999999997,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,10,S1,S1,1.0,0.999999999999997,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=5__nu=0.02,weighted,1,S1,S1,1.0,0.99999999999999,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=5__nu=0.02,weighted,3,S1,S1,1.0,0.9999999999999909,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=5__nu=0.02,weighted,5,S1,S1,1.0,0.9999999999999909,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=5__nu=0.02,weighted,10,S1,S1,1.0,0.9999999999999909,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=10__nu=0.02,weighted,1,S1,S1,1.0,0.9999999999993028,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=10__nu=0.02,weighted,3,S1,S1,1.0,0.9999999999993044,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=10__nu=0.02,weighted,5,S1,S1,1.0,0.9999999999993044,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.3__t=10__nu=0.02,weighted,10,S1,S1,1.0,0.9999999999993044,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=2__nu=0.02,weighted,1,S1,S1,1.0,0.9999903341225403,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=2__nu=0.02,weighted,3,S1,S1,1.0,0.9999943400088959,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=2__nu=0.02,weighted,5,S1,S1,1.0,0.9999943400090546,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=2__nu=0.02,weighted,10,S1,S1,1.0,0.9999943400090546,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,weighted,1,S1,S1,1.0,0.9999818105468188,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,weighted,3,S1,S1,1.0,0.9999835073107067,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,weighted,5,S1,S1,1.0,0.9999835073108365,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,weighted,10,S1,S1,1.0,0.9999835073108365,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,weighted,1,S1,S1,1.0,0.998716874983189,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,weighted,3,S1,S1,1.0,0.9987198784390701,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,weighted,5,S1,S1,1.0,0.9987198784390874,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,weighted,10,S1,S1,1.0,0.9987198784390874,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,weighted,1,S1,S1,1.0,0.9848631187164298,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,weighted,3,S1,S1,1.0,0.9915857635347025,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,weighted,5,S1,S1,1.0,0.9916001529808284,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,weighted,10,S1,S1,1.0,0.9916001588199714,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,weighted,1,S1,S1,1.0,0.9726205908286754,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,weighted,3,S1,S1,1.0,0.975827091817963,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,weighted,5,S1,S1,1.0,0.9758389467287257,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,weighted,10,S1,S1,1.0,0.9758389509996048,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,weighted,1,S1,S1,0.0,0.0,1,1,1.0,0,major_migration,0
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,weighted,3,S1,S1,1.0,0.3383890063522394,0,0,0.6666666666666666,1,stable_reweighting,0
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,weighted,5,S1,S1,1.0,0.3383908726311056,0,0,0.4,1,stable_reweighting,0
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,weighted,10,S1,S1,1.0,0.3383908803451039,0,0,0.2,1,stable_reweighting,0
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,weighted,1,S1,S1,1.0,0.9167692026911164,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,weighted,3,S1,S1,1.0,0.9572237462007407,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,weighted,5,S1,S1,1.0,0.9582274123817082,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,weighted,10,S1,S1,1.0,0.9582328857164399,0,0,0.2,1,partial_migration,1
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,weighted,1,S1,S1,1.0,0.8618949518596284,0,0,0.0,1,stable_reweighting,1
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,weighted,3,S1,S1,1.0,0.8837309061414043,0,0,0.0,1,stable_reweighting,1
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,weighted,5,S1,S1,1.0,0.8845751103700347,0,0,0.0,1,stable_reweighting,1
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,weighted,10,S1,S1,1.0,0.884579419633699,0,0,0.0,1,stable_reweighting,1
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,weighted,1,S1,S1,0.0,0.0,1,1,1.0,0,major_migration,0
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,weighted,3,S1,S1,1.0,0.11414684545601471,0,0,0.6666666666666666,1,stable_reweighting,0
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,weighted,5,S1,S1,1.0,0.11430300027585155,0,0,0.4,1,stable_reweighting,0
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,weighted,10,S1,S1,1.0,0.11431004855639167,0,0,0.2,1,stable_reweighting,0
config_m33_v0,P0__k0=4__sk=0.3__t=2__nu=0.02,weighted,1,S1,S1,1.0,1.0,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=4__sk=0.3__t=2__nu=0.02,weighted,3,S1,S1,1.0,1.0,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=4__sk=0.3__t=2__nu=0.02,weighted,5,S1,S1,1.0,1.0,0,0,0.0,1,partial_migration,1
config_m33_v0,P0__k0=4__sk=0.3__t=2__nu=0.02,weighted,10,S1,S1,1.0,1.0,0,0,0.0,1,partial_migration,1
