run_id,case_id,side,reference_mode,dist_to_S1,dist_to_S2,dist_to_S3,score_S1,score_S2,score_S3,best_branch,second_branch,best_score,second_score,score_margin,hard_assignment_flag
config_m33_v0,P1__k0=4__sk=1__t=5__mode=none__nu=0,none,pruned,1.5900650978322566,2.4995828562632068,1.148130144257318,0.33101081725396847,0.21056663367733075,0.4584225490687008,S3,S1,0.4584225490687008,0.33101081725396847,0.1274117318147323,0
config_m33_v0,P1__k0=4__sk=1__t=5__mode=quadratic__nu=0.02,quadratic,pruned,1.6221459103997877,2.470650589060792,1.1304432898193115,0.3234643574031922,0.21237579565317533,0.46415984694363244,S3,S1,0.46415984694363244,0.3234643574031922,0.14069548954044026,0
config_m33_v0,P1__k0=4__sk=1__t=10__mode=none__nu=0,none,pruned,1.5998305537616073,2.4907543515687993,1.1426754079854367,0.32868982122594403,0.21111998398961776,0.4601901947844381,S3,S1,0.4601901947844381,0.32868982122594403,0.1315003735584941,0
config_m33_v0,P1__k0=4__sk=1__t=10__mode=quadratic__nu=0.02,quadratic,pruned,1.5925256105776477,2.497371802284876,1.1467796564210464,0.33042839848285316,0.21070778755665434,0.45886381396049253,S3,S1,0.45886381396049253,0.33042839848285316,0.12843541547763937,0
config_m33_v0,P2__k0=-4__sk=0.3__t=2__mode=none__nu=0,none,pruned,1.5858635849955618,2.503417191103474,1.1505566127186788,0.332024688512335,0.21033084889890266,0.45764446258876235,S3,S1,0.45764446258876235,0.332024688512335,0.12561977407642733,0
config_m33_v0,P2__k0=-4__sk=0.3__t=2__mode=quadratic__nu=0.02,quadratic,pruned,1.5858635849955618,2.503417191103474,1.1505566127186788,0.332024688512335,0.21033084889890266,0.45764446258876235,S3,S1,0.45764446258876235,0.332024688512335,0.12561977407642733,0
config_m33_v0,P2__k0=-4__sk=0.3__t=5__mode=none__nu=0,none,pruned,1.5858635849955618,2.503417191103474,1.1505566127186788,0.332024688512335,0.21033084889890266,0.45764446258876235,S3,S1,0.45764446258876235,0.332024688512335,0.12561977407642733,0
config_m33_v0,P2__k0=-4__sk=0.3__t=5__mode=quadratic__nu=0.02,quadratic,pruned,1.5858635849955618,2.503417191103474,1.1505566127186788,0.332024688512335,0.21033084889890266,0.45764446258876235,S3,S1,0.45764446258876235,0.332024688512335,0.12561977407642733,0
config_m33_v0,P2__k0=-4__sk=0.3__t=10__mode=none__nu=0,none,pruned,1.5858635849955618,2.503417191103474,1.1505566127186788,0.332024688512335,0.21033084889890266,0.45764446258876235,S3,S1,0.45764446258876235,0.332024688512335,0.12561977407642733,0
config_m33_v0,P2__k0=-4__sk=0.3__t=10__mode=quadratic__nu=0.02,quadratic,pruned,1.5858635849955618,2.503417191103474,1.1505566127186788,0.332024688512335,0.21033084889890266,0.45764446258876235,S3,S1,0.45764446258876235,0.332024688512335,0.12561977407642733,0
config_m33_v0,P2__k0=-4__sk=0.5__t=2__mode=none__nu=0,none,pruned,1.5858635849955618,2.503417191103474,1.1505566127186788,0.332024688512335,0.21033084889890266,0.45764446258876235,S3,S1,0.45764446258876235,0.332024688512335,0.12561977407642733,0
config_m33_v0,P2__k0=-4__sk=0.5__t=2__mode=quadratic__nu=0.02,quadratic,pruned,1.5858635849955618,2.503417191103474,1.1505566127186788,0.332024688512335,0.21033084889890266,0.45764446258876235,S3,S1,0.45764446258876235,0.332024688512335,0.12561977407642733,0
config_m33_v0,P2__k0=-4__sk=0.5__t=5__mode=none__nu=0,none,pruned,1.5858635849955618,2.503417191103474,1.1505566127186788,0.332024688512335,0.21033084889890266,0.45764446258876235,S3,S1,0.45764446258876235,0.332024688512335,0.12561977407642733,0
config_m33_v0,P2__k0=-4__sk=0.5__t=5__mode=quadratic__nu=0.02,quadratic,pruned,1.585863584995584,2.5034171911034546,1.150556612718666,0.33202468851232964,0.21033084889890385,0.45764446258876645,S3,S1,0.45764446258876645,0.33202468851232964,0.12561977407643682,0
config_m33_v0,P2__k0=-4__sk=0.5__t=10__mode=none__nu=0,none,pruned,1.5858635849955856,2.503417191103452,1.1505566127186657,0.3320246885123293,0.21033084889890408,0.45764446258876657,S3,S1,0.45764446258876657,0.3320246885123293,0.12561977407643726,0
config_m33_v0,P2__k0=-4__sk=0.5__t=10__mode=quadratic__nu=0.02,quadratic,pruned,1.5858635849956064,2.5034171911034355,1.150556612718653,0.3320246885123243,0.21033084889890505,0.4576444625887707,S3,S1,0.4576444625887707,0.3320246885123243,0.12561977407644637,0
config_m33_v0,P2__k0=-4__sk=0.8__t=2__mode=none__nu=0,none,pruned,1.585875719732146,2.5034061569263084,1.150549671661682,0.33202176698428687,0.21033153463644483,0.45764669837926825,S3,S1,0.45764669837926825,0.33202176698428687,0.12562493139498138,0
config_m33_v0,P2__k0=-4__sk=0.8__t=2__mode=quadratic__nu=0.02,quadratic,pruned,1.5858912426090515,2.503392088304211,1.1505408876187389,0.33201804360828147,0.21033241669503266,0.45764953969668587,S3,S1,0.45764953969668587,0.33201804360828147,0.1256314960884044,0
config_m33_v0,P2__k0=-4__sk=0.8__t=5__mode=none__nu=0,none,pruned,1.5858899631888004,2.503393242742974,1.1505416010898946,0.33201834896105814,0.21033234345420243,0.4576493075847395,S3,S1,0.4576493075847395,0.33201834896105814,0.12563095862368134,0
config_m33_v0,P2__k0=-4__sk=0.8__t=5__mode=quadratic__nu=0.02,quadratic,pruned,1.5858914865051035,2.5033918548644136,1.1505407236782392,0.3320179813371243,0.21033242920707657,0.4576495894557991,S3,S1,0.4576495894557991,0.3320179813371243,0.1256316081186748,0
config_m33_v0,P2__k0=-4__sk=0.8__t=10__mode=none__nu=0,none,pruned,1.5859520047338789,2.5033369918045194,1.1505064497147452,0.3320034613924769,0.21033586649318758,0.4576606721143356,S3,S1,0.4576606721143356,0.3320034613924769,0.1256572107218587,0
config_m33_v0,P2__k0=-4__sk=0.8__t=10__mode=quadratic__nu=0.02,quadratic,pruned,1.5859703080462644,2.5033203342525194,1.1504959508297046,0.3319990506673639,0.21033689918748308,0.45766405014515305,S3,S1,0.45766405014515305,0.3319990506673639,0.12566499947778914,0
config_m33_v0,P2__k0=-4__sk=1__t=2__mode=none__nu=0,none,pruned,1.5878345865606103,2.5016033188988995,1.149388572849879,0.3315444319658361,0.2104401254191515,0.4580154426150124,S3,S1,0.4580154426150124,0.3315444319658361,0.12647101064917632,0
config_m33_v0,P2__k0=-4__sk=1__t=2__mode=quadratic__nu=0.02,quadratic,pruned,1.5902650900784685,2.49940641027619,1.1480268261051616,0.33096439246627457,0.21057844668821668,0.45845716084550875,S3,S1,0.45845716084550875,0.33096439246627457,0.12749276837923418,0
config_m33_v0,P2__k0=-4__sk=1__t=5__mode=none__nu=0,none,pruned,1.5900650973889137,2.4995828566833755,1.1481301444211538,0.3310108173490809,0.21056663364372918,0.45842254900718993,S3,S1,0.45842254900718993,0.3310108173490809,0.12741173165810904,0
config_m33_v0,P2__k0=-4__sk=1__t=5__mode=quadratic__nu=0.02,quadratic,pruned,1.5872343621234632,2.5021419629109607,1.1497136598248932,0.33168620391522047,0.21040522409261203,0.45790857199216756,S3,S1,0.45790857199216756,0.33168620391522047,0.1262223680769471,0
config_m33_v0,P2__k0=-4__sk=1__t=10__mode=none__nu=0,none,pruned,1.5998305486581943,2.490754356404364,1.142675409692903,0.32868982229056326,0.21111998359009462,0.4601901941193421,S3,S1,0.4601901941193421,0.32868982229056326,0.13150037182877883,0
config_m33_v0,P2__k0=-4__sk=1__t=10__mode=quadratic__nu=0.02,quadratic,pruned,1.6026978584364857,2.4881126258438226,1.1409793191117004,0.3279967564388824,0.21127648876310445,0.46072675479801317,S3,S1,0.46072675479801317,0.3279967564388824,0.1327299983591308,0
config_m33_v0,P2__k0=-1.5__sk=0.3__t=2__mode=none__nu=0,none,pruned,1.5858635849955618,2.503417191103474,1.1505566127186788,0.332024688512335,0.21033084889890266,0.45764446258876235,S3,S1,0.45764446258876235,0.332024688512335,0.12561977407642733,0
config_m33_v0,P2__k0=-1.5__sk=0.3__t=2__mode=quadratic__nu=0.02,quadratic,pruned,1.5858635849955618,2.503417191103474,1.1505566127186788,0.332024688512335,0.21033084889890266,0.45764446258876235,S3,S1,0.45764446258876235,0.332024688512335,0.12561977407642733,0
config_m33_v0,P2__k0=-1.5__sk=0.3__t=5__mode=none__nu=0,none,pruned,1.585863584995551,2.503417191103483,1.1505566127186828,0.3320246885123373,0.21033084889890188,0.45764446258876074,S3,S1,0.45764446258876074,0.3320246885123373,0.12561977407642344,0
config_m33_v0,P2__k0=-1.5__sk=0.3__t=5__mode=quadratic__nu=0.02,quadratic,pruned,1.5858635849955618,2.503417191103474,1.1505566127186788,0.332024688512335,0.21033084889890266,0.45764446258876235,S3,S1,0.45764446258876235,0.332024688512335,0.12561977407642733,0
config_m33_v0,P2__k0=-1.5__sk=0.3__t=10__mode=none__nu=0,none,pruned,1.5858635849955633,2.5034171911034733,1.1505566127186766,0.33202468851233446,0.2103308488989026,0.45764446258876296,S3,S1,0.45764446258876296,0.33202468851233446,0.1256197740764285,0
config_m33_v0,P2__k0=-1.5__sk=0.3__t=10__mode=quadratic__nu=0.02,quadratic,pruned,1.5858635849955618,2.503417191103474,1.1505566127186788,0.332024688512335,0.21033084889890266,0.45764446258876235,S3,S1,0.45764446258876235,0.332024688512335,0.12561977407642733,0
config_m33_v0,P2__k0=-1.5__sk=0.5__t=2__mode=none__nu=0,none,pruned,1.585865541757338,2.5034147998635405,1.1505548712118001,0.33202411815846083,0.21033094801958696,0.45764493382195226,S3,S1,0.45764493382195226,0.33202411815846083,0.12562081566349143,0
config_m33_v0,P2__k0=-1.5__sk=0.5__t=2__mode=quadratic__nu=0.02,quadratic,pruned,1.585866190380101,2.503414012783416,1.150554289270331,0.33202392863730035,0.2103309801159595,0.4576450912467401,S3,S1,0.4576450912467401,0.33202392863730035,0.12562116260943973,0
config_m33_v0,P2__k0=-1.5__sk=0.5__t=5__mode=none__nu=0,none,pruned,1.5858665561691812,2.5034136316981392,1.1505538845278551,0.33202381339811926,0.21033098764599908,0.4576451989558817,S3,S1,0.4576451989558817,0.33202381339811926,0.12562138555776242,0
config_m33_v0,P2__k0=-1.5__sk=0.5__t=5__mode=quadratic__nu=0.02,quadratic,pruned,1.5859137213976335,2.5033579935270924,1.1505096092040317,0.3320098180924402,0.21033305169882868,0.4576571302087311,S3,S1,0.4576571302087311,0.3320098180924402,0.12564731211629093,0
config_m33_v0,P2__k0=-1.5__sk=0.5__t=10__mode=none__nu=0,none,pruned,1.5858639698187837,2.503416744160714,1.150556243649908,0.3320245734852543,0.21033086462115813,0.45764456189358754,S3,S1,0.45764456189358754,0.3320245734852543,0.12561998840833322,0
config_m33_v0,P2__k0=-1.5__sk=0.5__t=10__mode=quadratic__nu=0.02,quadratic,pruned,1.5858639524943976,2.5034167424766256,1.150556286097615,0.33202458146699787,0.21033086752121594,0.45764455101178625,S3,S1,0.45764455101178625,0.33202458146699787,0.12561996954478838,0
config_m33_v0,P2__k0=-1.5__sk=0.8__t=2__mode=none__nu=0,none,pruned,1.682942625577296,2.390120344697192,1.0725307480516766,0.30550611291431207,0.2151143815954825,0.4793795054902054,S3,S1,0.4793795054902054,0.30550611291431207,0.17387339257589335,0
config_m33_v0,P2__k0=-1.5__sk=0.8__t=2__mode=quadratic__nu=0.02,quadratic,pruned,1.7097845892959618,2.3611242623316486,1.0539028845814657,0.29882180300632233,0.21638882881315782,0.4847893681805198,S3,S1,0.4847893681805198,0.29882180300632233,0.1859675651741975,0
config_m33_v0,P2__k0=-1.5__sk=0.8__t=5__mode=none__nu=0,none,pruned,1.723253689917114,2.348543666925311,1.0404928340288626,0.29499012113778533,0.21645022912596817,0.48855964973624644,S3,S1,0.48855964973624644,0.29499012113778533,0.1935695285984611,0
config_m33_v0,P2__k0=-1.5__sk=0.8__t=5__mode=quadratic__nu=0.02,quadratic,pruned,2.0104510042795045,2.064967157174308,0.8831883175825654,0.23529658243656723,0.22908463644364513,0.5356187811197877,S3,S1,0.5356187811197877,0.23529658243656723,0.3003221986832204,0
config_m33_v0,P2__k0=-1.5__sk=0.8__t=10__mode=none__nu=0,none,pruned,1.611087768085824,2.4753826053315175,1.1281976138480392,0.324795218007906,0.21139099945668008,0.46381378253541394,S3,S1,0.46381378253541394,0.324795218007906,0.13901856452750794,0
config_m33_v0,P2__k0=-1.5__sk=0.8__t=10__mode=quadratic__nu=0.02,quadratic,pruned,1.6082122704594404,2.4773749108615504,1.1318801575746695,0.3257336984197754,0.21145323161156923,0.46281306996865534,S3,S1,0.46281306996865534,0.3257336984197754,0.13707937154887995,0
config_m33_v0,P2__k0=-1.5__sk=1__t=2__mode=none__nu=0,none,pruned,2.694432085910484,1.5387061850075745,1.0901255328501995,0.1914691392741782,0.33528206827585894,0.4732487924499628,S3,S2,0.4732487924499628,0.33528206827585894,0.13796672417410388,0
config_m33_v0,P2__k0=-1.5__sk=1__t=2__mode=quadratic__nu=0.02,quadratic,pruned,2.935772684515481,1.3470818111059821,1.2016672624079547,0.17785871598168698,0.38761770485459707,0.4345235791637159,S3,S2,0.4345235791637159,0.38761770485459707,0.046905874309118856,0
config_m33_v0,P2__k0=-1.5__sk=1__t=5__mode=none__nu=0,none,pruned,3.039790538370537,1.3279058012202904,1.250036303145912,0.17479696650239843,0.4001384467152985,0.425064586782303,S3,S2,0.425064586782303,0.4001384467152985,0.0249261400670045,0
config_m33_v0,P2__k0=-1.5__sk=1__t=5__mode=quadratic__nu=0.02,quadratic,pruned,4.317836716973507,1.2259459324457072,2.2799473043903666,0.15586334246037126,0.5489577025390693,0.2951789550005596,S2,S3,0.5489577025390693,0.2951789550005596,0.2537787475385097,0
config_m33_v0,P2__k0=-1.5__sk=1__t=10__mode=none__nu=0,none,pruned,1.9491706379814249,2.1267597816328916,0.8954134003452383,0.24429947962230844,0.22389993298102537,0.5318005873966662,S3,S1,0.5318005873966662,0.24429947962230844,0.2875011077743578,0
config_m33_v0,P2__k0=-1.5__sk=1__t=10__mode=quadratic__nu=0.02,quadratic,pruned,1.8879352082134937,2.177882210437542,0.9496364218887552,0.25940818147502603,0.22487250999744454,0.5157193085275293,S3,S1,0.5157193085275293,0.25940818147502603,0.2563111270525033,0
config_m33_v0,P2__k0=-1__sk=0.3__t=2__mode=none__nu=0,none,pruned,1.585863585220252,2.503417190851391,1.150556612491732,0.33202468844390787,0.21033084890653522,0.4576444626495569,S3,S1,0.4576444626495569,0.33202468844390787,0.12561977420564902,0
config_m33_v0,P2__k0=-1__sk=0.3__t=2__mode=quadratic__nu=0.02,quadratic,pruned,1.5858635852690368,2.503417190796657,1.1505566124424518,0.3320246884290502,0.21033084890819206,0.45764446266275777,S3,S1,0.45764446266275777,0.3320246884290502,0.12561977423370757,0
config_m33_v0,P2__k0=-1__sk=0.3__t=5__mode=none__nu=0,none,pruned,1.585863585418569,2.5034171906289067,1.1505566122913964,0.3320246883835092,0.21033084891326898,0.45764446270322184,S3,S1,0.45764446270322184,0.3320246883835092,0.12561977431971266,0
config_m33_v0,P2__k0=-1__sk=0.3__t=5__mode=quadratic__nu=0.02,quadratic,pruned,1.5858635862010935,2.5034171897510222,1.1505566115009311,0.33202468814518965,0.2103308489398412,0.4576444629149691,S3,S1,0.4576444629149691,0.33202468814518965,0.12561977476977942,0
config_m33_v0,P2__k0=-1__sk=0.3__t=10__mode=none__nu=0,none,pruned,1.5858635850651632,2.5034171910253935,1.1505566126483733,0.3320246884911381,0.21033084890126613,0.4576444626075958,S3,S1,0.4576444626075958,0.3320246884911381,0.1256197741164577,0
config_m33_v0,P2__k0=-1__sk=0.3__t=10__mode=quadratic__nu=0.02,quadratic,pruned,1.5858635850560714,2.5034171910355894,1.1505566126575624,0.3320246884939076,0.2103308489009581,0.45764446260513436,S3,S1,0.45764446260513436,0.3320246884939076,0.12561977411122677,0
config_m33_v0,P2__k0=-1__sk=0.5__t=2__mode=none__nu=0,none,pruned,1.5878968715555544,2.501099780526266,1.148551500215052,0.33141106948600246,0.2104060800189184,0.45818285049507906,S3,S1,0.45818285049507906,0.33141106948600246,0.1267717810090766,0
config_m33_v0,P2__k0=-1__sk=0.5__t=2__mode=quadratic__nu=0.02,quadratic,pruned,1.588303563134819,2.500638728682749,1.1481487560815704,0.33128822675844655,0.21042074773555994,0.45829102550599354,S3,S1,0.45829102550599354,0.33128822675844655,0.127002798747547,0
config_m33_v0,P2__k0=-1__sk=0.5__t=5__mode=none__nu=0,none,pruned,1.5894837943829665,2.4993189400418134,1.1469604074797988,0.3309297363233929,0.21046031567188883,0.4586099480047182,S3,S1,0.4586099480047182,0.3309297363233929,0.12768021168132532,0
config_m33_v0,P2__k0=-1__sk=0.5__t=5__mode=quadratic__nu=0.02,quadratic,pruned,1.594776013555845,2.493381224745089,1.1416982681546148,0.32933203720648285,0.2106420102705173,0.4600259525229999,S3,S1,0.4600259525229999,0.32933203720648285,0.13069391531651703,0
config_m33_v0,P2__k0=-1__sk=0.5__t=10__mode=none__nu=0,none,pruned,1.586541067461148,2.5026542441178177,1.149876301160182,0.33181883359237424,0.210354349910766,0.45782681649685975,S3,S1,0.45782681649685975,0.33181883359237424,0.1260079829044855,0
config_m33_v0,P2__k0=-1__sk=0.5__t=10__mode=quadratic__nu=0.02,quadratic,pruned,1.5864439614135044,2.5027587401826983,1.149979563776044,0.33184896121748614,0.21035178992438217,0.45779924885813167,S3,S1,0.45779924885813167,0.33184896121748614,0.12595028764064553,0
config_m33_v0,P2__k0=-1__sk=0.8__t=2__mode=none__nu=0,none,pruned,2.1672910076422545,1.9273435589867098,0.905084507699787,0.2212844899054488,0.24883362534875408,0.5298818847457971,S3,S2,0.5298818847457971,0.24883362534875408,0.28104825939704303,0
config_m33_v0,P2__k0=-1__sk=0.8__t=2__mode=quadratic__nu=0.02,quadratic,pruned,2.247742456358859,1.8645465573745965,0.9074089075873207,0.2135558062122886,0.25744514154546727,0.5289990522422442,S3,S2,0.5289990522422442,0.25744514154546727,0.2715539106967769,0
config_m33_v0,P2__k0=-1__sk=0.8__t=5__mode=none__nu=0,none,pruned,2.422554941129825,1.747861024660936,0.9165915203514057,0.19884609351463076,0.2756029109264692,0.5255509955589001,S3,S2,0.5255509955589001,0.2756029109264692,0.24994808463243084,0
config_m33_v0,P2__k0=-1__sk=0.8__t=5__mode=quadratic__nu=0.02,quadratic,pruned,2.5086668344743397,1.731016865398206,0.8335664832641908,0.18319035153144506,0.2654876266006892,0.5513220218678657,S3,S2,0.5513220218678657,0.2654876266006892,0.2858343952671765,1
config_m33_v0,P2__k0=-1__sk=0.8__t=10__mode=none__nu=0,none,pruned,1.8304450521802174,2.248077975238887,0.9507966952124352,0.26742283576407566,0.21774280607949967,0.5148343581564245,S3,S1,0.5148343581564245,0.26742283576407566,0.24741152239234887,0
config_m33_v0,P2__k0=-1__sk=0.8__t=10__mode=quadratic__nu=0.02,quadratic,pruned,1.781352548439849,2.2902449759545447,0.9949532617272138,0.28025427810950665,0.21798177829240253,0.5017639435980908,S3,S1,0.5017639435980908,0.28025427810950665,0.2215096654885842,0
config_m33_v0,P2__k0=-1__sk=1__t=2__mode=none__nu=0,none,pruned,3.8827982095549394,1.4674002081454283,2.1668383344566795,0.18389256500762957,0.48658690239781643,0.32952053259455405,S2,S3,0.48658690239781643,0.32952053259455405,0.15706636980326238,0
config_m33_v0,P2__k0=-1__sk=1__t=2__mode=quadratic__nu=0.02,quadratic,pruned,4.1086902165423265,1.5443373349672642,2.359799252804436,0.1851301240710046,0.4925363856896725,0.32233349023932295,S2,S3,0.4925363856896725,0.32233349023932295,0.17020289545034956,0
config_m33_v0,P2__k0=-1__sk=1__t=5__mode=none__nu=0,none,pruned,4.483310489785302,1.7770965286782783,2.666403745932932,0.1921511587123242,0.4847644971922116,0.32308434409546427,S2,S3,0.4847644971922116,0.32308434409546427,0.16168015309674733,0
config_m33_v0,P2__k0=-1__sk=1__t=5__mode=quadratic__nu=0.02,quadratic,pruned,3.5359191182469343,1.3930592987435155,1.5465132600438716,0.17168497323639112,0.4357777012548739,0.392537325508735,S2,S3,0.4357777012548739,0.392537325508735,0.043240375746138926,0
config_m33_v0,P2__k0=-1__sk=1__t=10__mode=none__nu=0,none,pruned,2.6981102677861024,1.5910502519531988,0.9554679760837035,0.1811703450378857,0.30722949664156174,0.5116001583205525,S3,S2,0.5116001583205525,0.30722949664156174,0.20437066167899076,0
config_m33_v0,P2__k0=-1__sk=1__t=10__mode=quadratic__nu=0.02,quadratic,pruned,2.450742512403387,1.7155644305666782,0.9206639690442191,0.19644575969062114,0.2806294919579176,0.5229247483514614,S3,S2,0.5229247483514614,0.2806294919579176,0.24229525639354382,0
config_m33_v0,P2__k0=3.5__sk=0.3__t=2__mode=none__nu=0,none,pruned,1.5858635849955687,2.503417191103469,1.1505566127186746,0.33202468851233335,0.21033084889890297,0.4576444625887637,S3,S1,0.4576444625887637,0.33202468851233335,0.12561977407643032,0
config_m33_v0,P2__k0=3.5__sk=0.3__t=2__mode=quadratic__nu=0.02,quadratic,pruned,1.5858635849955618,2.503417191103474,1.1505566127186788,0.332024688512335,0.21033084889890266,0.45764446258876235,S3,S1,0.45764446258876235,0.332024688512335,0.12561977407642733,0
config_m33_v0,P2__k0=3.5__sk=0.3__t=5__mode=none__nu=0,none,pruned,1.5858635849955618,2.503417191103474,1.1505566127186788,0.332024688512335,0.21033084889890266,0.45764446258876235,S3,S1,0.45764446258876235,0.332024688512335,0.12561977407642733,0
config_m33_v0,P2__k0=3.5__sk=0.3__t=5__mode=quadratic__nu=0.02,quadratic,pruned,1.5858635849955618,2.503417191103474,1.1505566127186788,0.332024688512335,0.21033084889890266,0.45764446258876235,S3,S1,0.45764446258876235,0.332024688512335,0.12561977407642733,0
config_m33_v0,P2__k0=3.5__sk=0.3__t=10__mode=none__nu=0,none,pruned,1.5858635849955618,2.503417191103474,1.1505566127186788,0.332024688512335,0.21033084889890266,0.45764446258876235,S3,S1,0.45764446258876235,0.332024688512335,0.12561977407642733,0
config_m33_v0,P2__k0=3.5__sk=0.3__t=10__mode=quadratic__nu=0.02,quadratic,pruned,1.5858635849955618,2.503417191103474,1.1505566127186788,0.332024688512335,0.21033084889890266,0.45764446258876235,S3,S1,0.45764446258876235,0.332024688512335,0.12561977407642733,0
config_m33_v0,P2__k0=3.5__sk=0.5__t=2__mode=none__nu=0,none,pruned,1.5858637480995774,2.5034170081279004,1.1505564479531305,0.332024638837938,0.21033085443659064,0.4576445067254714,S3,S1,0.4576445067254714,0.332024638837938,0.12561986788753343,0
config_m33_v0,P2__k0=3.5__sk=0.5__t=2__mode=quadratic__nu=0.02,quadratic,pruned,1.585863699144911,2.5034170630468937,1.150556497406498,0.33202465374740253,0.21033085277448818,0.4576444934781092,S3,S1,0.4576444934781092,0.33202465374740253,0.12561983973070667,0
config_m33_v0,P2__k0=3.5__sk=0.5__t=5__mode=none__nu=0,none,pruned,1.5858637340590316,2.5034170238790585,1.1505564621367075,0.33202464311407826,0.21033085395988785,0.45764450292603387,S3,S1,0.45764450292603387,0.33202464311407826,0.12561985981195561,0
config_m33_v0,P2__k0=3.5__sk=0.5__t=5__mode=quadratic__nu=0.02,quadratic,pruned,1.5858640918556626,2.5034166224908403,1.150556100695348,0.33202453414479616,0.21033086610774746,0.4576445997474563,S3,S1,0.4576445997474563,0.33202453414479616,0.12562006560266015,0
config_m33_v0,P2__k0=3.5__sk=0.5__t=10__mode=none__nu=0,none,pruned,1.5858636710463152,2.5034170945688503,1.1505565257913515,0.3320246623050167,0.2103308518204893,0.457644485874494,S3,S1,0.457644485874494,0.3320246623050167,0.12561982356947732,0
config_m33_v0,P2__k0=3.5__sk=0.5__t=10__mode=quadratic__nu=0.02,quadratic,pruned,1.5858637625277012,2.5034169919419504,1.1505564333780354,0.3320246344437595,0.21033085492645262,0.45764451062978784,S3,S1,0.45764451062978784,0.3320246344437595,0.12561987618602832,0
config_m33_v0,P2__k0=3.5__sk=0.8__t=2__mode=none__nu=0,none,pruned,1.5953878947774045,2.49278250031654,1.1410157906241774,0.3291400845065747,0.21065059087971433,0.4602093246137109,S3,S1,0.4602093246137109,0.3291400845065747,0.13106924010713616,0
config_m33_v0,P2__k0=3.5__sk=0.8__t=2__mode=quadratic__nu=0.02,quadratic,pruned,1.5925493909052226,2.4959488164544474,1.1438581754779205,0.32999870350404575,0.210556895606082,0.4594444008898722,S3,S1,0.4594444008898722,0.32999870350404575,0.12944569738582645,0
config_m33_v0,P2__k0=3.5__sk=0.8__t=5__mode=none__nu=0,none,pruned,1.594543175082477,2.4937177305020954,1.1418473382379006,0.3293934317232323,0.21062209333704135,0.4599844749397264,S3,S1,0.4599844749397264,0.3293934317232323,0.13059104321649406,0
config_m33_v0,P2__k0=3.5__sk=0.8__t=5__mode=quadratic__nu=0.02,quadratic,pruned,1.6155271258619541,2.4705497274409733,1.1212258974195868,0.3231255944256613,0.21129635933597107,0.4655780462383676,S3,S1,0.4655780462383676,0.3231255944256613,0.14245245181270633,0
config_m33_v0,P2__k0=3.5__sk=0.8__t=10__mode=none__nu=0,none,pruned,1.591032413260016,2.4976674474108163,1.1454316161815215,0.33046580852977797,0.21050913463682228,0.4590250568333997,S3,S1,0.4590250568333997,0.33046580852977797,0.12855924830362175,0
config_m33_v0,P2__k0=3.5__sk=0.8__t=10__mode=quadratic__nu=0.02,quadratic,pruned,1.5962239156399607,2.491851063125033,1.1401808226957084,0.32888765639176665,0.21067805800204986,0.4604342856061835,S3,S1,0.4604342856061835,0.32888765639176665,0.13154662921441684,0
config_m33_v0,P2__k0=3.5__sk=1__t=2__mode=none__nu=0,none,pruned,1.7136329197018885,2.3672889306879945,1.0341534805421937,0.2957775524109713,0.21410743075398764,0.49011501683504105,S3,S1,0.49011501683504105,0.2957775524109713,0.19433746442406974,0
config_m33_v0,P2__k0=3.5__sk=1__t=2__mode=quadratic__nu=0.02,quadratic,pruned,1.6787830071686054,2.4037855353339674,1.0654875208587358,0.3054375061836142,0.21331491003996317,0.4812475837764226,S3,S1,0.4812475837764226,0.3054375061836142,0.17581007759280842,0
config_m33_v0,P2__k0=3.5__sk=1__t=5__mode=none__nu=0,none,pruned,1.6990620137110806,2.3819887363017775,1.0456042391650195,0.2995579137531698,0.21367333291451537,0.4867687533323148,S3,S1,0.4867687533323148,0.2995579137531698,0.18721083957914497,0
config_m33_v0,P2__k0=3.5__sk=1__t=5__mode=quadratic__nu=0.02,quadratic,pruned,1.9854049945669234,2.1095842304401256,0.852984367825925,0.23426149209284208,0.2204718492575112,0.5452666586496467,S3,S1,0.5452666586496467,0.23426149209284208,0.31100516655680466,0
config_m33_v0,P2__k0=3.5__sk=1__t=10__mode=none__nu=0,none,pruned,1.676320835651652,2.4089540705080816,1.0748004666486128,0.3071697857034636,0.21375048958164053,0.4790797247148958,S3,S1,0.4790797247148958,0.3071697857034636,0.1719099390114322,0
config_m33_v0,P2__k0=3.5__sk=1__t=10__mode=quadratic__nu=0.02,quadratic,pruned,1.7241740089415731,2.3564218213576433,1.025262384471462,0.29296456627971557,0.2143597068320761,0.4926757268882084,S3,S1,0.4926757268882084,0.29296456627971557,0.1997111606084928,0
config_m33_v0,P2__k0=4__sk=0.3__t=2__mode=none__nu=0,none,pruned,1.5858635849955618,2.503417191103474,1.1505566127186788,0.332024688512335,0.21033084889890266,0.45764446258876235,S3,S1,0.45764446258876235,0.332024688512335,0.12561977407642733,0
config_m33_v0,P2__k0=4__sk=0.3__t=2__mode=quadratic__nu=0.02,quadratic,pruned,1.5858635849955618,2.503417191103474,1.1505566127186788,0.332024688512335,0.21033084889890266,0.45764446258876235,S3,S1,0.45764446258876235,0.332024688512335,0.12561977407642733,0
