run_id,case_label_a,case_label_b,branch_a,branch_b,top_k,pair_overlap_count,pair_overlap_fraction_a,pair_overlap_fraction_b,weighted_pair_overlap,case_weight_a,case_weight_b,pair_overlap_weighted_by_case,relation_type,mode,sigma_factor
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P3__th=1e-09,S2,S2,5,1,0.2,0.2,3.358701329850756e-15,1.0,1.0,3.358701329850756e-15,within_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,3,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,5,1,0.2,0.2,3.358701329850756e-15,1.0,1.0,3.358701329850756e-15,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S1,S1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S1,S1,3,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S1,S1,5,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S1,S2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S1,S2,3,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S1,S2,5,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S1,S1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S1,S1,3,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S1,S1,5,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S1,S2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S1,S2,3,1,0.3333333333333333,0.3333333333333333,0.3939558058343655,1.0,1.0,0.3939558058343655,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S1,S2,5,2,0.4,0.4,0.39730054454338837,1.0,1.0,0.39730054454338837,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S1,S1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S1,S1,3,3,1.0,1.0,0.7355640102617997,1.0,1.0,0.7355640102617997,within_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S1,S1,5,4,0.8,0.8,0.7394812914403894,1.0,1.0,0.7394812914403894,within_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,3,1,0.3333333333333333,0.3333333333333333,0.44509706801015986,1.0,1.0,0.44509706801015986,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,5,3,0.6,0.6,0.4509759716044885,1.0,1.0,0.4509759716044885,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=2.0__pf=P1__th=1e-09,S3,S2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=2.0__pf=P1__th=1e-09,S3,S2,3,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=2.0__pf=P1__th=1e-09,S3,S2,5,1,0.2,0.2,9.068307557726377e-09,1.0,1.0,9.068307557726377e-09,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=20.0__pf=P2__th=1e-08,S3,S1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=20.0__pf=P2__th=1e-08,S3,S1,3,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=20.0__pf=P2__th=1e-08,S3,S1,5,1,0.2,0.2,9.068307557726377e-09,1.0,1.0,9.068307557726377e-09,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S3,S1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S3,S1,3,1,0.3333333333333333,0.3333333333333333,3.8584602952381705e-06,1.0,1.0,3.8584602952381705e-06,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S3,S1,5,2,0.4,0.4,3.867528602795897e-06,1.0,1.0,3.867528602795897e-06,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S3,S2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S3,S2,3,1,0.3333333333333333,0.3333333333333333,0.37135762761744506,1.0,1.0,0.37135762761744506,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S3,S2,5,2,0.4,0.4,0.3713576366857526,1.0,1.0,0.3713576366857526,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S3,S1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S3,S1,3,1,0.3333333333333333,0.3333333333333333,3.8584602952381705e-06,1.0,1.0,3.8584602952381705e-06,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S3,S1,5,2,0.4,0.4,3.867528602795897e-06,1.0,1.0,3.867528602795897e-06,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=20.0__pf=P2__th=1e-08,S2,S1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=20.0__pf=P2__th=1e-08,S2,S1,3,1,0.3333333333333333,0.3333333333333333,0.17058784701968208,1.0,1.0,0.17058784701968208,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=20.0__pf=P2__th=1e-08,S2,S1,5,2,0.4,0.4,0.17058821718526612,1.0,1.0,0.17058821718526612,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P2__th=1e-09,S2,S1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P2__th=1e-09,S2,S1,3,1,0.3333333333333333,0.3333333333333333,9.034857684252138e-07,1.0,1.0,9.034857684252138e-07,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P2__th=1e-09,S2,S1,5,2,0.4,0.4,1.2736513524588059e-06,1.0,1.0,1.2736513524588059e-06,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P3__th=1e-09,S2,S2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P3__th=1e-09,S2,S2,3,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P3__th=1e-09,S2,S2,5,1,0.2,0.2,3.701655840335922e-07,1.0,1.0,3.701655840335922e-07,within_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,3,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,5,2,0.4,0.4,1.2736513524588059e-06,1.0,1.0,1.2736513524588059e-06,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S1,S1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S1,S1,3,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S1,S1,5,1,0.2,0.2,0.09902972494300918,1.0,1.0,0.09902972494300918,within_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S1,S2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S1,S2,3,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S1,S2,5,1,0.2,0.2,0.051400963521374195,1.0,1.0,0.051400963521374195,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S1,S1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S1,S1,3,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S1,S1,5,1,0.2,0.2,0.03280909287416108,1.0,1.0,0.03280909287416108,within_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S1,S2,1,1,1.0,1.0,0.29460766560722595,1.0,1.0,0.29460766560722595,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S1,S2,3,1,0.3333333333333333,0.3333333333333333,0.29460766560722595,1.0,1.0,0.29460766560722595,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S1,S2,5,2,0.4,0.4,0.34600862912860014,1.0,1.0,0.34600862912860014,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S1,S1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S1,S1,3,2,0.6666666666666666,0.6666666666666666,0.5588668763043976,1.0,1.0,0.5588668763043976,within_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S1,S1,5,5,1.0,1.0,0.727440434432387,1.0,1.0,0.727440434432387,within_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,3,1,0.3333333333333333,0.3333333333333333,0.3765001661099876,1.0,1.0,0.3765001661099876,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,5,2,0.4,0.4,0.40930925898414866,1.0,1.0,0.40930925898414866,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=10.0__pf=P2__th=1e-09,S3,S3,1,1,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,within_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=10.0__pf=P2__th=1e-09,S3,S3,3,3,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,within_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=10.0__pf=P2__th=1e-09,S3,S3,5,5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,within_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=10.0__pf=P2__th=3e-09,S3,S3,1,1,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,within_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=10.0__pf=P2__th=3e-09,S3,S3,3,3,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,within_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=10.0__pf=P2__th=3e-09,S3,S3,5,5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,within_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=2.0__pf=P1__th=1e-09,S3,S2,1,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=2.0__pf=P1__th=1e-09,S3,S2,3,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=2.0__pf=P1__th=1e-09,S3,S2,5,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=2.0__pf=P1__th=3e-09,S3,S2,1,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=2.0__pf=P1__th=3e-09,S3,S2,3,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=2.0__pf=P1__th=3e-09,S3,S2,5,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=20.0__pf=P2__th=1e-08,S3,S1,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=20.0__pf=P2__th=1e-08,S3,S1,3,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=20.0__pf=P2__th=1e-08,S3,S1,5,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S3,S1,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S3,S1,3,1,0.3333333333333333,0.3333333333333333,3.510960406461655e-203,0.3333333333333333,1.0,1.1703201354872183e-203,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S3,S1,5,1,0.2,0.2,3.510960406461655e-203,0.3333333333333333,1.0,1.1703201354872183e-203,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S3,S2,1,1,1.0,1.0,0.9661178555609735,0.3333333333333333,1.0,0.32203928518699115,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S3,S2,3,1,0.3333333333333333,0.3333333333333333,0.9661178555609735,0.3333333333333333,1.0,0.32203928518699115,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S3,S2,5,4,0.8,0.8,0.9661178555609735,0.3333333333333333,1.0,0.32203928518699115,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S3,S1,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S3,S1,3,1,0.3333333333333333,0.3333333333333333,3.510960406461655e-203,0.3333333333333333,1.0,1.1703201354872183e-203,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S3,S1,5,2,0.4,0.4,3.510960406461655e-203,0.3333333333333333,1.0,1.1703201354872183e-203,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=10.0__pf=P2__th=3e-09,S3,S3,1,1,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,within_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=10.0__pf=P2__th=3e-09,S3,S3,3,3,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,within_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=10.0__pf=P2__th=3e-09,S3,S3,5,5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,within_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=2.0__pf=P1__th=1e-09,S3,S2,1,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=2.0__pf=P1__th=1e-09,S3,S2,3,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=2.0__pf=P1__th=1e-09,S3,S2,5,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=2.0__pf=P1__th=3e-09,S3,S2,1,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=2.0__pf=P1__th=3e-09,S3,S2,3,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=2.0__pf=P1__th=3e-09,S3,S2,5,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=20.0__pf=P2__th=1e-08,S3,S1,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=20.0__pf=P2__th=1e-08,S3,S1,3,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=20.0__pf=P2__th=1e-08,S3,S1,5,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=40.0__pf=P2__th=1e-09,S3,S1,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=40.0__pf=P2__th=1e-09,S3,S1,3,1,0.3333333333333333,0.3333333333333333,3.510960406461655e-203,0.3333333333333333,1.0,1.1703201354872183e-203,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=40.0__pf=P2__th=1e-09,S3,S1,5,1,0.2,0.2,3.510960406461655e-203,0.3333333333333333,1.0,1.1703201354872183e-203,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S3,S2,1,1,1.0,1.0,0.9661178555609735,0.3333333333333333,1.0,0.32203928518699115,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S3,S2,3,1,0.3333333333333333,0.3333333333333333,0.9661178555609735,0.3333333333333333,1.0,0.32203928518699115,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S3,S2,5,4,0.8,0.8,0.9661178555609735,0.3333333333333333,1.0,0.32203928518699115,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S3,S1,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S3,S1,3,1,0.3333333333333333,0.3333333333333333,3.510960406461655e-203,0.3333333333333333,1.0,1.1703201354872183e-203,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S3,S1,5,2,0.4,0.4,3.510960406461655e-203,0.3333333333333333,1.0,1.1703201354872183e-203,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=2.0__pf=P1__th=1e-09,S3,S2,1,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=2.0__pf=P1__th=1e-09,S3,S2,3,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=2.0__pf=P1__th=1e-09,S3,S2,5,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=2.0__pf=P1__th=3e-09,S3,S2,1,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=2.0__pf=P1__th=3e-09,S3,S2,3,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=2.0__pf=P1__th=3e-09,S3,S2,5,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=20.0__pf=P2__th=1e-08,S3,S1,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=20.0__pf=P2__th=1e-08,S3,S1,3,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=20.0__pf=P2__th=1e-08,S3,S1,5,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=40.0__pf=P2__th=1e-09,S3,S1,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=40.0__pf=P2__th=1e-09,S3,S1,3,1,0.3333333333333333,0.3333333333333333,3.510960406461655e-203,0.3333333333333333,1.0,1.1703201354872183e-203,between_branch,weighted,0.5
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=40.0__pf=P2__th=1e-09,S3,S1,5,1,0.2,0.2,3.510960406461655e-203,0.3333333333333333,1.0,1.1703201354872183e-203,between_branch,weighted,0.5
