run_id,case_label,branch_label,mode,sigma_factor,sigma_p_test,t,p_family,theta,source_feature,best_p0,sigma_p_base,best_alpha_source,diversity_group,group_weight,class_mode,class_label,class_rank,sum_contrib_primary,normalized_class_contrib
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-4.2,7,9.914735706201545e-14,9.294390353361725e-07
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-1.2,8,1.3182465584471962e-16,1.2357664852851551e-09
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-4.6,9,8.463394395205703e-20,7.933856590276371e-13
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-3.5,10,1.6800218057649313e-20,1.5749061727557772e-13
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-5.7,11,1.5489129950064466e-20,1.4520005803059266e-13
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-2.7,12,3.73189792852395e-22,3.498400475255041e-15
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-1.5,13,3.295360030077844e-26,3.0891758874875155e-19
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-3.2,14,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-1.9,15,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-1.7,16,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-4.4,17,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-5.2,18,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-6.3,19,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-7.4,20,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=5.39,1,6.183256711284371e-08,0.5796382599868405
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=2.97,2,4.1709815654649674e-08,0.39100115197078905
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=8.36,3,3.1046359059470085e-09,0.029103849936096063
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=9,4,1.5271541071685892e-11,0.00014316031029335785
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=0.64,5,1.1507921674564382e-11,0.00010787893834871656
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=2.17,6,4.0130919388308245e-13,3.762000733927048e-06
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-0.8,7,1.0733376025150428e-13,1.0061809970866233e-06
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=7.56,8,9.914735706201545e-14,9.294390353361726e-07
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-1.44,9,1.3182465584471962e-16,1.2357664852851553e-09
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-3.68,10,8.463394395205703e-20,7.933856590276372e-13
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-6.65,11,1.6800218057649313e-20,1.5749061727557774e-13
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=1.71,12,1.5489129950064466e-20,1.4520005803059269e-13
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-7.29,13,3.73189792852395e-22,3.4984004752550412e-15
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-5.85,14,3.295360030077844e-26,3.089175887487516e-19
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-15.75,15,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-10.36,16,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-12.07,17,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-18.72,18,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-17.92,19,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-19.36,20,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.25,0.625,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=3.61,21,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-2,1,1.6312994871564342e-07,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-4,2,4.595610834495477e-27,2.817147231809789e-20
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-1,3,1.0032208224644306e-39,6.1498261377693076e-33
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-5,4,4.400908746758581e-42,2.697793250968241e-35
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-7,5,5.469289330205151e-78,3.3527193340438234e-71
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-3,6,3.519599863638011e-104,2.157543658505728e-97
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-10,7,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-6,8,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-8,9,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=12,1,1.6312994871564342e-07,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=16,2,4.595610834495477e-27,2.817147231809789e-20
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=1,3,1.0032208224644306e-39,6.1498261377693076e-33
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=15,4,4.400908746758581e-42,2.697793250968241e-35
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=0,5,7.723825330499647e-54,4.734768441546729e-47
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-1,6,1.971814298490554e-64,1.2087383794423187e-57
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=7,7,5.469289330205151e-78,3.3527193340438234e-71
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-5,8,1.254475730256272e-83,7.690039383528437e-77
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-8,9,6.118386783634906e-92,3.750621410603178e-85
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-9,10,3.519599863638011e-104,2.157543658505728e-97
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-36,11,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-32,12,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-35,13,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-20,14,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-27,15,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=3,16,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.25,0.375,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=4,17,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-2,1,1.6312994871564342e-07,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-4,2,4.595610834495477e-27,2.817147231809789e-20
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-1,3,1.0032208224644306e-39,6.1498261377693076e-33
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-5,4,4.400908746758581e-42,2.697793250968241e-35
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-7,5,5.469289330205151e-78,3.3527193340438234e-71
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-3,6,3.519599863638011e-104,2.157543658505728e-97
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-10,7,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-6,8,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-8,9,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=12,1,1.6312994871564342e-07,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=16,2,4.595610834495477e-27,2.817147231809789e-20
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=1,3,1.0032208224644306e-39,6.1498261377693076e-33
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=15,4,4.400908746758581e-42,2.697793250968241e-35
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=0,5,7.723825330499647e-54,4.734768441546729e-47
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-1,6,1.971814298490554e-64,1.2087383794423187e-57
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=7,7,5.469289330205151e-78,3.3527193340438234e-71
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-5,8,1.254475730256272e-83,7.690039383528437e-77
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-8,9,6.118386783634906e-92,3.750621410603178e-85
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-9,10,3.519599863638011e-104,2.157543658505728e-97
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-36,11,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-32,12,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-35,13,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-20,14,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-27,15,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=3,16,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.25,0.375,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=4,17,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.25,0.375,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-2,1,1.6312994871564342e-07,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.25,0.375,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-4,2,4.595610834495477e-27,2.817147231809789e-20
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.25,0.375,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-1,3,1.0032208224644306e-39,6.1498261377693076e-33
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.25,0.375,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-5,4,4.400908746758581e-42,2.697793250968241e-35
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.25,0.375,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-7,5,5.469289330205151e-78,3.3527193340438234e-71
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.25,0.375,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-3,6,3.519599863638011e-104,2.157543658505728e-97
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.25,0.375,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-10,7,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.25,0.375,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-6,8,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.25,0.375,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-8,9,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.25,0.375,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=12,1,1.6312994871564342e-07,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.25,0.375,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=16,2,4.595610834495477e-27,2.817147231809789e-20
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.25,0.375,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=1,3,1.0032208224644306e-39,6.1498261377693076e-33
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.25,0.375,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=15,4,4.400908746758581e-42,2.697793250968241e-35
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.25,0.375,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=0,5,7.723825330499647e-54,4.734768441546729e-47
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.25,0.375,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-1,6,1.971814298490554e-64,1.2087383794423187e-57
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.25,0.375,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=7,7,5.469289330205151e-78,3.3527193340438234e-71
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.25,0.375,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-5,8,1.254475730256272e-83,7.690039383528437e-77
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.25,0.375,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-8,9,6.118386783634906e-92,3.750621410603178e-85
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.25,0.375,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-9,10,3.519599863638011e-104,2.157543658505728e-97
