run_id,case_label_a,case_label_b,branch_a,branch_b,class_mode,top_k,class_overlap_count,class_overlap_fraction_a,class_overlap_fraction_b,weighted_class_overlap,case_weight_a,case_weight_b,class_overlap_weighted_by_case,relation_type,mode,sigma_factor
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S1,S2,delta_p,3,1,0.3333333333333333,0.3333333333333333,9.251939296002838e-06,1.0,1.0,9.251939296002838e-06,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S1,S2,delta_p,5,1,0.2,0.2,9.251939296002838e-06,1.0,1.0,9.251939296002838e-06,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S1,S1,delta_p,1,1,1.0,1.0,0.9168860411015903,1.0,1.0,0.9168860411015903,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S1,S1,delta_p,3,3,1.0,1.0,0.9178357332117963,1.0,1.0,0.9178357332117963,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S1,S1,delta_p,5,5,1.0,1.0,0.9178357332117963,1.0,1.0,0.9178357332117963,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p,3,1,0.3333333333333333,0.3333333333333333,2.895434699602949e-11,1.0,1.0,2.895434699602949e-11,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p,5,1,0.2,0.2,2.895434699602949e-11,1.0,1.0,2.895434699602949e-11,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=10.0__pf=P2__th=1e-09,S3,S3,delta_p2,1,1,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=10.0__pf=P2__th=1e-09,S3,S3,delta_p2,3,3,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=10.0__pf=P2__th=1e-09,S3,S3,delta_p2,5,5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=10.0__pf=P2__th=3e-09,S3,S3,delta_p2,1,1,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=10.0__pf=P2__th=3e-09,S3,S3,delta_p2,3,3,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=10.0__pf=P2__th=3e-09,S3,S3,delta_p2,5,5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=2.0__pf=P1__th=1e-09,S3,S2,delta_p2,1,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=2.0__pf=P1__th=1e-09,S3,S2,delta_p2,3,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=2.0__pf=P1__th=1e-09,S3,S2,delta_p2,5,1,0.2,0.2,4.146005081727976e-73,0.3333333333333333,0.5,6.910008469546626e-74,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=2.0__pf=P1__th=3e-09,S3,S2,delta_p2,1,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=2.0__pf=P1__th=3e-09,S3,S2,delta_p2,3,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=2.0__pf=P1__th=3e-09,S3,S2,delta_p2,5,1,0.2,0.2,4.146005081727976e-73,0.3333333333333333,0.5,6.910008469546626e-74,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=20.0__pf=P2__th=1e-08,S3,S1,delta_p2,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=20.0__pf=P2__th=1e-08,S3,S1,delta_p2,3,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=20.0__pf=P2__th=1e-08,S3,S1,delta_p2,5,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S3,S1,delta_p2,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S3,S1,delta_p2,3,1,0.3333333333333333,0.3333333333333333,3.5358562300639097e-51,0.3333333333333333,1.0,1.1786187433546365e-51,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S3,S1,delta_p2,5,2,0.4,0.4,3.5358562300639097e-51,0.3333333333333333,1.0,1.1786187433546365e-51,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S3,S2,delta_p2,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S3,S2,delta_p2,3,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S3,S2,delta_p2,5,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S3,S1,delta_p2,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S3,S1,delta_p2,3,1,0.3333333333333333,0.3333333333333333,3.5358562300639097e-51,0.3333333333333333,1.0,1.1786187433546365e-51,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S3,S1,delta_p2,5,2,0.4,0.4,3.5358562300639097e-51,0.3333333333333333,1.0,1.1786187433546365e-51,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=10.0__pf=P2__th=3e-09,S3,S3,delta_p2,1,1,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=10.0__pf=P2__th=3e-09,S3,S3,delta_p2,3,3,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=10.0__pf=P2__th=3e-09,S3,S3,delta_p2,5,5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=2.0__pf=P1__th=1e-09,S3,S2,delta_p2,1,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=2.0__pf=P1__th=1e-09,S3,S2,delta_p2,3,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=2.0__pf=P1__th=1e-09,S3,S2,delta_p2,5,1,0.2,0.2,4.146005081727976e-73,0.3333333333333333,0.5,6.910008469546626e-74,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=2.0__pf=P1__th=3e-09,S3,S2,delta_p2,1,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=2.0__pf=P1__th=3e-09,S3,S2,delta_p2,3,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=2.0__pf=P1__th=3e-09,S3,S2,delta_p2,5,1,0.2,0.2,4.146005081727976e-73,0.3333333333333333,0.5,6.910008469546626e-74,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=20.0__pf=P2__th=1e-08,S3,S1,delta_p2,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=20.0__pf=P2__th=1e-08,S3,S1,delta_p2,3,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=20.0__pf=P2__th=1e-08,S3,S1,delta_p2,5,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=40.0__pf=P2__th=1e-09,S3,S1,delta_p2,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=40.0__pf=P2__th=1e-09,S3,S1,delta_p2,3,1,0.3333333333333333,0.3333333333333333,3.5358562300639097e-51,0.3333333333333333,1.0,1.1786187433546365e-51,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=40.0__pf=P2__th=1e-09,S3,S1,delta_p2,5,2,0.4,0.4,3.5358562300639097e-51,0.3333333333333333,1.0,1.1786187433546365e-51,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S3,S2,delta_p2,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S3,S2,delta_p2,3,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S3,S2,delta_p2,5,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S3,S1,delta_p2,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S3,S1,delta_p2,3,1,0.3333333333333333,0.3333333333333333,3.5358562300639097e-51,0.3333333333333333,1.0,1.1786187433546365e-51,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S3,S1,delta_p2,5,2,0.4,0.4,3.5358562300639097e-51,0.3333333333333333,1.0,1.1786187433546365e-51,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=2.0__pf=P1__th=1e-09,S3,S2,delta_p2,1,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=2.0__pf=P1__th=1e-09,S3,S2,delta_p2,3,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=2.0__pf=P1__th=1e-09,S3,S2,delta_p2,5,1,0.2,0.2,4.146005081727976e-73,0.3333333333333333,0.5,6.910008469546626e-74,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=2.0__pf=P1__th=3e-09,S3,S2,delta_p2,1,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=2.0__pf=P1__th=3e-09,S3,S2,delta_p2,3,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=2.0__pf=P1__th=3e-09,S3,S2,delta_p2,5,1,0.2,0.2,4.146005081727976e-73,0.3333333333333333,0.5,6.910008469546626e-74,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=20.0__pf=P2__th=1e-08,S3,S1,delta_p2,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=20.0__pf=P2__th=1e-08,S3,S1,delta_p2,3,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=20.0__pf=P2__th=1e-08,S3,S1,delta_p2,5,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=40.0__pf=P2__th=1e-09,S3,S1,delta_p2,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=40.0__pf=P2__th=1e-09,S3,S1,delta_p2,3,1,0.3333333333333333,0.3333333333333333,3.5358562300639097e-51,0.3333333333333333,1.0,1.1786187433546365e-51,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=40.0__pf=P2__th=1e-09,S3,S1,delta_p2,5,2,0.4,0.4,3.5358562300639097e-51,0.3333333333333333,1.0,1.1786187433546365e-51,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=40.0__pf=P3__th=1e-09,S3,S2,delta_p2,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=40.0__pf=P3__th=1e-09,S3,S2,delta_p2,3,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=40.0__pf=P3__th=1e-09,S3,S2,delta_p2,5,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=5.0__pf=P0__th=1e-09,S3,S1,delta_p2,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=5.0__pf=P0__th=1e-09,S3,S1,delta_p2,3,1,0.3333333333333333,0.3333333333333333,3.5358562300639097e-51,0.3333333333333333,1.0,1.1786187433546365e-51,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,t=5.0__pf=P0__th=1e-09,S3,S1,delta_p2,5,2,0.4,0.4,3.5358562300639097e-51,0.3333333333333333,1.0,1.1786187433546365e-51,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=2.0__pf=P1__th=3e-09,S2,S2,delta_p2,1,1,1.0,1.0,1.0,0.5,0.5,0.25,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=2.0__pf=P1__th=3e-09,S2,S2,delta_p2,3,3,1.0,1.0,1.0,0.5,0.5,0.25,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=2.0__pf=P1__th=3e-09,S2,S2,delta_p2,5,5,1.0,1.0,1.0,0.5,0.5,0.25,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=20.0__pf=P2__th=1e-08,S2,S1,delta_p2,1,0,0.0,0.0,0.0,0.5,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=20.0__pf=P2__th=1e-08,S2,S1,delta_p2,3,0,0.0,0.0,0.0,0.5,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=20.0__pf=P2__th=1e-08,S2,S1,delta_p2,5,0,0.0,0.0,0.0,0.5,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P2__th=1e-09,S2,S1,delta_p2,1,0,0.0,0.0,0.0,0.5,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P2__th=1e-09,S2,S1,delta_p2,3,0,0.0,0.0,0.0,0.5,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P2__th=1e-09,S2,S1,delta_p2,5,2,0.4,0.4,4.3808800729242275e-41,0.5,1.0,2.1904400364621137e-41,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P3__th=1e-09,S2,S2,delta_p2,1,0,0.0,0.0,0.0,0.5,1.0,0.0,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P3__th=1e-09,S2,S2,delta_p2,3,0,0.0,0.0,0.0,0.5,1.0,0.0,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P3__th=1e-09,S2,S2,delta_p2,5,0,0.0,0.0,0.0,0.5,1.0,0.0,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p2,1,0,0.0,0.0,0.0,0.5,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p2,3,0,0.0,0.0,0.0,0.5,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p2,5,1,0.2,0.2,1.2494624853707168e-58,0.5,1.0,6.247312426853584e-59,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,t=20.0__pf=P2__th=1e-08,S2,S1,delta_p2,1,0,0.0,0.0,0.0,0.5,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,t=20.0__pf=P2__th=1e-08,S2,S1,delta_p2,3,0,0.0,0.0,0.0,0.5,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,t=20.0__pf=P2__th=1e-08,S2,S1,delta_p2,5,0,0.0,0.0,0.0,0.5,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,t=40.0__pf=P2__th=1e-09,S2,S1,delta_p2,1,0,0.0,0.0,0.0,0.5,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,t=40.0__pf=P2__th=1e-09,S2,S1,delta_p2,3,0,0.0,0.0,0.0,0.5,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,t=40.0__pf=P2__th=1e-09,S2,S1,delta_p2,5,2,0.4,0.4,4.3808800729242275e-41,0.5,1.0,2.1904400364621137e-41,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,t=40.0__pf=P3__th=1e-09,S2,S2,delta_p2,1,0,0.0,0.0,0.0,0.5,1.0,0.0,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,t=40.0__pf=P3__th=1e-09,S2,S2,delta_p2,3,0,0.0,0.0,0.0,0.5,1.0,0.0,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,t=40.0__pf=P3__th=1e-09,S2,S2,delta_p2,5,0,0.0,0.0,0.0,0.5,1.0,0.0,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p2,1,0,0.0,0.0,0.0,0.5,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p2,3,0,0.0,0.0,0.0,0.5,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p2,5,1,0.2,0.2,1.2494624853707168e-58,0.5,1.0,6.247312426853584e-59,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S1,S1,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S1,S1,delta_p2,3,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S1,S1,delta_p2,5,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S1,S2,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S1,S2,delta_p2,3,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S1,S2,delta_p2,5,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S1,S1,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S1,S1,delta_p2,3,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S1,S1,delta_p2,5,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S1,S2,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S1,S2,delta_p2,3,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S1,S2,delta_p2,5,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S1,S1,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S1,S1,delta_p2,3,3,1.0,1.0,0.6558091969183657,1.0,1.0,0.6558091969183657,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S1,S1,delta_p2,5,4,0.8,0.8,0.6558092125590457,1.0,1.0,0.6558092125590457,within_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p2,3,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p2,5,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,weighted,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=10.0__pf=P2__th=1e-09,S3,S3,delta_p,1,1,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,within_branch,weighted,1.25
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=10.0__pf=P2__th=1e-09,S3,S3,delta_p,3,3,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,within_branch,weighted,1.25
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=10.0__pf=P2__th=1e-09,S3,S3,delta_p,5,5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,within_branch,weighted,1.25
