pair_a,pair_b,abs_delta_a,abs_delta_b,same_abs_delta,strength,theta_edge,edge_candidate_flag,expected_flag_by_same_abs_delta,expected_flag_by_strength_threshold,flag_matches_same_abs_delta,flag_matches_strength_threshold,strength_is_one,strength_one_matches_same_abs_delta
2|6,3|5,4,2,false,0.2620039382719885,0.5,0,0,0,true,true,false,true
2|6,4|2,4,2,false,0.26200393827198853,0.5,0,0,0,true,true,false,true
2|6,4|6,4,2,false,0.2620039382719885,0.5,0,0,0,true,true,false,true
2|6,5|3,4,2,false,0.26200393827198853,0.5,0,0,0,true,true,false,true
2|6,6|4,4,2,false,0.26200393827198853,0.5,0,0,0,true,true,false,true
4|0,4|2,4,2,false,0.2620039382719886,0.5,0,0,0,true,true,false,true
4|0,4|6,4,2,false,0.2620039382719886,0.5,0,0,0,true,true,false,true
4|0,5|3,4,2,false,0.2620039382719886,0.5,0,0,0,true,true,false,true
4|0,6|4,4,2,false,0.26200393827198865,0.5,0,0,0,true,true,false,true
5|1,5|3,4,2,false,0.2620039382719886,0.5,0,0,0,true,true,false,true
5|1,6|4,4,2,false,0.26200393827198865,0.5,0,0,0,true,true,false,true
6|2,6|4,4,2,false,0.26200393827198865,0.5,0,0,0,true,true,false,true
0|4,1|4,4,3,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
0|4,2|5,4,3,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
0|4,3|0,4,3,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
0|4,3|6,4,3,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
0|4,4|1,4,3,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
0|4,5|2,4,3,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
0|4,6|3,4,3,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
1|5,2|5,4,3,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
1|5,3|0,4,3,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
1|5,3|6,4,3,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
1|5,4|1,4,3,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
1|5,5|2,4,3,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
1|5,6|3,4,3,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
2|6,3|0,4,3,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
2|6,3|6,4,3,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
2|6,4|1,4,3,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
2|6,5|2,4,3,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
2|6,6|3,4,3,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
4|0,4|1,4,3,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
4|0,5|2,4,3,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
4|0,6|3,4,3,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
5|1,5|2,4,3,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
5|1,6|3,4,3,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
6|2,6|3,4,3,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
0|4,1|5,4,4,true,1.0,0.5,1,1,1,true,true,true,true
0|4,2|6,4,4,true,1.0,0.5,1,1,1,true,true,true,true
0|4,4|0,4,4,true,1.0,0.5,1,1,1,true,true,true,true
0|4,5|1,4,4,true,1.0,0.5,1,1,1,true,true,true,true
0|4,6|2,4,4,true,1.0,0.5,1,1,1,true,true,true,true
1|5,2|6,4,4,true,1.0,0.5,1,1,1,true,true,true,true
1|5,4|0,4,4,true,1.0,0.5,1,1,1,true,true,true,true
1|5,5|1,4,4,true,1.0,0.5,1,1,1,true,true,true,true
1|5,6|2,4,4,true,1.0,0.5,1,1,1,true,true,true,true
2|6,4|0,4,4,true,1.0,0.5,1,1,1,true,true,true,true
2|6,5|1,4,4,true,1.0,0.5,1,1,1,true,true,true,true
2|6,6|2,4,4,true,1.0,0.5,1,1,1,true,true,true,true
4|0,5|1,4,4,true,1.0,0.5,1,1,1,true,true,true,true
4|0,6|2,4,4,true,1.0,0.5,1,1,1,true,true,true,true
5|1,6|2,4,4,true,1.0,0.5,1,1,1,true,true,true,true
0|4,0|5,4,5,false,0.019253805674400652,0.5,0,0,0,true,true,false,true
0|4,1|6,4,5,false,0.019253805674400652,0.5,0,0,0,true,true,false,true
0|4,5|0,4,5,false,0.019253805674400607,0.5,0,0,0,true,true,false,true
0|4,6|1,4,5,false,0.019253805674400607,0.5,0,0,0,true,true,false,true
1|5,1|6,4,5,false,0.019253805674400652,0.5,0,0,0,true,true,false,true
1|5,5|0,4,5,false,0.019253805674400607,0.5,0,0,0,true,true,false,true
1|5,6|1,4,5,false,0.019253805674400607,0.5,0,0,0,true,true,false,true
2|6,5|0,4,5,false,0.019253805674400607,0.5,0,0,0,true,true,false,true
2|6,6|1,4,5,false,0.019253805674400607,0.5,0,0,0,true,true,false,true
4|0,5|0,4,5,false,0.019253805674400642,0.5,0,0,0,true,true,false,true
4|0,6|1,4,5,false,0.019253805674400642,0.5,0,0,0,true,true,false,true
5|1,6|1,4,5,false,0.019253805674400642,0.5,0,0,0,true,true,false,true
0|4,0|6,4,6,false,0.08320353274661693,0.5,0,0,0,true,true,false,true
0|4,6|0,4,6,false,0.08320353274661693,0.5,0,0,0,true,true,false,true
1|5,6|0,4,6,false,0.08320353274661693,0.5,0,0,0,true,true,false,true
2|6,6|0,4,6,false,0.08320353274661693,0.5,0,0,0,true,true,false,true
4|0,6|0,4,6,false,0.08320353274661693,0.5,0,0,0,true,true,false,true
5|1,6|0,4,6,false,0.08320353274661693,0.5,0,0,0,true,true,false,true
0|5,1|0,5,1,false,0.18664400870287973,0.5,0,0,0,true,true,false,true
0|5,1|2,5,1,false,0.1866440087028798,0.5,0,0,0,true,true,false,true
0|5,2|1,5,1,false,0.18664400870287975,0.5,0,0,0,true,true,false,true
0|5,2|3,5,1,false,0.1866440087028798,0.5,0,0,0,true,true,false,true
0|5,3|2,5,1,false,0.18664400870287975,0.5,0,0,0,true,true,false,true
0|5,3|4,5,1,false,0.1866440087028798,0.5,0,0,0,true,true,false,true
0|5,4|3,5,1,false,0.18664400870287975,0.5,0,0,0,true,true,false,true
0|5,4|5,5,1,false,0.1866440087028798,0.5,0,0,0,true,true,false,true
0|5,5|4,5,1,false,0.18664400870287975,0.5,0,0,0,true,true,false,true
0|5,5|6,5,1,false,0.18664400870287973,0.5,0,0,0,true,true,false,true
0|5,6|5,5,1,false,0.18664400870287973,0.5,0,0,0,true,true,false,true
1|6,2|1,5,1,false,0.18664400870287975,0.5,0,0,0,true,true,false,true
1|6,2|3,5,1,false,0.1866440087028798,0.5,0,0,0,true,true,false,true
1|6,3|2,5,1,false,0.18664400870287975,0.5,0,0,0,true,true,false,true
1|6,3|4,5,1,false,0.1866440087028798,0.5,0,0,0,true,true,false,true
1|6,4|3,5,1,false,0.18664400870287975,0.5,0,0,0,true,true,false,true
1|6,4|5,5,1,false,0.1866440087028798,0.5,0,0,0,true,true,false,true
1|6,5|4,5,1,false,0.18664400870287975,0.5,0,0,0,true,true,false,true
1|6,5|6,5,1,false,0.18664400870287973,0.5,0,0,0,true,true,false,true
1|6,6|5,5,1,false,0.18664400870287973,0.5,0,0,0,true,true,false,true
5|0,5|4,5,1,false,0.18664400870287967,0.5,0,0,0,true,true,false,true
5|0,5|6,5,1,false,0.18664400870287964,0.5,0,0,0,true,true,false,true
5|0,6|5,5,1,false,0.18664400870287967,0.5,0,0,0,true,true,false,true
6|1,6|5,5,1,false,0.18664400870287967,0.5,0,0,0,true,true,false,true
0|5,1|3,5,2,false,0.04845091076863317,0.5,0,0,0,true,true,false,true
0|5,2|0,5,2,false,0.04845091076863321,0.5,0,0,0,true,true,false,true
0|5,2|4,5,2,false,0.04845091076863317,0.5,0,0,0,true,true,false,true
0|5,3|1,5,2,false,0.04845091076863317,0.5,0,0,0,true,true,false,true
0|5,3|5,5,2,false,0.04845091076863317,0.5,0,0,0,true,true,false,true
0|5,4|2,5,2,false,0.04845091076863317,0.5,0,0,0,true,true,false,true
0|5,4|6,5,2,false,0.04845091076863321,0.5,0,0,0,true,true,false,true
0|5,5|3,5,2,false,0.04845091076863317,0.5,0,0,0,true,true,false,true
0|5,6|4,5,2,false,0.04845091076863321,0.5,0,0,0,true,true,false,true
1|6,2|0,5,2,false,0.04845091076863321,0.5,0,0,0,true,true,false,true
1|6,2|4,5,2,false,0.04845091076863317,0.5,0,0,0,true,true,false,true
1|6,3|1,5,2,false,0.04845091076863317,0.5,0,0,0,true,true,false,true
1|6,3|5,5,2,false,0.04845091076863317,0.5,0,0,0,true,true,false,true
1|6,4|2,5,2,false,0.04845091076863317,0.5,0,0,0,true,true,false,true
1|6,4|6,5,2,false,0.04845091076863321,0.5,0,0,0,true,true,false,true
1|6,5|3,5,2,false,0.04845091076863317,0.5,0,0,0,true,true,false,true
1|6,6|4,5,2,false,0.04845091076863321,0.5,0,0,0,true,true,false,true
5|0,5|3,5,2,false,0.04845091076863319,0.5,0,0,0,true,true,false,true
5|0,6|4,5,2,false,0.04845091076863321,0.5,0,0,0,true,true,false,true
6|1,6|4,5,2,false,0.04845091076863321,0.5,0,0,0,true,true,false,true
0|5,1|4,5,3,false,0.050057322793776914,0.5,0,0,0,true,true,false,true
0|5,2|5,5,3,false,0.050057322793776914,0.5,0,0,0,true,true,false,true
0|5,3|0,5,3,false,0.050057322793776914,0.5,0,0,0,true,true,false,true
0|5,3|6,5,3,false,0.050057322793776914,0.5,0,0,0,true,true,false,true
0|5,4|1,5,3,false,0.050057322793776914,0.5,0,0,0,true,true,false,true
0|5,5|2,5,3,false,0.050057322793776914,0.5,0,0,0,true,true,false,true
0|5,6|3,5,3,false,0.050057322793776914,0.5,0,0,0,true,true,false,true
1|6,2|5,5,3,false,0.050057322793776914,0.5,0,0,0,true,true,false,true
1|6,3|0,5,3,false,0.050057322793776914,0.5,0,0,0,true,true,false,true
1|6,3|6,5,3,false,0.050057322793776914,0.5,0,0,0,true,true,false,true
1|6,4|1,5,3,false,0.050057322793776914,0.5,0,0,0,true,true,false,true
1|6,5|2,5,3,false,0.050057322793776914,0.5,0,0,0,true,true,false,true
1|6,6|3,5,3,false,0.050057322793776914,0.5,0,0,0,true,true,false,true
5|0,5|2,5,3,false,0.05005732279377694,0.5,0,0,0,true,true,false,true
5|0,6|3,5,3,false,0.05005732279377694,0.5,0,0,0,true,true,false,true
6|1,6|3,5,3,false,0.05005732279377694,0.5,0,0,0,true,true,false,true
0|5,1|5,5,4,false,0.019253805674400652,0.5,0,0,0,true,true,false,true
0|5,2|6,5,4,false,0.019253805674400652,0.5,0,0,0,true,true,false,true
0|5,4|0,5,4,false,0.01925380567440067,0.5,0,0,0,true,true,false,true
0|5,5|1,5,4,false,0.01925380567440067,0.5,0,0,0,true,true,false,true
0|5,6|2,5,4,false,0.01925380567440067,0.5,0,0,0,true,true,false,true
1|6,2|6,5,4,false,0.019253805674400652,0.5,0,0,0,true,true,false,true
1|6,4|0,5,4,false,0.01925380567440067,0.5,0,0,0,true,true,false,true
1|6,5|1,5,4,false,0.01925380567440067,0.5,0,0,0,true,true,false,true
1|6,6|2,5,4,false,0.01925380567440067,0.5,0,0,0,true,true,false,true
5|0,5|1,5,4,false,0.019253805674400642,0.5,0,0,0,true,true,false,true
5|0,6|2,5,4,false,0.019253805674400642,0.5,0,0,0,true,true,false,true
6|1,6|2,5,4,false,0.019253805674400642,0.5,0,0,0,true,true,false,true
0|5,1|6,5,5,true,1.0,0.5,1,1,1,true,true,true,true
0|5,5|0,5,5,true,1.0,0.5,1,1,1,true,true,true,true
0|5,6|1,5,5,true,1.0,0.5,1,1,1,true,true,true,true
1|6,5|0,5,5,true,1.0,0.5,1,1,1,true,true,true,true
1|6,6|1,5,5,true,1.0,0.5,1,1,1,true,true,true,true
5|0,6|1,5,5,true,1.0,0.5,1,1,1,true,true,true,true
0|5,0|6,5,6,false,0.006936140120339746,0.5,0,0,0,true,true,false,true
0|5,6|0,5,6,false,0.006936140120339703,0.5,0,0,0,true,true,false,true
1|6,6|0,5,6,false,0.006936140120339703,0.5,0,0,0,true,true,false,true
5|0,6|0,5,6,false,0.006936140120339746,0.5,0,0,0,true,true,false,true
0|6,1|0,6,1,false,0.08054800671397029,0.5,0,0,0,true,true,false,true
0|6,1|2,6,1,false,0.08054800671397029,0.5,0,0,0,true,true,false,true
0|6,2|1,6,1,false,0.08054800671397029,0.5,0,0,0,true,true,false,true
0|6,2|3,6,1,false,0.08054800671397029,0.5,0,0,0,true,true,false,true
0|6,3|2,6,1,false,0.08054800671397029,0.5,0,0,0,true,true,false,true
0|6,3|4,6,1,false,0.08054800671397029,0.5,0,0,0,true,true,false,true
0|6,4|3,6,1,false,0.08054800671397029,0.5,0,0,0,true,true,false,true
0|6,4|5,6,1,false,0.08054800671397029,0.5,0,0,0,true,true,false,true
0|6,5|4,6,1,false,0.08054800671397029,0.5,0,0,0,true,true,false,true
0|6,5|6,6,1,false,0.08054800671397029,0.5,0,0,0,true,true,false,true
0|6,6|5,6,1,false,0.08054800671397029,0.5,0,0,0,true,true,false,true
6|0,6|5,6,1,false,0.08054800671397025,0.5,0,0,0,true,true,false,true
0|6,1|3,6,2,false,0.34091958020143315,0.5,0,0,0,true,true,false,true
0|6,2|0,6,2,false,0.34091958020143315,0.5,0,0,0,true,true,false,true
0|6,2|4,6,2,false,0.34091958020143315,0.5,0,0,0,true,true,false,true
0|6,3|1,6,2,false,0.34091958020143315,0.5,0,0,0,true,true,false,true
0|6,3|5,6,2,false,0.34091958020143315,0.5,0,0,0,true,true,false,true
0|6,4|2,6,2,false,0.34091958020143315,0.5,0,0,0,true,true,false,true
0|6,4|6,6,2,false,0.3409195802014331,0.5,0,0,0,true,true,false,true
0|6,5|3,6,2,false,0.34091958020143315,0.5,0,0,0,true,true,false,true
0|6,6|4,6,2,false,0.34091958020143315,0.5,0,0,0,true,true,false,true
6|0,6|4,6,2,false,0.34091958020143304,0.5,0,0,0,true,true,false,true
0|6,1|4,6,3,false,0.24964190505984396,0.5,0,0,0,true,true,false,true
0|6,2|5,6,3,false,0.24964190505984396,0.5,0,0,0,true,true,false,true
0|6,3|0,6,3,false,0.2496419050598439,0.5,0,0,0,true,true,false,true
0|6,3|6,6,3,false,0.24964190505984396,0.5,0,0,0,true,true,false,true
0|6,4|1,6,3,false,0.2496419050598439,0.5,0,0,0,true,true,false,true
0|6,5|2,6,3,false,0.2496419050598439,0.5,0,0,0,true,true,false,true
0|6,6|3,6,3,false,0.2496419050598439,0.5,0,0,0,true,true,false,true
6|0,6|3,6,3,false,0.2496419050598439,0.5,0,0,0,true,true,false,true
0|6,1|5,6,4,false,0.08320353274661693,0.5,0,0,0,true,true,false,true
0|6,2|6,6,4,false,0.08320353274661693,0.5,0,0,0,true,true,false,true
0|6,4|0,6,4,false,0.08320353274661697,0.5,0,0,0,true,true,false,true
0|6,5|1,6,4,false,0.08320353274661697,0.5,0,0,0,true,true,false,true
0|6,6|2,6,4,false,0.08320353274661697,0.5,0,0,0,true,true,false,true
6|0,6|2,6,4,false,0.08320353274661693,0.5,0,0,0,true,true,false,true
0|6,1|6,6,5,false,0.006936140120339746,0.5,0,0,0,true,true,false,true
0|6,5|0,6,5,false,0.006936140120339733,0.5,0,0,0,true,true,false,true
0|6,6|1,6,5,false,0.006936140120339733,0.5,0,0,0,true,true,false,true
6|0,6|1,6,5,false,0.006936140120339746,0.5,0,0,0,true,true,false,true
0|6,6|0,6,6,true,1.0,0.5,1,1,1,true,true,true,true
