run_id,t,p_family,alpha,n_nodes,n_pairs,I_net,I_abs,f_pos,f_neg,f_zero,mean_kpos,mean_kneg,sum_kpos,sum_kneg,lambda_max_kpos,lambda_max_kneg,lambda_max_kabs,sign_imbalance,source_peak_flag,source_feature,finite_fraction
M33_V0_alpha_peak_robustness,5.0,P2,0.8,7,21,-9.742719240960276e-10,6.498199983419018e-08,0.42857142857142855,0.5714285714285714,0.0,3.200386395504708e-08,3.2978135879143105e-08,6.720811430559887e-07,6.925408534620052e-07,3.177824484077247e-07,2.971353873699587e-07,4.72287256649837e-07,0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,0.9,7,21,9.484512535418865e-11,7.238891214968979e-08,0.5714285714285714,0.42857142857142855,0.0,3.624187863752199e-08,3.61470335121678e-08,7.610794513879617e-07,7.590877037555238e-07,3.302717461078981e-07,3.804296840277836e-07,5.498334138683831e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.0,7,21,-3.624782875317923e-08,6.744637528697081e-08,0.2857142857142857,0.7142857142857143,0.0,1.5599273266895788e-08,5.184710202007502e-08,3.2758473860481155e-07,1.0887891424215753e-06,1.780677067425149e-07,4.656027134638531e-07,5.259198627841553e-07,0.4285714285714286,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.1,7,21,-3.1129451020011996e-08,6.580225657383957e-08,0.42857142857142855,0.5714285714285714,0.0,1.7336402776913786e-08,4.846585379692578e-08,3.640644583151895e-07,1.0177829297354415e-06,1.88747322672497e-07,5.092862401402338e-07,5.560717637278699e-07,0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.2,7,21,-5.4498845329966413e-08,7.722652843899227e-08,0.5238095238095238,0.47619047619047616,0.0,1.1363841554512929e-08,6.586268688447935e-08,2.386406726447715e-07,1.3831164245740662e-06,8.749827624724331e-08,6.449454490242705e-07,6.537438142968231e-07,-0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.3,7,21,-6.600713722082366e-08,8.322754717708042e-08,0.3333333333333333,0.6666666666666666,0.0,8.610204978128387e-09,7.461734219895203e-08,1.808143045406961e-07,1.5669641861779928e-06,9.191073219310501e-08,6.649925950473131e-07,6.763052716623297e-07,0.3333333333333333,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.32,7,21,-4.975076048104122e-08,8.02200192266874e-08,0.47619047619047616,0.5238095238095238,0.0,1.5234629372823085e-08,6.49853898538643e-08,3.199272168292848e-07,1.3646931869311504e-06,1.030173875784907e-07,6.37346184873056e-07,6.54078891860681e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.34,7,21,-4.760706893139823e-08,7.91825597199553e-08,0.47619047619047616,0.5238095238095238,0.0,1.5787745394278538e-08,6.339481432567676e-08,3.3154265327984926e-07,1.331291100839212e-06,1.4636291304065523e-07,6.133602639134332e-07,6.393328530733571e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.36,7,21,-4.947992950357394e-08,8.194589700671474e-08,0.2857142857142857,0.7142857142857143,0.0,1.6232983751570404e-08,6.571291325514435e-08,3.4089265878297845e-07,1.3799711783580313e-06,1.6893007118111109e-07,5.926417072501977e-07,6.207383034145399e-07,0.4285714285714286,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.38,7,21,-3.5259120051155e-08,7.09302079531684e-08,0.42857142857142855,0.5714285714285714,0.0,1.7835543951006696e-08,5.30946640021617e-08,3.7454642297114066e-07,1.1149879440453957e-06,1.4294615897558653e-07,5.519525017119445e-07,5.768588540876103e-07,0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.4,7,21,-2.5153239536990235e-08,7.569201286978262e-08,0.42857142857142855,0.5714285714285714,0.0,2.5269386666396187e-08,5.042262620338642e-08,5.3065711999432e-07,1.058875150271115e-06,2.129169907396386e-07,5.246777201563573e-07,5.79613334455132e-07,0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.42,7,21,-3.6036146292849524e-08,6.666186908400192e-08,0.2857142857142857,0.7142857142857143,0.0,1.5312861395576197e-08,5.134900768842572e-08,3.215700893071001e-07,1.07832916145694e-06,1.8245074872735964e-07,5.060795600925238e-07,5.541297133231449e-07,0.4285714285714286,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.44,7,21,-4.220960177148654e-08,7.300966933921546e-08,0.3333333333333333,0.6666666666666666,0.0,1.540003378386446e-08,5.7609635555350995e-08,3.234007094611536e-07,1.209802346662371e-06,1.5566377442706436e-07,4.996699300856404e-07,5.44238788415499e-07,0.3333333333333333,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.46,7,21,-3.280784670628237e-08,6.370751993768577e-08,0.42857142857142855,0.5714285714285714,0.0,1.54498366157017e-08,4.825768332198407e-08,3.244465689297357e-07,1.0134113497616655e-06,1.1548247596355956e-07,4.74245241623184e-07,5.023204881467347e-07,0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.48,7,21,-3.2621353833302604e-08,6.398112325741497e-08,0.42857142857142855,0.5714285714285714,0.0,1.5679884712056184e-08,4.830123854535879e-08,3.292775789531799e-07,1.0143260094525345e-06,1.1220133920876102e-07,4.658887679581542e-07,5.002018558113274e-07,0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.5,7,21,-4.028796217123541e-08,6.963626304947157e-08,0.2857142857142857,0.7142857142857143,0.0,1.4674150439118077e-08,5.496211261035349e-08,3.081571592214796e-07,1.1542043648174233e-06,1.49597338977218e-07,4.724581383998626e-07,5.235398576556403e-07,0.4285714285714286,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.52,7,21,-3.086448371826447e-08,6.65750265493504e-08,0.38095238095238093,0.6190476190476191,0.0,1.7855271415542972e-08,4.8719755133807436e-08,3.749606997264024e-07,1.0231148578099562e-06,1.9367594044936878e-07,4.5767576531755916e-07,5.264746866197612e-07,0.23809523809523814,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.54,7,21,-1.4331565264009947e-08,7.652543561295058e-08,0.6190476190476191,0.38095238095238093,0.0,3.109693517447032e-08,4.5428500438480266e-08,6.530356386638767e-07,9.539985092080856e-07,2.6506654944997154e-07,4.514162293928536e-07,5.598914949683941e-07,-0.23809523809523814,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.56,7,21,-1.1729747915542623e-08,7.724116244224419e-08,0.5714285714285714,0.42857142857142855,0.0,3.2755707263350784e-08,4.4485455178893405e-08,6.878698525303664e-07,9.341945587567615e-07,3.139485766339256e-07,4.438678348927297e-07,5.720349796660393e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.58,7,21,-9.593469998205858e-09,8.636034802807467e-08,0.47619047619047616,0.5238095238095238,0.0,3.838343901493441e-08,4.797690901314027e-08,8.060522193136226e-07,1.0075150892759456e-06,3.4135021385865747e-07,4.373258498142146e-07,5.95630635633368e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.6,7,21,3.482621272735561e-11,7.505806748856929e-08,0.6666666666666666,0.3333333333333333,0.0,3.754644685064832e-08,3.751162063792097e-08,7.884753838636148e-07,7.877440333963403e-07,3.349484700739553e-07,3.98793443816704e-07,5.652470610635913e-07,-0.3333333333333333,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.62,7,21,-3.1321592444914964e-09,6.836395789229638e-08,0.5714285714285714,0.42857142857142855,0.0,3.2615899323902444e-08,3.574805856839394e-08,6.849338858019513e-07,7.507092299362727e-07,3.2634282715004837e-07,3.719570528493013e-07,5.36926272652041e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.64,7,21,-1.4593713255986511e-08,6.714186708917061e-08,0.38095238095238093,0.6190476190476191,0.0,2.627407691659205e-08,4.086779017257856e-08,5.517556152484331e-07,8.582235936241498e-07,3.294149056246439e-07,3.6091487286797347e-07,5.276577034374957e-07,0.23809523809523814,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.66,7,21,-7.339961004976504e-09,7.015783081376274e-08,0.47619047619047616,0.5238095238095238,0.0,3.140893490439312e-08,3.8748895909369624e-08,6.595876329922555e-07,8.137268140967621e-07,3.340901848752732e-07,3.421547537559379e-07,5.367702817614267e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.68,7,21,7.776893598453554e-09,7.654077490184844e-08,0.6666666666666666,0.3333333333333333,0.0,4.2158834250151e-08,3.4381940651697446e-08,8.85335519253171e-07,7.220207536856463e-07,3.406832643810806e-07,3.2011663831096053e-07,5.377397460718296e-07,-0.3333333333333333,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.7,7,21,4.627396228457266e-09,6.794585674360374e-08,0.6190476190476191,0.38095238095238093,0.0,3.62866264860305e-08,3.1659230257573236e-08,7.620191562066406e-07,6.64843835409038e-07,3.270954947943321e-07,2.977682717174131e-07,4.972306688111454e-07,-0.23809523809523814,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.72,7,21,-1.2476355155111443e-09,6.315307226273418e-08,0.42857142857142855,0.5714285714285714,0.0,3.095271837361152e-08,3.2200353889122663e-08,6.500070858458419e-07,6.762074316715759e-07,3.1359458703561165e-07,2.9478774316655963e-07,4.6425917870529293e-07,0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.74,7,21,9.292960567302028e-09,6.068597021630059e-08,0.42857142857142855,0.5714285714285714,0.0,3.4989465391801306e-08,2.569650482449928e-08,7.347787732278274e-07,5.396266013144848e-07,3.0678953361395067e-07,2.6138715402230686e-07,4.4548483809536116e-07,0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.76,7,21,1.4842765934801734e-08,6.684175095160454e-08,0.5714285714285714,0.42857142857142855,0.0,4.084225844320314e-08,2.5999492508401405e-08,8.57687427307266e-07,5.459893426764295e-07,3.204165358979524e-07,2.4854834799735093e-07,4.572109182150455e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.78,7,21,1.8800828735846763e-09,6.10622650783964e-08,0.38095238095238093,0.6190476190476191,0.0,3.147117397599054e-08,2.9591091102405862e-08,6.608946534958013e-07,6.214129131505231e-07,2.945897498366561e-07,2.431093212613194e-07,4.2302666513522274e-07,0.23809523809523814,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.8,7,21,-8.053556469108341e-09,5.174045309136275e-08,0.38095238095238093,0.6190476190476191,0.0,2.1843448311127205e-08,2.9897004780235546e-08,4.587124145336713e-07,6.278371003849465e-07,2.391756441760437e-07,2.3290816693210785e-07,3.641812062495846e-07,0.23809523809523814,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.82,7,21,-8.652302825489975e-09,5.167603229497442e-08,0.47619047619047616,0.5238095238095238,0.0,2.1511864734742224e-08,3.01641675602322e-08,4.517491594295867e-07,6.334475187648762e-07,1.8341279684069614e-07,2.2504863908453162e-07,3.4005255869761294e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.84,7,21,-1.680989484934875e-08,4.8234913875189775e-08,0.47619047619047616,0.5238095238095238,0.0,1.5712509512920512e-08,3.252240436226926e-08,3.299626997713308e-07,6.829704916076545e-07,1.3441743488027168e-07,2.3816183095528588e-07,3.1977033350156056e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.86,7,21,-2.8401880749600845e-08,5.0484015125068927e-08,0.38095238095238093,0.6190476190476191,0.0,1.104106718773404e-08,3.944294793733488e-08,2.3186241094241486e-07,8.283019066840326e-07,9.071797312239732e-08,2.6113862724460487e-07,3.204956180512967e-07,0.23809523809523814,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.88,7,21,-2.892775438660124e-08,4.37048137153488e-08,0.38095238095238093,0.6190476190476191,0.0,7.388529664373782e-09,3.631628405097502e-08,1.5515912295184942e-07,7.626419650704755e-07,6.276158323096526e-08,2.4404989371527994e-07,2.7685732517900394e-07,0.23809523809523814,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,1.9,7,21,-2.6291400916295207e-08,4.823216134969636e-08,0.47619047619047616,0.5238095238095238,0.0,1.0970380216700578e-08,3.7261781132995786e-08,2.3037798455071215e-07,7.824974037929115e-07,8.569970082870786e-08,2.5307707727597606e-07,3.064612473105038e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,2.0,7,21,-1.2785605677658973e-08,6.534167377803028e-08,0.38095238095238093,0.6190476190476191,0.0,2.6278034050185653e-08,3.9063639727844624e-08,5.518387150538987e-07,8.203364342847371e-07,1.8111320741986759e-07,3.2654468261368697e-07,4.450850677361225e-07,0.23809523809523814,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,2.1,7,21,-1.501165514842142e-08,7.181439274254904e-08,0.38095238095238093,0.6190476190476191,0.0,2.840136879706381e-08,4.3413023945485225e-08,5.9642874473834e-07,9.116735028551898e-07,2.5476159691200446e-07,4.2083075795602654e-07,5.369673719130896e-07,0.23809523809523814,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,2.2,7,21,1.3528371240659125e-08,8.498547986760705e-08,0.5714285714285714,0.42857142857142855,0.0,4.925692555413309e-08,3.572855431347397e-08,1.0343954366367949e-06,7.502996405829533e-07,3.869883572926216e-07,3.156910423732693e-07,5.913956807234055e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,2.3,7,21,1.7927712184085645e-08,6.295150781375041e-08,0.5238095238095238,0.47619047619047616,0.0,4.0439609998918026e-08,2.2511897814832385e-08,8.492318099772786e-07,4.7274985411148007e-07,3.971578309230612e-07,1.8675236104886611e-07,5.002565567799784e-07,-0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,2.4,7,21,3.9941259577477794e-08,7.809670225962001e-08,0.5714285714285714,0.42857142857142855,0.0,5.90189809185489e-08,1.9077721341071108e-08,1.239398599289527e-06,4.006321481624933e-07,4.726194278839698e-07,1.661917023056859e-07,6.005514044525856e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,2.5,7,21,1.611784457321904e-08,9.658265986150557e-08,0.47619047619047616,0.5238095238095238,0.0,5.6350252217362305e-08,4.0232407644143264e-08,1.1833552965646085e-06,8.448805605270086e-07,5.238172932624871e-07,2.799464583330814e-07,7.250644468111448e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,2.6,7,21,3.54674918896149e-08,7.76770425320579e-08,0.47619047619047616,0.5238095238095238,0.0,5.65722672108364e-08,2.11047753212215e-08,1.1880176114275644e-06,4.432002817456515e-07,4.908933807141957e-07,1.7318498399355235e-07,6.342377268661563e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,2.7,7,21,3.165986265304928e-08,7.130589481466748e-08,0.7142857142857143,0.2857142857142857,0.0,5.148287873385838e-08,1.9823016080809094e-08,1.081140453411026e-06,4.1628333769699096e-07,4.2368831540310455e-07,1.7934388986890851e-07,5.345663949834315e-07,-0.4285714285714286,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,2.8,7,21,1.9295312717211578e-08,7.690060585712503e-08,0.6190476190476191,0.38095238095238093,0.0,4.8097959287168305e-08,2.8802646569956727e-08,1.0100571450305344e-06,6.048555779690913e-07,3.9004413740264165e-07,2.8120884021682947e-07,5.616298609835428e-07,-0.23809523809523814,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,2.9,7,21,-1.1639771643470601e-08,6.836178883951591e-08,0.38095238095238093,0.6190476190476191,0.0,2.8361008598022652e-08,4.0000780241493254e-08,5.955811805584757e-07,8.400163850713583e-07,2.8091853369192536e-07,3.799592207901954e-07,5.311008448423293e-07,0.23809523809523814,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,5.0,P2,3.0,7,21,-5.420823469290593e-09,6.121364048449901e-08,0.42857142857142855,0.5714285714285714,0.0,2.7896408507604205e-08,3.3317231976894795e-08,5.858245786596883e-07,6.996618715147907e-07,2.1090766657310898e-07,3.5001936030605456e-07,4.4647646216009006e-07,0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,0.3,7,21,-2.690259433773105e-08,5.03213754466823e-08,0.47619047619047616,0.5238095238095238,0.0,1.1709390554475623e-08,3.8611984892206674e-08,2.458972016439881e-07,8.108516827363401e-07,8.475619180889259e-08,2.5965108669259464e-07,3.207831799170643e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,0.4,7,21,-9.742719240960276e-10,6.498199983419018e-08,0.42857142857142855,0.5714285714285714,0.0,3.200386395504708e-08,3.2978135879143105e-08,6.720811430559887e-07,6.925408534620052e-07,3.177824484077247e-07,2.971353873699587e-07,4.72287256649837e-07,0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,0.5,7,21,-3.624782875317923e-08,6.744637528697081e-08,0.2857142857142857,0.7142857142857143,0.0,1.5599273266895788e-08,5.184710202007502e-08,3.2758473860481155e-07,1.0887891424215753e-06,1.780677067425149e-07,4.656027134638531e-07,5.259198627841553e-07,0.4285714285714286,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,0.6,7,21,-5.4498845329966413e-08,7.722652843899227e-08,0.5238095238095238,0.47619047619047616,0.0,1.1363841554512929e-08,6.586268688447935e-08,2.386406726447715e-07,1.3831164245740662e-06,8.749827624724331e-08,6.449454490242705e-07,6.537438142968231e-07,-0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,0.7,7,21,-2.5153239536990235e-08,7.569201286978262e-08,0.42857142857142855,0.5714285714285714,0.0,2.5269386666396187e-08,5.042262620338642e-08,5.3065711999432e-07,1.058875150271115e-06,2.129169907396386e-07,5.246777201563573e-07,5.79613334455132e-07,0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,0.8,7,21,3.482621272735561e-11,7.505806748856929e-08,0.6666666666666666,0.3333333333333333,0.0,3.754644685064832e-08,3.751162063792097e-08,7.884753838636148e-07,7.877440333963403e-07,3.349484700739553e-07,3.98793443816704e-07,5.652470610635913e-07,-0.3333333333333333,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,0.9,7,21,-8.053556469108341e-09,5.174045309136275e-08,0.38095238095238093,0.6190476190476191,0.0,2.1843448311127205e-08,2.9897004780235546e-08,4.587124145336713e-07,6.278371003849465e-07,2.391756441760437e-07,2.3290816693210785e-07,3.641812062495846e-07,0.23809523809523814,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,1.0,7,21,-1.2785605677658973e-08,6.534167377803028e-08,0.38095238095238093,0.6190476190476191,0.0,2.6278034050185653e-08,3.9063639727844624e-08,5.518387150538987e-07,8.203364342847371e-07,1.8111320741986759e-07,3.2654468261368697e-07,4.450850677361225e-07,0.23809523809523814,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,1.1,7,21,1.3528371240659125e-08,8.498547986760705e-08,0.5714285714285714,0.42857142857142855,0.0,4.925692555413309e-08,3.572855431347397e-08,1.0343954366367949e-06,7.502996405829533e-07,3.869883572926216e-07,3.156910423732693e-07,5.913956807234055e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,1.2,7,21,3.9941259577477794e-08,7.809670225962001e-08,0.5714285714285714,0.42857142857142855,0.0,5.90189809185489e-08,1.9077721341071108e-08,1.239398599289527e-06,4.006321481624933e-07,4.726194278839698e-07,1.661917023056859e-07,6.005514044525856e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,1.3,7,21,3.54674918896149e-08,7.76770425320579e-08,0.47619047619047616,0.5238095238095238,0.0,5.65722672108364e-08,2.11047753212215e-08,1.1880176114275644e-06,4.432002817456515e-07,4.908933807141957e-07,1.7318498399355235e-07,6.342377268661563e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,1.32,7,21,3.6329627055663715e-08,7.0844637124655e-08,0.5714285714285714,0.42857142857142855,0.0,5.3587132090159356e-08,1.725750503449564e-08,1.1253297738933465e-06,3.624076057244085e-07,4.574178998113159e-07,1.658762932096766e-07,5.739014464499042e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,1.34,7,21,3.0859328212942876e-08,6.951506800415392e-08,0.6666666666666666,0.3333333333333333,0.0,5.01871981085484e-08,1.9327869895605526e-08,1.0539311602795164e-06,4.0588526780771603e-07,4.3623358229037444e-07,1.7934292805849456e-07,5.558049466028793e-07,-0.3333333333333333,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,1.36,7,21,2.207221927783647e-08,6.270186368472076e-08,0.6190476190476191,0.38095238095238093,0.0,4.238704148127861e-08,2.031482220344214e-08,8.901278711068508e-07,4.2661126627228495e-07,4.017558831882686e-07,1.759841697605463e-07,5.000147028443877e-07,-0.23809523809523814,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,1.38,7,21,1.5189038459219425e-08,7.02566791134926e-08,0.47619047619047616,0.5238095238095238,0.0,4.272285878635601e-08,2.753382032713659e-08,8.971800345134763e-07,5.782102268698684e-07,3.914878069309377e-07,2.1390273997383617e-07,5.274461146894425e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,1.4,7,21,1.9295312717211578e-08,7.690060585712503e-08,0.6190476190476191,0.38095238095238093,0.0,4.8097959287168305e-08,2.8802646569956727e-08,1.0100571450305344e-06,6.048555779690913e-07,3.9004413740264165e-07,2.8120884021682947e-07,5.616298609835428e-07,-0.23809523809523814,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,1.42,7,21,1.1839790053240064e-08,8.481644380111994e-08,0.5714285714285714,0.42857142857142855,0.0,4.8328116927180004e-08,3.648832687393994e-08,1.01489045547078e-06,7.662548643527388e-07,3.7629786128630357e-07,3.3126029896029966e-07,5.914766650313338e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,1.44,7,21,-6.5088341759364704e-09,6.54621443537939e-08,0.38095238095238093,0.6190476190476191,0.0,2.947665508892871e-08,3.598548926486518e-08,6.190097568675029e-07,7.556952745621688e-07,3.024195291217793e-07,3.585185360070557e-07,5.300017936796167e-07,0.23809523809523814,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,1.46,7,21,-1.3825035080833417e-08,7.093905117624114e-08,0.38095238095238093,0.6190476190476191,0.0,2.8557008047703858e-08,4.2382043128537275e-08,5.99697169001781e-07,8.900229056992828e-07,2.6151170607320796e-07,4.1454322831908267e-07,5.376605717653393e-07,0.23809523809523814,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,1.48,7,21,-1.309952499824627e-08,6.635581765889285e-08,0.42857142857142855,0.5714285714285714,0.0,2.662814633032329e-08,3.972767132856956e-08,5.591910729367891e-07,8.342810978999608e-07,2.3061076439238626e-07,3.930814599696819e-07,4.886616115067978e-07,0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,1.5,7,21,-5.420823469290593e-09,6.121364048449901e-08,0.42857142857142855,0.5714285714285714,0.0,2.7896408507604205e-08,3.3317231976894795e-08,5.858245786596883e-07,6.996618715147907e-07,2.1090766657310898e-07,3.5001936030605456e-07,4.4647646216009006e-07,0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,1.52,7,21,-9.500222864191926e-09,6.000564869781025e-08,0.47619047619047616,0.5238095238095238,0.0,2.5252712916809164e-08,3.475293578100109e-08,5.303069712529924e-07,7.298116514010229e-07,1.725591854365051e-07,3.046751196394651e-07,4.1561018912265397e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,1.54,7,21,-1.4569696488369202e-08,5.1260146503176386e-08,0.47619047619047616,0.5238095238095238,0.0,1.8345225007403593e-08,3.2914921495772796e-08,3.8524972515547543e-07,6.912133514112287e-07,1.252055720226952e-07,2.6439334428555403e-07,3.362345220748611e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,1.56,7,21,-2.6522172037237146e-08,4.9835190456618253e-08,0.47619047619047616,0.5238095238095238,0.0,1.1656509209690552e-08,3.81786812469277e-08,2.447866934035016e-07,8.017523061854817e-07,8.929898433281295e-08,2.574059698090561e-07,3.170086101406509e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,1.58,7,21,-2.987335932677336e-08,4.8680856440038246e-08,0.3333333333333333,0.6666666666666666,0.0,9.403748556632444e-09,3.92771078834058e-08,1.9747871968928132e-07,8.248192655515218e-07,7.483882766822388e-08,2.6110136524547566e-07,3.11279337014852e-07,0.3333333333333333,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,1.6,7,21,-1.0006015306011736e-08,5.0223969554885983e-08,0.5238095238095238,0.47619047619047616,0.0,2.010897712443712e-08,3.0114992430448855e-08,4.2228851961317957e-07,6.32414841039426e-07,1.6452218980921133e-07,2.2814678002257643e-07,3.309261273367059e-07,-0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,1.62,7,21,-2.8283119298917864e-09,5.8341427404897425e-08,0.38095238095238093,0.6190476190476191,0.0,2.775655773750282e-08,3.0584869667394604e-08,5.828877124875592e-07,6.422822630152867e-07,2.797413243431964e-07,2.462074695794009e-07,4.06784125696033e-07,0.23809523809523814,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,1.64,7,21,1.3172866662376097e-08,6.264344315215938e-08,0.5238095238095238,0.47619047619047616,0.0,3.790815490726774e-08,2.473528824489164e-08,7.960712530526225e-07,5.194410531427244e-07,3.096247149573916e-07,2.5672661820078525e-07,4.491630780797782e-07,-0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P2,1.66,7,21,1.3559519301285215e-09,6.517779097919539e-08,0.47619047619047616,0.5238095238095238,0.0,3.326687145466195e-08,3.1910919524533435e-08,6.98604300547901e-07,6.701293100152021e-07,3.2187673200667687e-07,2.9384281425213104e-07,4.812819052507805e-07,0.04761904761904767,0,lambda_max_kneg,1.0
