row_id,galaxy_id,radius_kpc,vobs_km_s,vgas_km_s,vdisk_km_s_ml1,vbul_km_s_ml1,gobs_m_per_s2,log10_gobs,vbar_ml1_km_s_preparatory,gbar_status,mass_to_light_assumption_required,claim_boundary
144,ESO444-G084,1.29,47.80,16.45,14.54,0.00,5.7400481796077998e-11,-10.241084462297149,21.954819516452417,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
145,ESO444-G084,1.81,52.80,19.03,13.66,0.00,4.9915879194942417e-11,-10.301761275023699,23.4251253998778,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
146,ESO444-G084,2.32,58.00,20.09,12.28,0.00,4.6991299696943291e-11,-10.327982542987163,23.545838273461406,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
147,ESO444-G084,3.39,63.10,17.39,9.97,0.00,3.8063478544674271e-11,-10.419491524936952,20.045273757172787,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
148,ESO444-G084,4.44,62.70,14.45,8.53,0.00,2.8694691920720132e-11,-10.542198433675326,16.779851012449424,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
149,ESO563-G021,0.45,18.90,0.00,65.19,0.00,2.5725305999609363e-11,-10.589639450650994,65.189999999999998,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
150,ESO563-G021,1.34,58.30,0.00,120.17,0.00,8.2201882978354899e-11,-10.085118234068918,120.17,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
151,ESO563-G021,2.23,74.10,0.00,137.48,0.00,7.9795979059524715e-11,-10.098018992311642,137.47999999999999,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
152,ESO563-G021,3.12,119.00,0.00,146.18,0.00,1.4709190871096682e-10,-9.8324112164555189,146.18000000000001,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
153,ESO563-G021,4.01,141.00,0.00,157.86,0.00,1.6067314975921051e-10,-9.7940566925315604,157.86000000000001,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
154,ESO563-G021,4.90,195.00,0.00,175.79,0.00,2.514910866961673e-10,-9.5994774025256167,175.78999999999999,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
155,ESO563-G021,5.79,227.00,0.00,199.19,0.00,2.8841816235885787e-10,-9.5399773945633299,199.19,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
156,ESO563-G021,6.69,246.00,0.00,217.87,0.00,2.9315246559045619e-10,-9.5329064487832031,217.87,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
157,ESO563-G021,7.58,268.00,0.00,228.65,0.00,3.0707880169531935e-10,-9.512750162796614,228.65000000000001,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
158,ESO563-G021,8.47,283.00,0.00,241.76,0.00,3.0643538667332909e-10,-9.513661084504264,241.75999999999999,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
159,ESO563-G021,10.23,291.00,0.00,260.94,0.00,2.6826239590365422e-10,-9.5714402009624848,260.94,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
160,ESO563-G021,12.06,310.00,0.04,275.04,0.00,2.5824120208590668e-10,-9.5879744653577248,275.04000290866787,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
161,ESO563-G021,13.44,310.00,0.40,277.98,0.00,2.3172536437172879e-10,-9.6350264262714003,277.98028779033956,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
162,ESO563-G021,15.18,310.00,3.11,282.25,0.00,2.0516395896943574e-10,-9.6878989291130537,282.2671334038024,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
163,ESO563-G021,16.83,314.00,15.18,283.33,0.00,1.8985613477246384e-10,-9.7215753650515317,283.73635879104393,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
164,ESO563-G021,18.56,317.00,22.91,276.47,0.00,1.7546480065569763e-10,-9.7558099926694783,277.41760758827121,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
165,ESO563-G021,20.30,319.00,33.06,272.19,0.00,1.6245563609514683e-10,-9.7892652170209882,274.19037127514162,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
166,ESO563-G021,21.94,318.00,33.62,273.00,0.00,1.4937126930983223e-10,-9.8257329284919646,275.06236456483828,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
167,ESO563-G021,23.68,317.00,39.67,271.34,0.00,1.3752646537879003e-10,-9.8616137188375177,274.22455123493228,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
168,ESO563-G021,25.41,317.00,44.98,261.62,0.00,1.2816319166350839e-10,-9.8922366858370054,265.45851804001319,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
169,ESO563-G021,27.06,312.00,46.29,252.97,0.00,1.1658182525930239e-10,-9.9333691494468574,257.17034238029856,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
170,ESO563-G021,28.80,312.00,43.21,243.84,0.00,1.0953833998321953e-10,-9.9604338449444842,247.63895028851982,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
171,ESO563-G021,30.53,311.00,45.08,233.85,0.00,1.0266996844230213e-10,-9.9885565714671252,238.15547211853016,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
172,ESO563-G021,32.18,310.00,52.43,224.75,0.00,9.6780264050840108e-11,-10.014213197316604,230.78446091537447,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
173,ESO563-G021,33.91,313.00,59.70,216.21,0.00,9.3628990329570924e-11,-10.028589659907327,224.30081163473304,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
174,ESO563-G021,35.65,320.00,61.56,208.83,0.00,9.308718071223085e-11,-10.03111012277021,217.71449767987434,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
175,ESO563-G021,37.30,321.00,63.33,202.65,0.00,8.9526310660492451e-11,-10.048049312221082,212.31512287164097,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
176,ESO563-G021,39.03,320.00,62.96,196.77,0.00,8.5025826092519334e-11,-10.070449139863575,206.59717931278735,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
177,ESO563-G021,40.76,315.00,62.40,191.39,0.00,7.8892621441392822e-11,-10.102963612977327,201.30546962266078,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
178,ESO563-G021,42.41,312.00,62.21,186.89,0.00,7.4385856909142243e-11,-10.128509629644963,196.97196805637088,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
179,F561-1,1.61,23.40,5.21,28.61,0.00,1.1021870234336375e-11,-10.957744706433703,29.080512375128468,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
180,F561-1,3.23,40.60,10.57,37.58,0.00,1.6538609750924192e-11,-10.781501000398853,39.038203083646152,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
181,F561-1,4.84,45.50,15.71,39.10,0.00,1.3862031661099579e-11,-10.858173113552326,42.138036261790845,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
182,F561-1,6.45,49.20,20.94,44.01,0.00,1.2162418572404043e-11,-10.914980054322685,48.7377030644654,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
183,F561-1,8.06,50.40,25.97,48.52,0.00,1.021352099240074e-11,-10.990824514136179,55.033001917031569,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
184,F561-1,9.66,50.40,29.26,49.44,0.00,8.5218404967650092e-12,-11.069466598746581,57.449640555881636,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
185,F563-1,1.07,22.10,1.98,18.30,0.00,1.4792794511752546e-11,-10.829949775537127,18.406803090162072,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
186,F563-1,1.78,42.70,4.03,24.51,0.00,3.3195957700286607e-11,-10.478914797480984,24.83910223820499,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
187,F563-1,2.49,60.60,6.25,27.45,0.00,4.779641859993537e-11,-10.320604643985302,28.152530969701463,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
188,F563-1,2.97,76.80,7.78,28.28,0.00,6.4359912579704819e-11,-10.191384554476327,29.33064608903118,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
189,F563-1,3.04,81.60,8.01,28.20,0.00,7.098330047869299e-11,-10.14884381132317,29.315526602808962,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
190,F563-1,3.19,87.00,8.49,28.16,0.00,7.6894854049543572e-11,-10.114102723042082,29.411999252005973,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
191,F563-1,6.95,90.00,17.83,29.57,0.00,3.7770233445322817e-11,-10.422850330933603,34.529607585375189,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
192,F563-1,8.58,97.80,22.83,29.09,0.00,3.6127663611712171e-11,-10.442160123495642,36.978872346246575,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
193,F563-1,9.26,93.70,24.91,28.73,0.00,3.07268223755311e-11,-10.512482350128517,38.025267914901008,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
194,F563-1,9.89,103.00,26.69,28.70,0.00,3.4763829607396628e-11,-10.458872387408974,39.192424012811458,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
195,F563-1,10.08,97.40,27.31,28.73,0.00,3.0500491400723438e-11,-10.515693163574413,39.638983337113977,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
196,F563-1,11.84,106.50,30.86,27.77,0.00,3.1045379134882048e-11,-10.508003032059527,41.515208056807325,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
197,F563-1,14.56,112.00,30.44,25.73,0.00,2.7920560032136066e-11,-10.554075874858794,39.857577698600799,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
198,F563-1,15.43,111.50,30.70,25.11,0.00,2.6111586727929171e-11,-10.583166736516928,39.661090504422596,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
199,F563-1,17.93,111.00,33.36,23.48,0.00,2.2269738775930853e-11,-10.652284877211006,40.794607486774524,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
200,F563-1,19.02,112.50,34.35,22.95,0.00,2.1564728118838195e-11,-10.666256012928772,41.311318061761234,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
201,F563-1,20.10,106.00,35.34,22.07,0.00,1.8116117460794472e-11,-10.741934872113086,41.665339312190902,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
202,F563-V1,1.31,12.00,4.66,11.06,0.00,3.5623833410686146e-12,-11.448259348782653,12.001633222191055,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
203,F563-V1,2.63,21.70,9.66,16.85,0.00,5.8024736106709394e-12,-11.236386826014837,19.422618258103103,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
204,F563-V1,3.93,28.60,13.79,23.41,0.00,6.7451089760659361e-12,-11.171011029339478,27.169692674007191,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
205,F563-V1,5.24,29.50,16.46,24.18,0.00,5.3822293447308371e-12,-11.269037800249539,29.250709393107034,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
206,F563-V1,6.55,28.60,18.52,23.59,0.00,4.047065385639562e-12,-11.392859778955835,29.991307073883924,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
207,F563-V1,7.87,27.30,20.17,23.33,0.00,3.069022104993635e-12,-11.512999983499691,30.840197794437053,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
208,F563-V2,0.28,11.90,0.95,6.22,0.00,1.6390241256364877e-11,-10.785414653779297,6.2921300050141999,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
209,F563-V2,0.87,34.80,2.93,17.64,0.00,4.5111647709065555e-11,-10.345711309947594,17.881680569789854,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
210,F563-V2,1.46,58.50,4.98,27.33,0.00,7.5964088515760124e-11,-10.119391668842214,27.780016198699379,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
211,F563-V2,2.05,81.50,7.20,35.16,0.00,1.0500520114786262e-10,-9.9787891887979399,35.889630814484562,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
212,F563-V2,2.35,91.80,8.24,37.71,0.00,1.1621627599649842e-10,-9.9347330450913898,38.599762952640006,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
213,F563-V2,4.76,114.00,16.62,45.06,0.00,8.8481444633653302e-11,-10.053147795269686,48.027367198296432,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
214,F563-V2,7.86,116.00,34.33,41.16,0.00,5.548082203405009e-11,-10.255857112807709,53.597523263673288,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
215,F563-V2,8.70,117.00,39.57,40.09,0.00,5.0991985854257373e-11,-10.292498074348433,56.329326287467708,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
216,F563-V2,10.18,118.00,39.57,38.11,0.00,4.4326729691771446e-11,-10.353334308610627,54.937755687687137,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
217,F563-V2,10.47,118.00,39.57,37.78,0.00,4.3098959719411017e-11,-10.36553321228873,54.70935294810203,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
218,F565-V2,1.26,21.70,5.70,11.40,0.00,1.2111512377829024e-11,-10.916801622642643,12.745587471748802,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
219,F565-V2,2.51,40.30,10.70,17.23,0.00,2.0969391379257762e-11,-10.678414174420958,20.282083226335502,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
220,F565-V2,3.78,57.70,14.75,19.15,0.00,2.8543635133741354e-11,-10.5444907187479,24.171987919904311,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
221,F565-V2,5.03,68.50,18.18,18.51,0.00,3.0231703023648747e-11,-10.519537387293214,25.944797166291359,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
222,F565-V2,6.29,73.50,21.50,20.41,0.00,2.7833863142131672e-11,-10.555426512499018,29.644866334662396,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
223,F565-V2,7.54,78.50,24.72,20.52,0.00,2.6486063894401241e-11,-10.576982577601408,32.127072695781045,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
224,F565-V2,8.80,83.10,27.11,18.68,0.00,2.5431315760204428e-11,-10.594631169804085,32.922553060174415,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
225,F567-2,1.92,26.90,-8.25,24.52,0.00,1.2213855737681442e-11,-10.913147213920873,23.090428753056969,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
226,F567-2,3.83,46.80,-11.91,32.41,0.00,1.8532857521965078e-11,-10.732057613042514,30.142329040736051,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
227,F567-2,5.75,47.60,-2.02,32.86,0.00,1.2770135796263418e-11,-10.893804484470783,32.797853588306658,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
228,F567-2,7.67,48.10,17.45,32.97,0.00,9.7756184769900631e-12,-11.009855756423455,37.303128555122562,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
229,F567-2,9.59,52.20,24.22,33.05,0.00,9.208138726850452e-12,-11.035828146388278,40.974515250335784,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
230,F568-1,0.44,15.70,-2.08,12.26,0.00,1.8154992887616851e-11,-10.741003916889859,12.082267999014093,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
231,F568-1,1.32,44.50,-5.39,28.49,0.00,4.8617827181228812e-11,-10.313204454466126,27.975489271860823,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
232,F568-1,2.20,69.40,-6.26,35.84,0.00,7.0948907902310281e-11,-10.149054285134635,35.289063461644886,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
233,F568-1,3.08,90.00,-3.53,40.15,0.00,8.5228286508114786e-11,-10.069416242843934,39.994519624568561,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
234,F568-1,3.96,105.00,1.83,41.23,0.00,9.0226241581121525e-11,-10.044667133007774,41.270592435776834,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
235,F568-1,4.84,113.00,8.40,42.44,0.00,8.5498989146518793e-11,-10.068039019899711,43.263305467797991,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
236,F568-1,5.53,117.00,13.64,43.19,0.00,8.0222473224600198e-11,-10.095703953034514,45.292667176928319,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
237,F568-1,7.48,124.00,27.27,47.20,0.00,6.6617944324193253e-11,-10.17640877276213,54.511401559673736,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
