artifact_id,relative_path,reason
6d20dca2b0b37798c59f00602d23861e9b01d5bb3afe37e9b3d1857818c71958,data/bmc12e_edgecount_sweep_configs/N_81/drop_feature_length_scale.yaml,generic_registration_only
2ebc5a7032ef39bcbc692acfe21a6f984651c8db54f85f70adf0bb5a41d3d86a,data/bmc12e_edgecount_sweep_configs/N_81/drop_feature_mode_frequency.yaml,generic_registration_only
761b565bb925239cfe270790679ff5c421169cfa1ce514e9180b3930a7d9f088,data/bmc12e_edgecount_sweep_configs/N_81/drop_feature_shape_factor.yaml,generic_registration_only
351112964df5ce5bb022655120f4077c53503d0903644592525a28d894640a43,data/bmc12e_edgecount_sweep_configs/N_81/drop_feature_spectral_index.yaml,generic_registration_only
37c77b40cb31020a64925afa568c03d790c2ab2ffdaa7558fd95f6a0e8d03fce,data/bmc12e_edgecount_sweep_configs/N_87/baseline_all_features.yaml,generic_registration_only
03f802fdfd4882b9a9ab4685f8bae53cebbfdffff71e9499e8fa8f460052f62a,data/bmc12e_edgecount_sweep_configs/N_87/drop_feature_length_scale.yaml,generic_registration_only
5f40d17eb4459825f7ec0b5b05fb14f2abaa893f3491fe54bdb6e01ab4597434,data/bmc12e_edgecount_sweep_configs/N_87/drop_feature_mode_frequency.yaml,generic_registration_only
04ac20e00bdd8085bd4b38a449b0fa8d19fe7b420c3cfaf70015da7ec99f303a,data/bmc12e_edgecount_sweep_configs/N_87/drop_feature_shape_factor.yaml,generic_registration_only
83c8fa12570bbcf4e6e1cbd1465344dd7ed79598ab6b132ac994a8f38ffeeb7f,data/bmc12e_edgecount_sweep_configs/N_87/drop_feature_spectral_index.yaml,generic_registration_only
e62833763cf21c620b47b475565d543cef73d0e0b6ca251653d1c9ccd962fbce,data/bmc12e_edgecount_sweep_configs/N_92/baseline_all_features.yaml,generic_registration_only
1f0b9f5ccc4d037ac81dc204dc228fc009827b1b9e00a3325d99e36dc7b61196,data/bmc12e_edgecount_sweep_configs/N_92/drop_feature_length_scale.yaml,generic_registration_only
